Latitude: 45.3913043478261  Longitude: -109.130434782609
X & Y on Lambert Conformal Conic: -680764.38 343643.27
Tile: 12096
Elevation: 1332 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,30953.85,0.00,184.83,29.89,-0.64,-11.59,251.95
2010,2,31005.42,0.00,221.53,29.89,7.26,-9.15,305.68
2010,3,31061.20,0.00,185.98,29.89,4.57,-6.56,374.00
2010,4,31121.13,0.00,182.51,29.89,2.77,-7.84,338.68
2010,5,31185.16,4.66,134.08,34.54,-0.64,-10.70,270.39
2010,6,31253.26,0.00,159.16,34.54,-9.87,-18.20,145.83
2010,7,31325.36,0.00,231.53,34.54,-9.31,-25.13,79.26
2010,8,31401.41,0.00,243.56,34.54,1.50,-17.78,151.10
2010,9,31481.35,0.00,216.11,34.54,6.80,-6.78,367.59
2010,10,31565.12,0.00,187.40,33.36,7.32,-3.19,482.70
2010,11,31652.67,0.00,217.61,32.78,8.99,-4.60,434.22
2010,12,31743.92,0.00,181.11,30.67,8.89,-0.99,568.18
2010,13,31838.81,0.00,192.25,28.81,9.09,-1.57,544.48
2010,14,31937.28,0.00,200.02,28.17,6.56,-4.48,438.24
2010,15,32039.26,0.00,214.14,27.24,8.59,-3.78,461.92
2010,16,32144.67,0.00,191.42,25.07,9.41,-0.84,574.37
2010,17,32253.45,0.00,211.93,24.12,8.00,-3.73,463.58
2010,18,32365.52,0.00,214.34,23.44,7.34,-4.39,441.30
2010,19,32480.82,0.00,208.65,22.85,6.40,-4.60,434.10
2010,20,32599.27,0.00,236.69,22.85,6.08,-7.44,349.39
2010,21,32720.80,0.00,236.78,22.85,5.05,-8.13,331.04
2010,22,32845.33,3.11,101.90,25.97,-3.01,-8.98,309.74
2010,23,32972.79,2.96,84.18,28.93,-4.16,-8.92,311.20
2010,24,33103.11,0.00,163.02,28.93,-0.16,-7.33,352.45
2010,25,33236.20,0.00,195.20,28.93,-1.86,-10.64,271.68
2010,26,33372.01,1.45,203.80,30.38,-1.94,-11.12,261.54
2010,27,33510.45,0.00,205.53,30.38,-1.54,-10.67,271.03
2010,28,33651.45,0.00,275.86,30.38,1.07,-14.07,205.95
2010,29,33794.94,0.00,262.54,30.38,3.11,-10.16,282.21
2010,30,33940.84,0.00,163.47,30.38,0.56,-6.11,387.18
2010,31,34089.09,1.65,127.59,32.02,-4.56,-9.41,299.51
2010,32,34239.61,0.00,258.79,32.02,1.85,-9.78,290.95
2010,33,34392.33,0.00,261.55,32.02,4.17,-7.55,346.43
2010,34,34547.18,0.00,268.50,32.02,4.54,-7.58,345.74
2010,35,34704.10,0.00,254.35,32.02,3.95,-6.87,365.19
2010,36,34863.01,0.00,238.88,32.02,1.81,-7.81,339.59
2010,37,35023.85,0.88,207.26,32.90,0.83,-6.83,366.28
2010,38,35186.56,0.00,148.37,32.90,-2.21,-7.13,357.84
2010,39,35351.06,0.00,202.72,32.90,-6.74,-13.44,216.74
2010,40,35517.30,0.00,336.68,32.90,-0.57,-17.23,158.23
2010,41,35685.22,0.00,340.94,32.90,1.77,-15.31,185.88
2010,42,35854.74,0.00,320.67,32.90,3.67,-10.16,282.24
2010,43,36025.82,0.00,296.63,32.66,6.21,-5.41,408.36
2010,44,36198.39,5.01,227.99,37.67,5.69,-6.15,385.98
2010,45,36372.39,0.00,343.93,37.67,-3.81,-18.56,141.33
2010,46,36547.77,0.00,344.16,37.67,-0.21,-14.86,192.96
2010,47,36724.48,0.00,339.77,37.67,5.84,-8.30,311.49
2010,48,36902.46,5.03,217.89,36.55,7.10,-3.33,477.84
2010,49,37081.65,0.00,245.16,36.43,2.16,-5.74,398.30
2010,50,37262.01,0.00,261.37,36.43,0.43,-7.84,337.42
2010,51,37443.49,0.00,289.04,36.43,-2.20,-11.36,254.81
2010,52,37626.03,0.00,251.20,36.43,-3.64,-11.15,260.94
2010,53,37809.59,0.00,389.51,36.43,3.18,-13.76,168.66
2010,54,37994.12,0.00,385.20,36.43,6.36,-9.91,215.19
2010,55,38179.58,0.00,375.88,36.43,7.67,-7.35,257.95
2010,56,38365.92,0.00,295.48,34.86,7.46,-2.24,429.73
2010,57,38553.10,0.00,383.70,34.82,9.39,-5.91,266.07
2010,58,38741.07,0.00,358.55,33.82,9.16,-3.64,299.73
2010,59,38929.80,0.00,379.48,32.89,10.36,-3.77,275.80
2010,60,39119.25,0.00,388.04,31.75,11.59,-3.28,272.34
2010,61,39309.37,0.00,402.50,30.44,13.54,-2.90,258.91
2010,62,39500.12,0.00,399.49,28.59,14.32,-1.59,261.01
2010,63,39691.47,0.00,396.01,27.40,12.11,-3.17,245.58
2010,64,39883.39,0.00,329.66,25.96,8.32,-2.57,325.00
2010,65,40075.83,0.00,406.44,25.09,11.71,-3.94,225.80
2010,66,40268.77,0.00,425.02,24.14,13.72,-3.74,206.88
2010,67,40462.16,0.00,393.42,21.87,14.11,-0.58,278.32
2010,68,40655.98,0.00,299.41,20.40,7.17,-2.51,352.73
2010,69,40850.18,0.00,245.34,19.25,4.30,-3.27,393.85
2010,70,41044.75,0.00,440.76,19.25,9.69,-8.24,154.90
2010,71,41239.64,0.00,448.88,18.66,14.06,-4.58,175.10
2010,72,41434.82,0.00,404.88,16.99,12.46,-2.03,245.47
2010,73,41630.27,0.00,269.20,14.54,7.99,-0.16,434.45
2010,74,41825.95,0.00,473.65,14.24,15.62,-5.29,145.40
2010,75,42021.84,0.00,482.38,12.63,20.32,-2.18,179.49
2010,76,42217.90,0.00,473.12,10.21,20.41,-0.24,209.08
2010,77,42414.10,0.00,330.90,8.15,9.43,-1.08,334.24
2010,78,42610.42,0.73,261.67,7.61,3.05,-4.73,340.42
2010,79,42806.83,0.00,485.60,7.61,10.90,-9.64,97.52
2010,80,43003.29,0.00,458.76,6.21,15.15,-2.66,172.77
2010,81,43199.79,0.00,342.14,3.76,10.87,-0.15,288.53
2010,82,43396.28,0.00,342.97,2.01,9.18,-1.83,265.14
2010,83,43592.74,0.00,470.68,1.99,12.20,-5.97,132.33
2010,84,43789.15,0.00,475.91,1.66,13.25,-5.20,140.94
2010,85,43985.47,0.00,330.62,0.00,11.32,-0.44,285.25
2010,86,44181.67,0.00,386.15,0.00,13.96,-0.82,213.61
2010,87,44377.73,0.00,440.62,0.00,17.24,-1.93,183.16
2010,88,44573.62,0.00,373.73,0.00,15.51,1.62,251.00
2010,89,44769.30,5.45,149.59,0.00,9.12,2.63,591.92
2010,90,44964.75,0.00,389.28,0.00,9.43,-4.65,151.93
2010,91,45159.94,4.06,137.22,0.00,1.87,-3.73,437.59
2010,92,45354.83,0.00,385.06,0.00,9.34,-3.90,190.82
2010,93,45549.39,0.00,334.49,0.00,7.10,-3.59,242.10
2010,94,45743.60,0.00,428.03,0.00,8.74,-6.72,136.72
2010,95,45937.42,0.00,432.03,0.00,10.50,-5.09,142.22
2010,96,46130.81,0.00,300.32,0.00,6.20,-2.85,247.28
2010,97,46323.74,0.00,419.40,0.00,11.15,-3.06,167.45
2010,98,46516.19,0.00,484.27,0.00,17.03,-2.79,170.98
2010,99,46708.11,0.00,355.34,0.00,8.39,-2.85,186.25
2010,100,46899.46,0.00,497.59,0.00,12.91,-7.96,112.30
2010,101,47090.22,0.00,411.15,0.00,8.81,-4.76,145.99
2010,102,47280.34,4.85,322.47,0.00,11.43,-3.23,187.13
2010,103,47469.78,4.82,209.14,0.00,6.93,-1.36,407.23
2010,104,47658.51,0.00,440.29,0.00,15.60,0.73,225.42
2010,105,47846.49,0.00,426.37,0.00,13.73,0.06,215.63
2010,106,48033.67,0.00,521.57,0.00,19.77,-2.23,178.82
2010,107,48220.01,0.00,505.43,0.00,20.78,0.83,227.13
2010,108,48405.47,0.00,494.79,0.00,21.46,2.36,255.50
2010,109,48590.01,0.00,485.61,0.00,21.02,3.08,269.84
2010,110,48773.57,0.00,484.24,0.00,20.49,2.85,265.03
2010,111,48956.11,0.00,481.80,0.00,20.91,3.36,275.44
2010,112,49137.59,0.00,404.56,0.00,17.86,4.98,311.07
2010,113,49317.95,2.72,237.98,0.00,13.21,3.88,483.92
2010,114,49497.15,5.01,391.74,0.00,18.08,-2.55,174.33
2010,115,49675.13,0.00,383.89,0.00,10.87,-0.68,255.02
2010,116,49851.84,0.00,467.60,0.00,11.87,-3.61,160.17
2010,117,50027.23,1.74,536.56,0.00,21.25,-0.81,199.90
2010,118,50201.23,0.00,384.71,0.00,14.68,3.16,299.77
2010,119,50373.81,1.80,302.80,0.00,6.91,-1.67,329.25
2010,120,50544.89,1.37,316.09,0.00,7.93,-0.98,337.46
2010,121,50714.41,0.00,390.25,0.00,12.84,1.17,291.06
2010,122,50882.33,0.00,351.29,0.00,11.99,1.87,335.20
2010,123,51048.57,4.50,380.85,0.00,17.44,-0.78,224.33
2010,124,51213.08,0.00,378.60,0.00,9.94,-1.14,290.61
2010,125,51375.79,12.85,295.03,0.00,8.32,-3.27,321.91
2010,126,51536.64,5.27,195.47,0.00,2.88,-4.23,446.53
2010,127,51695.56,0.00,446.48,0.00,7.66,-5.99,248.04
2010,128,51852.48,0.00,531.69,0.00,12.95,-6.22,181.50
2010,129,52007.34,0.00,459.20,0.00,12.81,-1.56,294.82
2010,130,52160.06,3.17,181.36,0.00,9.40,2.93,737.96
2010,131,52310.58,9.47,120.39,0.00,7.61,3.58,789.47
2010,132,52458.84,9.12,157.77,0.00,7.28,2.00,705.34
2010,133,52604.75,0.00,514.13,0.00,15.24,-1.61,328.54
2010,134,52748.24,0.00,536.18,0.00,19.28,0.33,339.67
2010,135,52889.24,0.00,546.49,0.00,22.04,1.78,330.80
2010,136,53027.69,0.00,533.93,0.00,23.11,4.18,393.21
2010,137,53163.50,0.00,561.17,0.00,26.54,4.20,352.29
2010,138,53296.61,1.48,521.91,0.00,25.04,7.01,472.91
2010,139,53426.93,2.62,295.59,0.00,20.21,8.87,870.55
2010,140,53554.39,0.00,473.14,0.00,21.70,7.32,549.77
2010,141,53678.93,0.00,522.94,0.00,17.40,0.40,329.77
2010,142,53800.47,3.85,281.17,0.00,13.33,3.18,655.84
2010,143,53918.92,4.71,391.06,0.00,15.71,-1.54,390.20
2010,144,54034.23,22.78,207.33,0.00,8.97,1.98,704.62
2010,145,54146.31,6.28,311.51,0.00,15.46,3.86,745.39
2010,146,54255.10,0.00,538.07,0.00,21.39,2.87,502.48
2010,147,54360.52,0.00,459.05,0.00,20.03,6.70,735.27
2010,148,54462.50,3.12,220.96,0.00,14.78,7.26,1019.72
2010,149,54560.98,2.11,269.35,0.00,14.84,5.41,897.27
2010,150,54655.88,0.00,488.70,0.00,17.65,3.03,576.86
2010,151,54747.14,0.00,499.04,0.00,22.09,6.43,687.53
2010,152,54834.69,1.83,382.84,0.00,17.70,7.28,876.23
2010,153,54918.47,0.00,461.45,0.00,22.16,8.56,839.32
2010,154,54998.42,0.00,363.03,0.00,20.42,10.62,1105.33
2010,155,55074.48,6.02,302.39,0.00,20.01,8.75,1059.20
2010,156,55146.59,5.52,321.61,0.00,20.84,8.40,1023.75
2010,157,55214.69,0.00,389.18,0.00,19.93,9.24,1020.34
2010,158,55278.74,4.81,287.76,0.00,20.58,10.08,1209.68
2010,159,55338.68,0.00,485.41,0.00,20.91,6.48,766.39
2010,160,55394.46,0.00,534.76,0.00,25.83,7.24,731.59
2010,161,55446.04,5.68,309.35,0.00,19.95,8.01,1043.31
2010,162,55493.38,3.25,264.16,0.00,14.85,5.27,888.68
2010,163,55536.45,0.00,271.53,0.00,12.46,5.54,905.47
2010,164,55575.19,0.00,460.37,0.00,17.52,4.28,716.92
2010,165,55609.59,0.00,541.54,0.00,23.25,4.64,643.96
2010,166,55639.61,2.71,383.25,0.00,23.55,6.86,893.20
2010,167,55665.23,9.49,329.48,0.00,21.35,8.87,1101.68
2010,168,55686.43,0.00,319.71,0.00,16.70,8.78,1130.44
2010,169,55703.19,0.00,495.21,0.00,20.66,6.06,790.55
2010,170,55715.49,1.50,513.75,0.00,21.51,5.71,753.03
2010,171,55723.33,3.69,378.58,0.00,22.49,6.82,930.11
2010,172,55726.70,0.00,531.19,0.00,24.86,7.11,808.03
2010,173,55725.59,5.37,356.31,0.00,21.79,7.67,1018.40
2010,174,55720.01,0.00,523.21,0.00,24.32,6.96,823.31
2010,175,55709.95,0.00,542.15,0.00,29.45,9.15,906.20
