Latitude: 36.695652173913  Longitude: -102.608695652174
X & Y on Lambert Conformal Conic: -223702.1 -612501.92
Tile: 11379
Elevation: 1292 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,34343.64,0.00,271.88,0.00,10.43,-8.32,156.66
2010,2,34379.70,0.00,227.99,0.00,5.30,-8.78,201.49
2010,3,34418.72,0.00,243.64,0.00,9.58,-5.89,213.22
2010,4,34460.67,0.00,214.01,0.00,7.60,-5.28,260.53
2010,5,34505.51,0.00,271.35,0.00,11.66,-6.56,171.92
2010,6,34553.23,0.00,284.78,0.00,12.30,-7.56,148.23
2010,7,34603.78,0.00,181.85,0.00,-3.73,-14.02,184.46
2010,8,34657.13,0.00,297.18,0.00,1.87,-19.30,78.03
2010,9,34713.25,0.00,294.92,0.00,6.42,-14.28,101.30
2010,10,34772.11,0.00,311.87,0.00,13.40,-10.28,103.57
2010,11,34833.65,0.00,294.94,0.00,13.86,-6.54,144.64
2010,12,34897.85,0.00,305.89,0.00,15.60,-6.35,132.36
2010,13,34964.66,0.00,313.94,0.00,18.09,-5.17,141.22
2010,14,35034.04,0.00,241.03,0.00,11.58,-2.64,255.07
2010,15,35105.95,0.00,284.31,0.00,11.57,-6.56,159.40
2010,16,35180.35,0.00,305.72,0.00,14.18,-6.55,134.23
2010,17,35257.18,0.00,309.46,0.00,16.80,-4.28,151.79
2010,18,35336.41,0.00,271.82,0.00,13.56,-2.79,207.70
2010,19,35417.99,1.28,299.39,0.00,16.57,-2.58,173.96
2010,20,35501.87,0.00,274.73,0.00,13.03,-3.21,183.97
2010,21,35588.01,0.00,313.29,0.00,13.93,-6.39,127.85
