Latitude: 32.3478260869565  Longitude: -80.8695652173913
X & Y on Lambert Conformal Conic: 1732172.17 -881742.33
Tile: 11030
Elevation: 18 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,35712.82,0.96,218.12,0.00,12.66,4.34,832.49
2010,2,35743.00,0.00,246.42,0.00,7.50,-1.91,530.84
2010,3,35775.65,0.00,272.39,0.00,6.24,-4.52,436.90
2010,4,35810.76,0.00,280.44,0.00,6.49,-4.75,429.36
2010,5,35848.31,0.00,244.39,0.00,5.70,-3.42,474.48
2010,6,35888.26,0.00,277.45,0.00,7.29,-3.67,465.88
2010,7,35930.59,0.74,324.93,0.00,11.60,-3.48,472.42
2010,8,35975.28,0.68,234.05,0.00,7.07,-1.49,547.66
2010,9,36022.30,0.00,226.77,0.00,3.48,-4.59,434.62
2010,10,36071.61,0.00,284.16,0.00,6.06,-4.99,421.59
2010,11,36123.20,0.00,332.82,0.00,9.73,-5.47,406.61
2010,12,36177.01,0.00,312.32,0.00,11.07,-2.12,522.73
2010,13,36233.03,0.00,317.44,0.00,11.03,-2.45,509.92
2010,14,36291.22,0.00,343.80,0.00,14.21,-2.32,503.33
2010,15,36351.54,0.00,350.70,0.00,19.26,1.07,612.52
2010,16,36413.96,62.59,216.73,0.00,16.85,5.21,885.08
2010,17,36478.45,2.09,178.90,0.00,20.82,11.63,1367.87
2010,18,36544.96,0.00,289.17,0.00,19.79,8.00,1071.92
2010,19,36613.46,0.00,335.50,0.00,20.55,4.92,867.13
2010,20,36683.91,5.04,247.67,0.00,20.98,6.02,935.78
2010,21,36756.27,37.41,95.25,0.00,13.90,9.68,1201.65
2010,22,36830.51,0.00,113.91,0.00,11.51,7.85,1061.34
2010,23,36906.58,1.16,191.11,0.00,12.85,6.46,964.85
2010,24,36984.45,29.61,208.82,0.00,21.07,10.35,1256.30
2010,25,37064.08,5.15,172.42,0.00,18.63,10.51,1269.51
2010,26,37145.42,0.00,270.27,0.00,14.01,4.51,842.46
2010,27,37228.44,0.00,340.06,0.00,14.02,0.48,632.47
2010,28,37313.10,0.00,370.40,0.00,17.54,0.64,639.88
2010,29,37399.35,17.62,219.67,0.00,15.41,4.97,870.15
2010,30,37487.16,15.44,243.96,0.00,13.38,1.40,675.87
2010,31,37576.48,0.00,294.03,0.00,9.17,-0.77,577.21
2010,32,37667.29,17.05,272.49,0.00,14.33,-0.47,590.11
2010,33,37759.53,7.79,156.39,0.00,12.84,6.25,950.74
2010,34,37853.17,0.00,272.16,0.00,13.64,4.70,853.83
2010,35,37948.16,0.00,286.77,0.00,13.77,4.28,828.97
2010,36,38044.48,19.71,208.06,0.00,17.72,8.47,1106.74
2010,37,38142.08,1.08,238.92,0.00,13.05,5.80,921.71
2010,38,38240.92,0.00,288.58,0.00,11.38,2.42,726.72
2010,39,38340.97,0.00,362.07,0.00,13.87,0.93,653.47
2010,40,38442.19,2.24,228.42,0.00,15.26,5.47,900.78
2010,41,38544.53,0.00,329.38,0.00,10.96,0.55,635.47
2010,42,38647.97,0.00,327.17,0.00,9.56,-0.49,589.28
2010,43,38752.47,17.38,173.82,0.00,6.72,0.46,631.62
2010,44,38857.99,0.00,284.08,0.00,7.94,0.20,619.53
2010,45,38964.50,0.00,406.52,0.00,13.11,-0.93,570.64
2010,46,39071.95,2.95,278.69,0.00,12.89,1.49,679.97
2010,47,39180.33,0.00,354.30,0.00,9.31,-0.89,572.42
