Latitude: 30.1739130434783  Longitude: -111.304347826087
X & Y on Lambert Conformal Conic: -1061140.14 -1243964.46
Tile: 10835
Elevation: 783 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,36341.54,0.00,364.92,0.00,22.60,-4.05,154.65
2010,2,36369.07,0.00,373.85,0.00,24.32,-4.34,151.05
2010,3,36398.87,0.00,375.58,0.00,25.64,-3.31,164.04
2010,4,36430.90,0.00,374.51,0.00,25.30,-3.02,167.86
2010,5,36465.16,0.00,359.71,0.00,25.05,-0.10,211.28
2010,6,36501.62,0.00,365.51,0.00,25.85,-0.18,210.02
2010,7,36540.25,0.00,362.50,0.00,24.73,-0.50,204.90
2010,8,36581.03,0.00,362.84,0.00,24.62,-0.44,205.78
2010,9,36623.95,0.00,374.32,0.00,25.95,-1.12,195.13
2010,10,36668.96,0.00,357.56,0.00,24.28,0.45,220.56
2010,11,36716.05,0.00,374.27,0.00,24.25,-2.11,180.46
2010,12,36765.18,0.00,377.87,0.00,25.26,-1.63,187.48
2010,13,36816.32,0.00,337.66,0.00,19.45,-1.08,195.80
2010,14,36869.45,0.00,353.64,0.00,19.98,-2.27,178.30
2010,15,36924.54,0.00,358.24,0.00,21.65,-1.09,195.68
2010,16,36981.54,0.00,361.48,0.00,20.31,-2.57,174.11
2010,17,37040.44,0.00,354.90,0.00,19.00,-2.75,171.61
2010,18,37101.19,0.00,348.28,0.00,19.23,-1.59,188.02
2010,19,37163.77,9.22,220.12,0.00,17.77,1.79,302.68
2010,20,37228.14,18.90,210.21,0.00,16.20,1.28,317.63
2010,21,37294.26,28.89,111.04,0.00,12.70,5.21,884.21
2010,22,37362.10,11.54,132.31,0.00,12.77,3.81,802.43
2010,23,37431.62,0.00,235.30,0.00,12.41,0.30,624.00
2010,24,37502.80,0.00,337.39,0.00,16.63,-2.71,441.23
2010,25,37575.58,0.00,350.12,0.00,19.45,-1.10,474.49
2010,26,37649.95,0.00,315.80,0.00,16.81,-0.45,532.21
2010,27,37725.85,10.05,185.42,0.00,13.75,1.17,664.74
2010,28,37803.26,0.00,281.52,0.00,14.11,-0.46,590.47
2010,29,37882.14,0.00,338.55,0.00,18.46,-0.32,543.56
2010,30,37962.45,0.00,325.24,0.00,17.84,0.30,579.51
2010,31,38044.16,0.00,333.33,0.00,18.38,0.47,577.68
2010,32,38127.23,0.00,334.06,0.00,18.73,1.10,601.23
2010,33,38211.62,6.50,204.42,0.00,15.54,2.40,725.67
2010,34,38297.30,10.24,190.34,0.00,15.53,3.73,797.51
2010,35,38384.24,0.00,323.31,0.00,18.25,2.49,720.20
2010,36,38472.39,0.00,355.46,0.00,19.35,1.59,649.13
2010,37,38561.72,0.00,359.42,0.00,18.75,1.07,624.94
2010,38,38652.20,0.00,348.39,0.00,17.10,0.68,620.98
2010,39,38743.80,0.00,377.07,0.00,16.63,-1.44,520.06
2010,40,38836.47,0.00,375.19,0.00,16.54,-1.02,536.44
2010,41,38930.19,5.13,266.99,0.00,15.07,-0.72,579.55
2010,42,39024.92,0.00,419.02,0.00,18.89,-1.87,483.69
2010,43,39120.63,0.00,425.37,0.00,20.58,-0.83,510.89
2010,44,39217.28,0.00,432.95,0.00,23.74,1.26,574.33
2010,45,39314.85,0.00,446.44,0.00,25.95,1.71,574.19
2010,46,39413.30,0.00,445.32,0.00,24.48,1.02,552.77
2010,47,39512.60,0.00,444.22,0.00,24.05,1.09,556.84
2010,48,39612.72,0.00,448.39,0.00,23.53,0.49,532.63
2010,49,39713.63,0.00,431.17,0.00,21.73,0.95,567.07
2010,50,39815.30,0.00,429.82,0.00,21.26,0.77,561.92
2010,51,39917.70,2.03,284.55,0.00,17.05,0.61,638.50
2010,52,40020.79,0.00,396.02,0.00,18.15,0.58,590.88
2010,53,40124.56,0.00,392.34,0.00,16.84,-0.31,561.38
2010,54,40228.98,0.00,457.68,0.00,21.83,-1.17,475.13
2010,55,40334.01,0.00,452.62,0.00,20.29,-1.77,462.37
2010,56,40439.62,0.00,448.74,0.00,21.77,0.11,524.50
2010,57,40545.80,0.00,433.68,0.00,20.90,0.69,558.17
2010,58,40652.52,0.00,411.29,0.00,18.42,0.23,562.64
2010,59,40759.74,0.00,382.59,0.00,17.99,1.82,649.47
2010,60,40867.45,0.00,455.24,0.00,22.34,0.66,536.07
2010,61,40975.62,0.00,461.88,0.00,22.97,0.76,532.75
2010,62,41084.23,0.00,453.07,0.00,22.51,1.29,559.48
2010,63,41193.24,0.00,465.94,0.00,22.83,0.45,517.77
2010,64,41302.64,0.00,453.73,0.00,21.51,0.38,526.88
2010,65,41412.40,0.00,377.64,0.00,17.82,2.11,662.59
2010,66,41522.51,10.86,280.04,0.00,17.91,2.47,729.69
2010,67,41632.93,0.00,392.91,0.00,17.59,1.32,640.86
2010,68,41743.64,0.00,413.38,0.00,18.37,0.97,609.27
2010,69,41854.63,0.00,443.16,0.00,17.19,-1.87,487.58
2010,70,41965.86,0.00,454.26,0.00,21.02,0.94,572.27
2010,71,42077.33,0.00,457.00,0.00,20.34,0.21,543.81
2010,72,42189.00,0.00,491.33,0.00,23.02,-0.07,503.83
2010,73,42300.85,0.00,464.43,0.00,23.37,2.69,626.90
2010,74,42412.87,0.00,479.07,0.00,24.04,2.35,599.01
2010,75,42525.04,0.00,498.98,0.00,27.69,3.97,638.17
2010,76,42637.32,0.00,480.19,0.00,28.23,6.30,760.76
2010,77,42749.71,0.00,482.14,0.00,25.90,4.34,673.59
2010,78,42862.18,0.00,480.41,0.00,25.16,4.04,663.06
2010,79,42974.71,0.00,516.52,0.00,27.83,3.30,592.66
2010,80,43087.29,0.00,541.43,0.00,29.34,1.79,511.25
2010,81,43199.88,0.00,516.75,0.00,26.90,2.63,567.69
2010,82,43312.47,7.63,324.98,0.00,23.52,5.57,868.69
2010,83,43425.04,0.00,517.44,0.00,27.41,3.21,597.89
2010,84,43537.57,0.00,540.07,0.00,26.88,0.55,484.78
2010,85,43650.04,0.00,513.76,0.00,25.24,1.95,556.84
2010,86,43762.43,0.00,531.32,0.00,27.85,2.69,562.98
2010,87,43874.72,0.00,523.43,0.00,28.47,4.08,622.07
2010,88,43986.88,0.00,551.78,0.00,32.16,4.11,586.26
2010,89,44098.90,0.00,513.44,0.00,28.76,5.21,676.58
2010,90,44210.76,0.00,447.11,0.00,23.98,5.64,774.12
2010,91,44322.43,0.00,399.88,0.00,20.12,4.68,780.72
2010,92,44433.89,0.00,528.00,0.00,25.77,2.00,541.98
2010,93,44545.13,0.00,548.58,0.00,27.91,1.98,518.89
2010,94,44656.12,0.00,543.15,0.00,28.60,3.21,565.15
2010,95,44766.83,0.00,525.67,0.00,27.72,4.01,612.93
2010,96,44877.25,0.00,500.75,0.00,27.43,5.67,707.78
2010,97,44987.35,0.00,558.50,0.00,29.65,2.59,524.75
2010,98,45097.12,0.00,567.74,0.00,29.80,1.63,483.55
2010,99,45206.52,0.00,557.59,0.00,29.01,2.15,510.21
2010,100,45315.53,0.00,547.42,0.00,29.15,3.33,559.48
2010,101,45424.14,0.00,549.96,0.00,29.56,3.49,561.17
2010,102,45532.31,0.00,524.38,0.00,27.56,4.07,610.61
2010,103,45640.02,0.00,535.91,0.00,27.73,3.35,571.46
2010,104,45747.25,0.00,558.32,0.00,30.12,3.41,547.23
2010,105,45853.96,0.00,534.49,0.00,30.81,6.24,680.36
2010,106,45960.14,0.00,549.87,0.00,31.39,5.45,628.67
2010,107,46065.76,0.00,535.67,0.00,29.78,5.36,642.58
2010,108,46170.79,0.00,472.73,0.00,28.34,8.43,861.56
2010,109,46275.21,0.00,449.80,0.00,27.58,9.11,930.16
2010,110,46378.98,0.00,448.22,0.00,26.50,8.44,857.35
2010,111,46482.08,0.00,384.41,0.00,21.92,7.45,813.00
2010,112,46584.48,4.64,297.49,0.00,20.47,5.66,679.84
