Latitude: 43.2173913043478  Longitude: -104.782608695652
X & Y on Lambert Conformal Conic: -370308.78 86607.44
Tile: 11918
Elevation: 1342 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,31907.20,0.00,163.42,6.88,-6.24,-16.00,175.49
2010,2,31954.26,0.00,254.89,6.88,4.11,-17.11,159.87
2010,3,32005.15,0.00,200.12,6.88,3.29,-9.58,295.60
2010,4,32059.84,0.00,219.44,6.88,1.14,-13.51,215.61
2010,5,32118.29,0.00,199.78,6.88,0.99,-11.55,252.57
2010,6,32180.45,1.08,161.87,7.96,-8.88,-18.20,145.77
2010,7,32246.29,0.00,197.35,7.96,-14.42,-26.22,71.76
2010,8,32315.75,0.00,270.37,7.96,-5.94,-28.52,57.95
2010,9,32388.77,0.00,274.70,7.96,3.21,-20.66,106.64
2010,10,32465.32,0.00,248.90,7.96,6.13,-11.32,218.67
2010,11,32545.32,0.00,236.51,7.96,5.58,-9.96,250.16
2010,12,32628.74,0.00,267.49,7.96,10.26,-10.28,214.07
2010,13,32715.51,0.00,234.83,7.77,9.62,-5.55,330.35
2010,14,32805.56,0.00,240.23,7.77,5.71,-9.63,253.09
2010,15,32898.85,0.00,231.23,7.77,6.93,-7.32,301.19
2010,16,32995.31,0.00,239.01,7.15,10.51,-4.53,346.85
2010,17,33094.88,0.00,215.04,6.57,7.92,-4.61,375.05
2010,18,33197.49,0.00,267.33,6.57,9.53,-8.46,245.20
2010,19,33303.08,0.00,224.67,6.46,7.24,-5.74,339.84
2010,20,33411.59,0.00,224.40,6.37,6.99,-5.78,339.32
