Latitude: 43.2173913043478  Longitude: -83.0434782608696
X & Y on Lambert Conformal Conic: 1304603.99 209047.68
Tile: 11929
Elevation: 250 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,31907.20,0.00,81.23,0.49,-4.63,-7.26,354.39
2010,2,31954.26,0.00,56.75,0.49,-12.87,-14.55,197.90
2010,3,32005.15,0.54,221.37,1.03,-7.41,-16.58,167.17
2010,4,32059.84,0.44,220.98,1.47,-5.69,-14.76,194.57
2010,5,32118.29,0.00,116.43,1.47,-4.60,-8.40,324.32
2010,6,32180.45,0.00,110.54,1.47,-3.89,-7.47,348.59
2010,7,32246.29,9.04,103.22,10.51,-2.57,-7.08,359.23
2010,8,32315.75,0.00,81.58,10.51,-4.70,-7.21,355.74
2010,9,32388.77,0.00,235.99,10.51,-4.82,-14.47,199.33
2010,10,32465.32,1.70,267.66,12.20,-2.41,-18.16,146.28
2010,11,32545.32,2.25,177.76,14.46,-4.33,-13.70,212.18
2010,12,32628.74,0.00,227.13,14.46,-2.98,-11.50,253.65
2010,13,32715.51,0.00,268.16,14.46,2.43,-11.78,248.09
2010,14,32805.56,0.00,269.57,14.46,5.69,-8.71,316.56
2010,15,32898.85,0.00,232.13,14.46,2.43,-6.25,383.09
2010,16,32995.31,0.00,106.30,12.80,1.13,-2.05,525.34
2010,17,33094.88,0.00,135.28,12.76,-1.85,-5.91,393.06
2010,18,33197.49,0.00,195.58,12.76,-1.18,-7.43,349.55
2010,19,33303.08,0.00,196.56,12.17,1.72,-4.58,434.73
2010,20,33411.59,0.00,199.67,12.17,-1.10,-7.39,350.75
2010,21,33522.95,0.00,256.73,12.17,0.40,-9.10,307.01
2010,22,33637.09,0.00,245.74,12.17,1.70,-6.86,365.46
2010,23,33753.96,0.00,255.53,12.04,3.45,-5.69,399.63
2010,24,33873.47,3.30,195.91,11.04,5.94,-3.64,466.91
2010,25,33995.58,0.00,50.24,8.57,1.02,-0.11,605.93
2010,26,34120.20,0.50,87.08,7.63,-1.49,-3.77,462.18
2010,27,34247.28,0.48,159.72,8.12,-3.71,-8.08,332.41
2010,28,34376.75,0.00,113.39,8.12,-9.22,-12.15,240.67
2010,29,34508.54,0.00,265.49,8.12,-7.63,-16.03,175.05
2010,30,34642.58,0.00,297.43,8.12,-5.16,-15.91,176.82
