Latitude: 43.2173913043478  Longitude: -102.608695652174
X & Y on Lambert Conformal Conic: -202064.37 79148.52
Tile: 11919
Elevation: 981 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,31907.20,0.00,145.46,21.94,-11.72,-19.01,136.00
2010,2,31954.26,0.00,228.08,21.94,-4.70,-18.55,141.50
2010,3,32005.15,0.00,192.74,21.94,-3.90,-14.30,202.02
2010,4,32059.84,0.00,86.98,21.94,-6.37,-10.47,275.35
2010,5,32118.29,3.81,121.08,25.76,-3.41,-11.54,252.77
2010,6,32180.45,2.51,91.05,28.27,-10.44,-16.21,172.47
2010,7,32246.29,0.00,205.34,28.27,-17.16,-27.89,61.45
2010,8,32315.75,0.00,267.58,28.27,-11.38,-30.35,48.73
2010,9,32388.77,0.00,279.62,28.27,0.49,-23.84,89.02
2010,10,32465.32,0.00,269.30,28.27,4.91,-14.47,199.26
2010,11,32545.32,0.00,241.69,28.27,5.49,-8.74,315.67
2010,12,32628.74,0.00,244.67,28.27,7.45,-7.09,354.47
2010,13,32715.51,0.00,209.69,27.16,7.70,-3.37,476.28
2010,14,32805.56,0.00,237.66,27.16,5.28,-7.91,336.79
2010,15,32898.85,0.00,235.28,27.16,6.22,-6.62,372.26
2010,16,32995.31,0.00,248.61,26.94,8.71,-5.46,391.64
2010,17,33094.88,0.00,220.05,26.94,4.51,-6.64,371.74
2010,18,33197.49,0.00,259.00,26.94,7.95,-6.83,350.04
2010,19,33303.08,0.00,239.28,26.54,7.48,-5.06,411.86
2010,20,33411.59,0.00,207.02,25.90,5.43,-4.47,438.38
2010,21,33522.95,0.00,254.30,25.90,6.30,-7.12,344.87
2010,22,33637.09,0.00,154.20,25.27,2.21,-4.51,437.20
2010,23,33753.96,0.00,127.85,24.70,0.77,-4.63,433.26
2010,24,33873.47,0.00,88.81,24.70,-3.07,-6.61,372.39
2010,25,33995.58,0.00,172.12,24.70,-3.04,-10.29,279.31
2010,26,34120.20,0.00,305.29,24.70,1.97,-16.17,152.98
2010,27,34247.28,0.00,260.65,24.70,-2.82,-15.10,188.94
2010,28,34376.75,0.00,293.87,24.70,-0.89,-16.21,160.94
2010,29,34508.54,0.00,299.44,24.70,3.46,-12.34,202.23
2010,30,34642.58,0.00,277.96,24.70,-0.55,-13.62,200.11
2010,31,34778.82,0.87,235.94,25.57,-2.18,-12.19,240.03
2010,32,34917.19,0.00,171.03,25.57,-5.36,-11.88,245.97
2010,33,35057.62,0.00,335.03,25.57,5.84,-14.16,159.75
2010,34,35200.06,0.00,320.80,25.57,4.97,-12.23,192.23
2010,35,35344.43,10.74,171.32,36.31,-0.23,-9.62,294.62
2010,36,35490.68,0.00,133.07,36.31,-3.43,-8.42,323.72
2010,37,35638.75,0.00,246.24,36.31,-0.82,-10.82,267.95
2010,38,35788.57,1.46,181.97,37.77,-3.26,-9.89,288.45
2010,39,35940.09,0.00,318.54,37.77,-10.76,-24.12,86.79
2010,40,36093.26,0.00,354.09,37.77,-8.78,-25.56,76.17
2010,41,36248.00,0.00,372.81,37.77,-1.82,-22.18,100.45
2010,42,36404.27,0.00,366.86,37.77,2.31,-16.25,154.23
2010,43,36562.01,0.00,357.36,37.77,3.87,-12.97,197.02
2010,44,36721.16,0.00,281.00,37.77,-0.07,-10.53,274.06
2010,45,36881.68,0.00,275.81,37.77,-6.37,-16.21,172.40
2010,46,37043.51,0.00,371.94,37.77,-4.11,-20.84,114.95
2010,47,37206.60,0.00,398.26,37.77,0.97,-20.39,107.36
2010,48,37370.90,0.00,396.46,37.77,4.62,-15.86,145.71
2010,49,37536.35,0.00,208.44,37.77,-1.33,-8.28,327.34
2010,50,37702.93,0.00,322.66,37.77,0.87,-11.16,243.02
2010,51,37870.56,2.50,212.72,40.27,-1.99,-11.71,249.46
2010,52,38039.22,0.00,205.41,40.27,-5.67,-12.17,240.38
2010,53,38208.85,0.00,390.85,40.27,-1.92,-18.34,130.63
2010,54,38379.42,0.00,340.38,40.27,-3.00,-15.60,174.63
2010,55,38550.87,0.00,418.77,40.27,5.65,-14.49,149.32
2010,56,38723.17,0.00,392.24,40.27,5.87,-10.53,208.99
2010,57,38896.27,0.00,362.05,40.27,7.50,-6.42,289.30
2010,58,39070.14,0.00,364.50,40.27,6.51,-7.24,266.36
2010,59,39244.73,0.00,206.60,39.20,3.09,-3.43,461.95
2010,60,39420.02,0.00,241.97,38.33,3.64,-3.94,415.31
2010,61,39595.95,0.00,403.39,38.33,9.01,-6.41,233.21
2010,62,39772.50,0.00,439.33,38.33,12.26,-6.90,193.89
2010,63,39949.62,0.00,445.80,37.54,15.57,-4.11,216.50
2010,64,40127.29,12.83,164.04,36.06,4.17,-2.49,508.65
2010,65,40305.47,0.00,122.36,34.57,0.95,-2.44,510.36
2010,66,40484.13,0.00,295.97,32.83,7.37,-1.86,467.68
2010,67,40663.22,5.24,244.83,30.58,9.85,-0.64,540.03
2010,68,40842.73,12.93,131.35,28.75,3.36,-1.66,540.61
2010,69,41022.61,7.02,136.82,28.36,0.00,-5.05,419.63
2010,70,41202.84,0.00,276.85,28.06,2.51,-5.29,412.18
2010,71,41383.39,0.00,456.49,28.06,7.47,-8.74,262.53
2010,72,41564.23,0.00,468.51,28.06,8.48,-8.48,259.68
2010,73,41745.32,0.00,257.53,27.09,3.02,-3.71,464.32
2010,74,41926.64,0.00,358.15,25.41,8.04,-2.00,475.82
2010,75,42108.15,0.00,493.48,25.08,13.64,-5.21,293.98
2010,76,42289.84,0.00,519.85,24.48,19.95,-4.57,270.61
2010,77,42471.66,0.00,429.78,22.87,10.98,-2.16,411.15
2010,78,42653.60,0.00,222.31,22.07,1.29,-4.10,451.02
2010,79,42835.62,0.00,471.09,22.07,7.20,-7.59,267.98
2010,80,43017.70,0.00,533.30,22.07,16.40,-6.57,228.19
2010,81,43199.80,0.00,521.39,20.47,18.62,-2.18,307.88
2010,82,43381.91,0.00,224.53,18.99,3.23,-2.49,508.72
2010,83,43563.98,0.00,491.28,18.32,11.92,-4.40,302.45
2010,84,43746.00,0.00,531.04,18.03,15.33,-5.31,251.63
2010,85,43927.94,0.00,483.06,16.10,14.16,-1.39,364.70
2010,86,44109.77,0.00,310.17,13.07,9.22,1.22,599.61
2010,87,44291.45,0.00,544.29,11.89,18.32,-3.19,270.26
2010,88,44472.97,0.00,534.87,8.29,23.27,2.56,381.15
2010,89,44654.29,0.00,526.80,3.81,24.94,4.66,435.69
2010,90,44835.38,0.00,471.34,0.68,16.65,1.45,399.39
2010,91,45016.21,12.26,243.41,0.00,12.63,2.49,640.68
2010,92,45196.76,0.00,315.72,0.00,7.90,-1.44,491.47
2010,93,45376.99,0.00,440.68,0.00,13.18,-1.87,369.27
2010,94,45556.88,0.00,410.01,0.00,9.99,-3.23,366.51
2010,95,45736.39,0.00,473.16,0.00,17.11,-1.03,348.44
2010,96,45915.48,20.14,160.80,0.00,5.89,-0.20,601.82
2010,97,46094.14,0.00,423.94,0.00,12.11,-2.10,418.19
2010,98,46272.32,0.00,477.13,0.00,15.65,-2.71,355.42
2010,99,46449.99,0.00,400.31,0.00,12.47,-0.93,465.23
2010,100,46627.12,0.00,447.92,0.00,15.61,-0.74,424.71
2010,101,46803.66,0.00,460.12,0.00,21.44,3.93,538.49
2010,102,46979.60,0.00,442.95,0.00,23.86,7.45,684.04
2010,103,47154.88,0.08,443.94,0.00,23.32,6.74,652.77
2010,104,47329.48,0.00,467.62,0.00,21.04,2.95,495.50
2010,105,47503.35,0.00,481.98,0.00,19.02,0.14,406.46
2010,106,47676.46,0.00,427.63,0.00,12.79,-1.78,414.22
2010,107,47848.76,0.00,446.48,0.00,15.77,0.04,441.13
2010,108,48020.21,0.00,420.80,0.00,17.76,3.16,555.66
2010,109,48190.77,0.00,493.90,0.00,22.15,2.44,445.38
2010,110,48360.41,0.00,413.22,0.00,17.13,3.19,564.81
2010,111,48529.07,3.49,308.40,0.00,16.34,2.63,642.59
2010,112,48696.71,11.21,181.50,0.00,13.20,5.91,928.67
2010,113,48863.28,31.63,123.78,0.00,12.16,7.45,1032.96
2010,114,49028.74,4.83,215.94,0.00,12.95,4.62,849.13
2010,115,49193.04,3.22,305.26,0.00,10.45,-1.94,529.77
2010,116,49356.14,0.00,373.87,0.00,9.37,-1.66,540.86
2010,117,49517.97,0.00,535.69,0.00,17.42,-3.71,390.75
2010,118,49678.49,0.00,546.67,0.00,26.37,2.24,547.16
2010,119,49837.65,0.00,393.24,0.00,16.22,4.35,793.97
2010,120,49995.39,0.00,365.40,0.00,11.70,1.25,668.30
2010,121,50151.66,0.00,333.42,0.00,13.00,3.61,790.81
2010,122,50306.41,0.00,390.77,0.00,12.45,1.08,647.14
2010,123,50459.57,0.00,501.57,0.00,19.21,1.91,585.80
