Latitude: 28.0  Longitude: -113.478260869565
X & Y on Lambert Conformal Conic: -1301627.26 -1447136.24
Tile: 10654
Elevation: 185 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,36939.67,0.00,313.15,0.00,22.64,6.20,340.57
2010,2,36964.72,0.00,350.84,0.00,24.73,4.74,305.69
2010,3,36991.82,0.00,352.90,0.00,25.57,5.36,320.16
2010,4,37020.96,0.00,344.86,0.00,25.26,6.04,336.57
2010,5,37052.12,0.00,361.30,0.00,25.87,4.89,309.08
2010,6,37085.29,0.00,369.68,0.00,26.13,4.20,293.60
2010,7,37120.44,0.00,366.84,0.00,25.53,4.14,292.29
2010,8,37157.55,0.00,364.57,0.00,25.70,4.71,305.02
2010,9,37196.59,0.00,361.66,0.00,26.82,6.20,340.65
2010,10,37237.55,0.00,362.82,0.00,26.43,5.88,332.71
2010,11,37280.41,0.00,364.12,0.00,26.60,6.04,336.71
2010,12,37325.12,0.00,369.08,0.00,26.43,5.49,323.18
2010,13,37371.67,0.00,359.73,0.00,24.99,5.33,319.42
2010,14,37420.03,0.00,336.64,0.00,23.96,6.60,350.70
2010,15,37470.18,0.00,349.21,0.00,25.89,7.41,372.38
2010,16,37522.08,0.00,353.82,0.00,24.79,6.11,338.34
2010,17,37575.70,0.00,358.80,0.00,24.56,5.61,326.20
2010,18,37631.02,0.00,362.10,0.00,24.12,5.03,312.20
2010,19,37688.00,6.18,257.12,0.00,23.03,5.74,329.25
2010,20,37746.62,7.44,250.84,0.00,23.76,7.20,366.61
2010,21,37806.84,30.22,233.85,0.00,23.28,8.39,399.84
2010,22,37868.64,3.28,205.53,0.00,21.72,8.56,927.12
2010,23,37931.97,0.00,274.83,0.00,20.83,7.94,790.48
2010,24,37996.81,0.00,333.82,0.00,22.08,5.64,581.76
2010,25,38063.13,0.00,326.73,0.00,22.19,6.33,618.20
2010,26,38130.89,0.00,328.44,0.00,21.70,5.91,600.86
2010,27,38200.07,0.00,330.18,0.00,21.93,6.12,604.58
2010,28,38270.62,0.00,329.02,0.00,21.64,6.03,603.74
2010,29,38342.51,0.00,339.59,0.00,22.21,5.99,582.22
2010,30,38415.72,0.00,345.66,0.00,22.25,5.78,564.38
2010,31,38490.21,0.00,352.53,0.00,22.50,5.67,548.22
2010,32,38565.94,0.00,335.49,0.00,21.49,6.05,592.67
2010,33,38642.90,7.87,236.73,0.00,21.44,7.12,805.18
2010,34,38721.03,10.32,218.78,0.00,20.51,7.70,943.37
2010,35,38800.31,0.00,322.59,0.00,21.70,7.49,829.23
2010,36,38880.71,0.00,330.08,0.00,21.01,6.69,779.71
2010,37,38962.20,0.00,350.20,0.00,21.23,6.02,717.86
2010,38,39044.74,0.00,354.15,0.00,21.27,6.07,714.41
2010,39,39128.31,0.00,345.33,0.00,20.88,6.47,746.57
2010,40,39212.87,0.00,347.91,0.00,20.18,5.95,721.38
2010,41,39298.38,0.00,315.11,0.00,18.79,6.59,803.95
2010,42,39384.83,0.00,385.10,0.00,21.37,5.45,645.16
2010,43,39472.18,0.00,402.25,0.00,22.26,5.36,615.55
2010,44,39560.41,0.00,402.10,0.00,23.24,6.45,655.19
2010,45,39649.47,0.00,418.38,0.00,24.75,6.80,639.90
2010,46,39739.34,0.00,424.79,0.00,25.22,6.94,633.92
2010,47,39830.00,0.00,425.38,0.00,25.35,7.25,644.73
2010,48,39921.42,0.00,422.00,0.00,25.23,7.62,664.39
2010,49,40013.56,0.00,417.24,0.00,24.89,7.83,680.99
2010,50,40106.40,0.00,401.06,0.00,24.16,8.39,732.64
2010,51,40199.92,0.00,394.54,0.00,24.23,8.95,767.68
2010,52,40294.08,0.00,386.88,0.00,22.68,8.05,743.51
2010,53,40388.86,0.00,388.38,0.00,22.16,7.57,720.48
2010,54,40484.24,0.00,408.72,0.00,22.78,7.16,670.08
2010,55,40580.19,0.00,443.06,0.00,23.79,5.99,573.52
2010,56,40676.68,0.00,447.99,0.00,24.04,5.98,565.19
2010,57,40773.69,0.00,461.09,0.00,24.81,5.75,536.51
2010,58,40871.20,0.00,452.47,0.00,24.56,6.33,567.84
2010,59,40969.17,0.00,449.20,0.00,25.07,7.15,599.08
2010,60,41067.60,0.00,466.57,0.00,24.66,5.60,523.22
2010,61,41166.45,0.00,459.04,0.00,25.03,6.65,565.88
2010,62,41265.70,0.00,437.26,0.00,24.00,7.27,621.53
2010,63,41365.34,0.00,416.31,0.00,22.94,7.58,666.91
2010,64,41465.33,0.00,430.54,0.00,23.20,7.09,625.08
2010,65,41565.66,6.52,311.72,0.00,22.68,7.19,791.17
2010,66,41666.30,0.00,360.25,0.00,21.68,9.15,880.42
2010,67,41767.24,0.00,399.04,0.00,21.76,7.64,744.62
2010,68,41868.44,0.00,400.55,0.00,21.68,7.61,740.43
2010,69,41969.91,0.00,396.93,0.00,21.49,7.71,750.17
2010,70,42071.60,0.00,422.52,0.00,22.34,7.36,694.35
2010,71,42173.50,0.00,462.55,0.00,23.37,6.13,588.48
2010,72,42275.60,0.00,464.33,0.00,24.35,7.01,614.07
2010,73,42377.87,0.00,443.92,0.00,23.30,7.35,657.61
2010,74,42480.29,0.00,484.88,0.00,25.86,7.32,591.08
2010,75,42582.84,0.00,496.34,0.00,27.79,8.35,604.84
2010,76,42685.51,0.00,490.77,0.00,28.81,9.78,663.45
2010,77,42788.27,0.00,498.45,0.00,28.20,8.82,616.01
2010,78,42891.11,0.00,459.42,0.00,25.98,9.40,704.87
2010,79,42994.00,0.00,487.69,0.00,26.87,8.63,627.17
2010,80,43096.94,0.00,511.84,0.00,29.59,9.40,609.39
2010,81,43199.89,0.00,485.13,0.00,26.89,8.87,637.40
2010,82,43302.84,0.00,462.97,0.00,25.90,9.28,689.22
2010,83,43405.77,0.00,473.99,0.00,27.06,9.77,686.78
2010,84,43508.67,0.00,492.61,0.00,26.86,8.52,610.08
2010,85,43611.50,0.00,510.01,0.00,27.05,7.64,553.44
2010,86,43714.27,0.00,527.95,0.00,28.65,7.82,528.72
2010,87,43816.93,0.00,517.13,0.00,28.52,8.61,569.23
2010,88,43919.49,0.00,530.16,0.00,30.31,9.30,566.63
2010,89,44021.91,0.00,501.19,0.00,28.11,9.44,621.01
2010,90,44124.18,0.00,480.74,0.00,27.53,10.23,684.39
2010,91,44226.27,0.00,428.95,0.00,23.45,9.11,732.83
2010,92,44328.18,0.00,472.79,0.00,24.90,8.49,635.86
2010,93,44429.87,0.00,479.05,0.00,25.10,8.39,621.25
2010,94,44531.33,0.00,457.39,0.00,25.40,9.82,707.91
2010,95,44632.54,0.00,462.85,0.00,25.41,9.63,690.15
2010,96,44733.48,0.00,474.07,0.00,26.15,9.74,672.90
2010,97,44834.12,0.00,487.85,0.00,26.61,9.45,637.75
2010,98,44934.45,0.00,519.64,0.00,27.38,8.27,546.69
2010,99,45034.44,0.00,502.49,0.00,27.26,9.15,599.60
2010,100,45134.08,0.00,477.74,0.00,26.40,9.71,659.13
2010,101,45233.33,0.00,458.55,0.00,25.31,9.69,691.38
2010,102,45332.18,0.00,481.94,0.00,25.25,8.59,612.72
2010,103,45430.61,0.00,479.24,0.00,25.28,8.79,622.73
2010,104,45528.59,0.00,476.10,0.00,24.37,8.19,608.00
2010,105,45626.10,0.00,493.24,0.00,25.84,8.81,599.80
2010,106,45723.11,0.00,483.88,0.00,24.92,8.54,605.75
2010,107,45819.60,0.00,488.44,0.00,25.88,9.31,623.01
2010,108,45915.55,0.00,480.35,0.00,27.00,10.78,686.95
2010,109,46010.93,0.00,503.37,0.00,28.61,11.17,657.29
2010,110,46105.71,0.00,490.55,0.00,27.52,11.08,615.55
2010,111,46199.88,0.00,451.86,0.00,25.79,11.43,615.13
2010,112,46293.40,0.00,478.91,0.00,24.48,9.30,426.93
2010,113,46386.24,0.00,485.83,0.00,24.92,9.47,432.06
2010,114,46478.38,0.00,517.85,0.00,25.92,8.83,412.75
2010,115,46569.80,0.00,536.71,0.00,27.78,9.52,433.72
2010,116,46660.46,0.00,500.66,0.00,27.28,11.21,489.30
2010,117,46750.34,0.00,518.32,0.00,27.62,10.71,472.27
2010,118,46839.40,0.00,521.43,0.00,27.26,10.34,459.97
2010,119,46927.62,0.00,486.56,0.00,26.16,11.17,487.91
2010,120,47014.98,0.00,465.10,0.00,25.41,11.49,499.31
2010,121,47101.43,0.00,519.93,0.00,26.05,9.50,433.05
2010,122,47186.95,0.00,508.92,0.00,26.31,10.33,459.70
2010,123,47271.51,0.00,570.28,0.00,28.80,8.83,412.80
2010,124,47355.08,0.00,582.05,0.00,30.43,9.19,423.55
2010,125,47437.62,0.00,558.98,0.00,30.22,10.69,471.52
2010,126,47519.11,0.00,521.98,0.00,29.38,12.21,524.96
2010,127,47599.51,0.00,543.52,0.00,30.46,11.91,514.00
2010,128,47678.80,0.00,535.98,0.00,30.86,12.78,546.61
2010,129,47756.94,0.00,506.69,0.00,29.28,13.00,555.03
2010,130,47833.89,0.00,507.18,0.00,28.53,12.30,528.30
2010,131,47909.63,0.00,499.77,0.00,27.72,11.91,514.27
2010,132,47984.12,0.00,486.26,0.00,26.74,11.68,505.98
2010,133,48057.33,0.00,520.34,0.00,27.86,11.04,483.58
2010,134,48129.23,0.00,497.45,0.00,27.57,11.95,515.57
2010,135,48199.78,0.00,503.35,0.00,27.63,11.75,508.56
2010,136,48268.96,0.00,519.49,0.00,28.16,11.43,497.04
2010,137,48336.72,0.00,495.73,0.00,27.61,12.13,522.13
2010,138,48403.04,0.00,495.85,0.00,28.09,12.58,539.12
2010,139,48467.89,0.00,482.75,0.00,27.77,12.96,553.48
2010,140,48531.23,0.00,505.81,0.00,28.86,12.91,551.43
2010,141,48593.02,0.00,491.25,0.00,28.67,13.41,570.96
2010,142,48653.25,0.00,486.81,0.00,28.14,13.11,559.47
2010,143,48711.87,0.00,475.12,0.00,26.98,12.57,538.72
2010,144,48768.86,0.00,477.82,0.00,26.76,12.32,529.07
2010,145,48824.18,0.00,488.76,0.00,26.68,11.84,511.78
2010,146,48877.81,0.00,506.41,0.00,28.24,12.48,535.28
2010,147,48929.71,0.00,500.12,0.00,27.98,12.58,538.87
2010,148,48979.86,0.00,491.24,0.00,27.87,12.93,552.42
2010,149,49028.22,0.00,500.38,0.00,28.10,12.71,543.95
2010,150,49074.78,0.00,530.33,0.00,28.87,11.81,510.42
2010,151,49119.50,0.00,524.00,0.00,27.66,11.04,483.50
2010,152,49162.35,0.00,518.47,0.00,28.07,11.70,506.54
2010,153,49203.32,0.00,511.54,0.00,27.38,11.51,500.02
2010,154,49242.37,0.00,509.43,0.00,28.04,12.38,531.48
2010,155,49279.48,0.00,516.81,0.00,29.16,13.13,560.11
2010,156,49314.64,0.00,520.10,0.00,29.82,13.60,578.60
2010,157,49347.81,0.00,526.66,0.00,30.33,13.77,585.47
2010,158,49378.98,0.00,532.18,0.00,31.22,14.30,607.63
2010,159,49408.12,0.00,509.69,0.00,30.48,14.82,629.55
2010,160,49435.23,0.00,508.44,0.00,29.91,14.38,610.76
2010,161,49460.27,0.00,513.41,0.00,29.55,13.80,586.95
2010,162,49483.24,0.00,487.74,0.00,28.17,13.73,584.13
2010,163,49504.13,0.00,489.84,0.00,27.24,12.84,548.78
2010,164,49522.91,0.00,507.64,0.00,27.61,12.38,531.56
2010,165,49539.57,0.00,515.11,0.00,29.04,13.34,568.51
2010,166,49554.11,0.00,522.32,0.00,29.80,13.69,582.30
2010,167,49566.51,0.00,514.83,0.00,28.35,12.72,544.37
2010,168,49576.77,0.00,505.23,0.00,29.18,13.96,593.38
2010,169,49584.87,0.00,509.23,0.00,29.66,14.19,603.02
2010,170,49590.82,0.00,518.71,0.00,29.71,13.76,585.32
2010,171,49594.61,0.00,520.67,0.00,29.96,13.87,589.51
2010,172,49596.24,0.00,507.86,0.00,30.26,14.77,627.51
2010,173,49595.71,0.00,535.02,0.00,31.63,14.52,616.58
2010,174,49593.01,0.00,520.84,0.00,30.77,14.46,614.24
2010,175,49588.14,0.00,508.94,0.00,31.11,15.35,652.99
2010,176,49581.12,0.00,531.02,0.00,32.06,15.01,637.93
2010,177,49571.95,0.00,520.44,0.00,31.50,15.05,639.92
2010,178,49560.63,0.00,525.71,0.00,31.37,14.60,620.37
2010,179,49547.17,0.00,519.03,0.00,30.95,14.55,618.10
2010,180,49531.58,0.00,518.16,0.00,30.54,14.25,605.23
2010,181,49513.86,0.00,506.69,0.00,30.32,14.64,622.10
2010,182,49494.04,0.00,492.91,0.00,30.03,15.07,640.41
2010,183,49472.12,0.00,514.22,0.00,30.79,14.72,625.49
2010,184,49448.12,0.00,510.30,0.00,30.22,14.40,611.70
2010,185,49422.05,0.00,532.47,0.00,30.47,13.43,571.89
2010,186,49393.93,0.00,529.88,0.00,30.47,13.55,576.73
2010,187,49363.78,0.00,520.17,0.00,28.72,12.48,535.19
2010,188,49331.62,0.00,521.57,0.00,30.93,14.44,613.35
2010,189,49297.46,0.00,527.61,0.00,31.45,14.56,618.38
2010,190,49261.33,0.00,521.86,0.00,31.70,15.06,640.33
2010,191,49223.26,0.00,489.56,0.00,31.11,16.13,688.98
