Latitude: 47.5652173913043  Longitude: -83.0434782608696
X & Y on Lambert Conformal Conic: 1211511.46 660672.29
Tile: 12289
Elevation: 453 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,29905.94,0.00,171.42,40.56,-14.98,-25.81,74.49
2010,2,29962.66,0.00,122.21,40.56,-22.37,-28.76,56.68
2010,3,30023.99,0.73,161.65,41.30,-16.28,-25.75,74.87
2010,4,30089.87,0.71,73.94,42.01,-13.35,-16.95,162.04
2010,5,30160.26,0.60,74.08,42.61,-11.62,-15.21,187.49
2010,6,30235.08,0.00,100.87,42.61,-10.39,-15.38,184.82
2010,7,30314.29,0.20,130.04,42.82,-11.74,-18.40,143.32
2010,8,30397.81,0.00,141.35,42.82,-16.80,-24.05,87.33
2010,9,30485.59,0.00,213.47,42.82,-6.25,-29.19,54.39
2010,10,30577.55,0.68,160.98,43.50,-2.59,-11.33,257.13
2010,11,30673.62,0.70,178.42,44.20,-7.29,-17.35,156.68
2010,12,30773.72,0.00,215.33,44.20,-7.09,-24.32,85.26
2010,13,30877.80,0.00,114.45,44.20,-2.90,-8.32,326.25
2010,14,30985.75,0.61,77.26,43.26,-0.24,-3.76,462.48
2010,15,31097.52,0.00,66.27,42.79,-1.96,-4.88,425.07
2010,16,31213.02,0.92,86.00,41.84,0.11,-3.75,462.93
2010,17,31332.17,0.00,73.65,40.71,-0.07,-3.30,478.66
2010,18,31454.88,1.77,183.67,42.48,-0.63,-10.11,283.50
2010,19,31581.09,0.00,100.24,42.48,-9.91,-14.17,204.15
2010,20,31710.69,0.00,225.34,42.48,-6.20,-20.28,121.93
2010,21,31843.62,0.00,239.05,42.48,-1.58,-20.48,119.83
2010,22,31979.79,0.00,230.82,42.48,-3.80,-18.03,147.86
2010,23,32119.11,0.00,167.07,42.48,-2.42,-9.89,288.44
2010,24,32261.50,5.15,103.93,41.56,2.13,-3.81,460.98
2010,25,32406.88,2.99,83.99,40.09,2.08,-2.51,507.65
2010,26,32555.16,1.53,244.77,41.62,-2.29,-16.90,162.76
2010,27,32706.26,2.10,163.93,43.72,-9.75,-20.01,124.79
2010,28,32860.11,0.00,193.87,43.72,-18.21,-26.32,71.05
2010,29,33016.61,0.02,252.37,43.73,-17.23,-30.71,47.09
2010,30,33175.69,0.61,256.64,44.34,-7.50,-21.46,109.96
2010,31,33337.27,0.54,203.25,44.88,-14.16,-22.34,101.77
2010,32,33501.27,0.00,259.74,44.88,-9.99,-23.33,93.21
2010,33,33667.61,0.51,275.97,45.39,-5.84,-22.39,101.30
2010,34,33836.22,0.00,232.25,45.39,-8.61,-18.76,138.97
2010,35,34007.01,0.43,276.98,45.82,-3.57,-19.31,132.55
2010,36,34179.92,0.00,235.92,45.82,-8.10,-18.56,141.36
2010,37,34354.86,0.00,252.93,45.82,-8.72,-20.47,119.93
2010,38,34531.78,0.00,288.04,45.82,-6.82,-23.10,95.12
2010,39,34710.60,0.00,241.27,45.82,-9.01,-19.18,134.06
2010,40,34891.24,0.00,258.69,45.82,-7.73,-19.07,135.34
2010,41,35073.64,0.00,196.93,45.82,-8.75,-16.11,173.93
2010,42,35257.74,0.00,297.64,45.82,-6.07,-20.62,118.34
2010,43,35443.47,0.55,288.66,46.37,-9.26,-22.32,101.94
2010,44,35630.76,0.72,181.32,47.08,-6.86,-13.36,218.25
2010,45,35819.55,1.52,151.09,48.60,-8.13,-13.36,218.31
2010,46,36009.79,5.33,125.82,53.93,-4.92,-10.75,269.28
2010,47,36201.40,1.36,132.29,55.29,-5.02,-9.46,298.39
2010,48,36394.35,0.00,171.51,55.29,-1.83,-7.63,344.33
2010,49,36588.56,0.39,149.59,55.68,-2.29,-7.21,355.63
2010,50,36783.98,0.00,249.67,55.68,-3.07,-11.78,248.02
2010,51,36980.57,0.00,328.63,55.68,-2.37,-16.05,174.81
2010,52,37178.26,0.00,356.73,55.68,-0.59,-18.21,145.66
2010,53,37377.01,0.82,333.16,56.50,-4.48,-17.99,148.37
2010,54,37576.76,1.05,301.88,57.55,-2.72,-13.74,211.51
2010,55,37777.47,1.16,310.08,58.71,-6.47,-17.86,149.99
2010,56,37979.09,0.65,268.37,59.36,-11.13,-19.87,126.26
2010,57,38181.58,2.31,189.47,61.68,-6.07,-14.02,206.73
2010,58,38384.89,0.88,268.38,62.55,0.96,-7.65,343.74
2010,59,38588.98,0.00,276.84,62.55,-0.76,-9.42,299.21
2010,60,38793.80,0.00,364.49,62.55,-1.24,-14.81,193.74
2010,61,38999.32,0.00,409.70,62.55,0.90,-20.26,121.33
2010,62,39205.49,0.00,414.81,62.55,2.42,-19.51,124.11
2010,63,39412.27,0.00,366.63,62.55,-1.19,-14.54,198.17
2010,64,39619.63,0.00,427.66,62.55,5.15,-19.46,117.94
2010,65,39827.53,0.00,405.43,62.55,8.20,-9.43,250.43
2010,66,40035.94,0.00,353.39,61.31,9.61,-3.04,414.02
2010,67,40244.81,0.00,359.32,60.07,9.78,-3.05,405.77
2010,68,40454.11,0.00,399.36,59.55,10.89,-4.76,332.52
2010,69,40663.82,0.00,369.49,57.92,10.99,-2.12,415.92
2010,70,40873.89,0.00,302.42,55.59,9.01,-0.45,517.27
2010,71,41084.29,0.74,210.42,52.09,8.49,2.34,718.89
2010,72,41294.99,0.00,355.19,48.43,14.42,2.71,522.94
2010,73,41505.96,0.00,414.13,46.77,13.37,-2.06,339.08
2010,74,41717.17,0.00,444.92,45.80,15.60,-3.69,269.33
2010,75,41928.59,0.00,433.36,44.75,14.06,-3.49,284.11
2010,76,42140.18,0.00,422.04,43.44,13.53,-2.88,303.64
2010,77,42351.92,0.00,344.12,41.49,10.06,-1.37,401.91
2010,78,42563.78,0.00,400.70,41.49,6.07,-8.36,223.74
2010,79,42775.73,0.00,325.04,41.49,-0.08,-10.52,239.87
2010,80,42987.73,0.00,416.43,41.49,4.36,-10.99,184.13
2010,81,43199.77,0.00,390.36,41.49,6.19,-7.34,242.42
2010,82,43411.80,0.00,422.34,41.10,10.26,-5.07,246.10
2010,83,43623.81,0.00,353.81,40.12,7.69,-3.67,325.07
2010,84,43835.75,0.00,437.50,40.12,1.02,-14.75,140.76
2010,85,44047.61,0.00,431.90,40.12,-3.22,-18.39,116.06
2010,86,44259.35,0.52,378.89,40.64,5.30,-7.02,248.53
