Latitude: 41.0434782608696  Longitude: -106.95652173913
X & Y on Lambert Conformal Conic: -557485.49 -131047.55
Tile: 11737
Elevation: 2594 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,32781.99,4.64,158.17,170.45,-1.35,-8.94,310.90
2010,2,32825.01,9.29,92.16,179.74,-2.06,-6.18,384.96
2010,3,32871.55,2.57,158.56,182.31,-2.85,-10.30,279.14
2010,4,32921.57,1.63,253.29,183.94,-0.54,-9.84,289.57
2010,5,32975.03,8.87,137.62,192.82,-1.33,-7.56,346.15
2010,6,33031.90,8.24,271.25,201.06,-1.35,-22.18,103.21
2010,7,33092.14,0.00,342.46,201.06,-8.39,-23.62,90.78
2010,8,33155.70,1.22,359.27,202.27,-3.06,-20.91,115.42
2010,9,33222.54,2.90,256.61,205.17,2.37,-13.05,223.86
2010,10,33292.61,0.00,324.03,205.17,3.25,-9.83,289.84
2010,11,33365.87,0.00,349.64,205.17,6.34,-9.45,298.51
2010,12,33442.26,0.00,333.15,205.17,6.43,-7.32,352.62
2010,13,33521.73,0.00,308.15,205.17,4.49,-7.06,359.80
2010,14,33604.24,0.00,313.40,205.17,3.08,-8.64,318.31
2010,15,33689.73,0.00,311.66,205.17,1.28,-10.11,283.43
2010,16,33778.14,0.00,337.80,205.17,5.35,-7.99,334.87
2010,17,33869.42,0.00,319.73,205.17,5.79,-6.00,390.32
2010,18,33963.51,0.00,221.46,205.17,0.03,-6.92,363.70
2010,19,34060.36,5.88,172.57,211.05,0.63,-6.60,372.92
2010,20,34159.91,2.41,194.06,213.47,-1.32,-9.52,296.94
2010,21,34262.09,4.06,189.65,217.53,0.29,-7.60,345.21
2010,22,34366.86,6.50,184.18,217.40,1.88,-5.70,399.32
2010,23,34474.14,12.12,121.85,229.53,-4.14,-8.76,315.16
2010,24,34583.89,15.63,120.70,245.16,-5.49,-9.97,286.62
2010,25,34696.04,2.88,175.47,248.03,-5.26,-11.92,245.20
2010,26,34810.54,5.88,245.10,253.91,-1.80,-11.94,244.76
