Latitude: 34.5217391304348  Longitude: -78.695652173913
X & Y on Lambert Conformal Conic: 1866015.88 -608426.94
Tile: 11211
Elevation: 31 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,35048.73,0.00,187.77,0.00,9.78,1.52,681.65
2010,2,35081.74,0.00,141.54,0.00,3.33,-2.52,507.31
2010,3,35117.46,0.00,197.38,0.00,2.30,-6.14,386.07
2010,4,35155.86,0.00,238.70,0.00,3.68,-7.08,359.23
2010,5,35196.92,0.00,243.81,0.00,3.79,-7.26,354.36
2010,6,35240.61,0.00,253.35,0.00,5.59,-6.11,386.99
2010,7,35286.90,0.52,335.43,0.52,9.48,-6.87,364.99
2010,8,35335.76,0.00,268.53,0.03,6.01,-4.83,426.78
2010,9,35387.17,0.00,205.59,0.00,3.16,-5.49,405.82
2010,10,35441.07,0.00,247.72,0.00,4.05,-6.95,362.91
2010,11,35497.46,0.00,318.28,0.00,8.36,-9.41,299.64
2010,12,35556.28,0.00,285.00,0.00,7.11,-6.57,373.74
2010,13,35617.50,0.00,299.80,0.00,8.75,-6.30,381.43
2010,14,35681.08,0.00,322.67,0.00,12.02,-6.10,387.25
2010,15,35746.99,0.00,337.24,0.00,17.49,-4.48,438.20
2010,16,35815.19,26.67,250.87,0.00,17.90,-2.97,490.77
2010,17,35885.63,2.98,243.03,0.00,22.40,2.86,750.03
2010,18,35958.27,0.00,280.13,0.00,17.85,4.40,836.32
2010,19,36033.08,0.00,322.57,0.00,20.43,2.26,718.59
2010,20,36110.02,0.00,323.12,0.00,20.95,2.89,751.78
2010,21,36189.03,17.23,108.10,0.00,10.19,4.60,848.11
2010,22,36270.08,2.27,44.73,0.00,6.47,4.63,849.72
2010,23,36353.12,0.00,250.24,0.00,12.31,1.85,697.98
2010,24,36438.11,35.78,239.74,0.00,19.89,3.53,786.36
2010,25,36525.01,10.25,201.00,0.00,18.98,7.13,1010.11
2010,26,36613.77,0.00,201.48,0.00,11.78,3.96,810.42
2010,27,36704.35,0.00,309.92,0.00,11.28,-2.51,507.96
2010,28,36796.70,0.00,351.76,0.00,17.13,-1.73,537.82
2010,29,36890.78,4.41,176.19,0.00,9.40,0.39,628.15
2010,30,36986.55,5.90,63.39,0.00,1.32,-1.41,551.02
2010,31,37083.96,0.00,237.00,0.00,2.66,-6.06,388.57
2010,32,37182.96,0.00,353.90,0.00,11.11,-6.20,384.32
2010,33,37283.53,11.32,218.10,0.00,9.63,-2.29,516.14
2010,34,37385.60,0.00,284.17,0.00,12.74,1.12,662.08
2010,35,37489.14,1.81,230.58,0.00,8.11,-0.47,590.12
2010,36,37594.11,32.45,252.13,0.00,16.73,1.42,676.51
2010,37,37700.46,0.00,168.49,0.00,7.69,1.82,696.53
2010,38,37808.15,0.00,279.52,0.00,7.88,-2.53,507.02
2010,39,37917.14,0.00,353.22,0.00,11.50,-3.90,457.79
2010,40,38027.39,14.19,230.85,0.00,9.99,-1.99,527.76
2010,41,38138.85,0.00,197.87,0.00,6.95,0.28,623.43
2010,42,38251.50,0.00,296.37,0.00,8.91,-1.80,535.24
2010,43,38365.28,9.00,141.81,0.00,3.97,-2.03,526.33
2010,44,38480.17,0.00,242.74,0.00,5.99,-1.72,538.61
2010,45,38596.11,0.00,359.48,0.00,9.01,-4.06,452.23
2010,46,38713.08,2.47,298.61,0.00,13.91,-2.68,501.32
2010,47,38831.03,0.00,307.97,0.00,7.52,-2.05,525.31
2010,48,38949.94,0.00,376.87,0.00,8.59,-4.61,433.74
2010,49,39069.76,0.00,396.55,0.00,11.37,-3.28,479.62
2010,50,39190.45,0.00,424.61,0.00,14.72,-3.36,476.52
2010,51,39311.99,0.00,429.12,0.00,15.85,-3.27,479.70
2010,52,39434.34,0.00,438.86,0.00,19.64,-2.57,505.55
2010,53,39557.46,18.13,282.56,0.00,14.42,0.58,636.97
2010,54,39681.33,0.00,315.92,0.00,17.21,6.71,981.79
2010,55,39805.90,5.25,144.50,0.00,11.39,5.82,922.85
2010,56,39931.15,0.00,184.09,0.00,6.49,1.38,675.02
2010,57,40057.05,0.00,369.34,0.00,10.40,-1.51,546.81
2010,58,40183.57,0.00,406.03,0.00,12.00,-1.94,529.93
2010,59,40310.67,0.00,405.10,0.00,12.23,-1.60,543.15
2010,60,40438.33,0.00,412.94,0.00,12.58,-2.05,525.48
2010,61,40566.51,19.86,171.18,0.00,5.11,-1.17,560.81
2010,62,40695.20,0.00,240.63,0.00,7.06,0.58,636.90
2010,63,40824.35,0.00,350.05,0.00,11.55,1.25,668.70
2010,64,40953.95,0.00,415.62,0.00,11.61,-1.91,530.99
2010,65,41083.96,0.00,440.32,0.00,14.71,-0.94,570.25
2010,66,41214.36,0.00,480.07,0.00,17.72,-3.07,487.04
2010,67,41345.12,0.00,480.82,0.00,20.27,-1.51,547.01
2010,68,41476.22,0.00,483.65,0.00,24.49,0.96,654.49
2010,69,41607.63,2.18,316.65,0.00,21.17,5.63,911.06
2010,70,41739.32,16.55,215.74,0.00,20.10,11.21,1330.84
2010,71,41871.28,5.62,191.13,0.00,21.39,13.55,1551.47
2010,72,42003.47,0.00,303.31,0.00,20.53,11.18,1328.19
2010,73,42135.87,0.00,305.51,0.00,16.62,7.47,1034.39
2010,74,42268.46,0.00,385.37,0.00,18.49,5.96,931.83
2010,75,42401.22,0.00,303.12,0.00,14.14,5.34,892.64
2010,76,42534.11,0.00,438.10,0.00,16.49,1.76,693.49
2010,77,42667.12,0.00,356.38,0.00,15.13,4.50,841.97
2010,78,42800.22,0.00,488.96,0.00,23.95,3.81,802.27
2010,79,42933.39,0.00,502.77,0.00,25.40,3.17,766.77
2010,80,43066.61,5.48,341.16,0.00,21.10,4.83,861.59
2010,81,43199.85,0.00,392.88,0.00,18.40,6.19,947.09
2010,82,43333.10,0.00,450.85,0.00,18.85,3.92,808.37
