Latitude: 36.695652173913  Longitude: -93.9130434782609
X & Y on Lambert Conformal Conic: 521593.46 -596960.75
Tile: 11384
Elevation: 453 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,34343.64,0.00,271.41,0.00,0.61,-11.01,263.79
2010,2,34379.70,4.16,171.37,4.16,-4.82,-12.10,241.64
2010,3,34418.72,2.10,107.47,6.26,-5.62,-9.84,289.51
2010,4,34460.67,0.00,177.12,6.26,-8.25,-13.53,215.26
2010,5,34505.51,0.00,322.75,6.26,-5.40,-18.21,145.63
2010,6,34553.23,0.98,328.24,7.24,-1.47,-14.92,192.00
2010,7,34603.78,0.00,215.43,7.24,-8.99,-15.52,182.72
2010,8,34657.13,0.00,236.77,7.24,-11.67,-18.94,136.78
2010,9,34713.25,0.00,325.73,7.24,-6.15,-18.67,140.07
2010,10,34772.11,0.00,358.56,7.24,-0.03,-18.40,143.27
2010,11,34833.65,0.00,350.23,7.24,4.49,-11.70,249.67
2010,12,34897.85,0.00,337.02,7.24,5.26,-8.60,319.32
2010,13,34964.66,0.00,355.10,7.24,11.58,-6.22,383.77
2010,14,35034.04,0.00,311.08,4.88,11.24,-0.38,593.98
2010,15,35105.95,2.85,110.54,0.67,8.36,4.03,814.87
2010,16,35180.35,0.00,143.69,0.00,9.16,4.46,839.58
2010,17,35257.18,0.00,189.58,0.00,8.34,2.01,705.98
2010,18,35336.41,0.00,313.47,0.00,15.03,-0.27,598.63
2010,19,35417.99,4.31,227.98,0.00,17.04,3.00,757.73
2010,20,35501.87,17.60,166.85,0.00,15.27,7.38,1028.04
2010,21,35588.01,5.83,80.42,0.00,8.48,5.18,882.77
2010,22,35676.35,0.00,215.78,0.00,9.46,2.32,721.57
2010,23,35766.85,15.08,132.21,0.00,9.81,4.21,824.92
2010,24,35859.47,0.00,131.17,0.00,6.10,2.14,712.50
