Latitude: 49.7391304347826  Longitude: -67.8260869565217
X & Y on Lambert Conformal Conic: 2170606.1 1192503.46
Tile: 12477
Elevation: 388 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,28742.68,0.00,85.32,51.90,-6.81,-11.67,250.19
2010,2,28805.36,5.67,115.40,57.56,0.66,-10.99,264.19
2010,3,28873.11,2.04,41.99,55.86,1.16,-1.95,529.40
2010,4,28945.88,2.36,52.59,53.58,3.40,-0.58,585.26
2010,5,29023.59,0.00,41.30,51.35,1.49,-0.69,580.74
2010,6,29106.19,0.00,75.30,49.61,2.37,-1.83,533.86
2010,7,29193.59,0.00,93.75,48.86,1.03,-4.23,446.58
2010,8,29285.73,0.00,127.08,48.86,-4.08,-11.47,254.28
2010,9,29382.53,0.00,125.34,48.86,-11.98,-18.94,136.85
2010,10,29483.90,0.00,147.60,48.86,-14.76,-23.46,92.12
2010,11,29589.77,0.00,167.23,48.86,-11.26,-22.20,103.05
2010,12,29700.05,0.00,113.97,48.86,-13.39,-19.33,132.36
2010,13,29814.64,0.00,149.82,48.86,-11.37,-19.81,126.92
2010,14,29933.48,0.00,181.24,48.86,-7.14,-19.67,128.48
2010,15,30056.45,0.00,172.89,48.86,-0.97,-12.03,243.11
2010,16,30183.48,0.00,179.28,48.86,-8.57,-19.89,126.12
2010,17,30314.47,0.00,199.53,48.86,-9.19,-25.21,78.67
2010,18,30449.32,0.00,163.22,48.86,-7.73,-16.58,167.18
2010,19,30587.94,1.89,76.98,50.75,-6.12,-9.65,293.99
2010,20,30730.25,0.00,87.55,50.75,-3.39,-7.41,350.17
2010,21,30876.13,0.00,111.46,50.75,-7.79,-12.87,227.17
2010,22,31025.51,0.00,113.31,50.75,-11.51,-16.56,167.43
2010,23,31178.28,0.00,187.99,50.75,-11.11,-21.09,113.61
2010,24,31334.34,0.00,221.33,50.75,-4.83,-21.19,112.57
2010,25,31493.61,34.40,164.43,85.15,-0.93,-14.78,194.23
2010,26,31655.99,11.69,40.62,83.06,1.08,-1.02,566.66
2010,27,31821.39,0.00,201.24,83.06,-1.60,-11.49,253.93
2010,28,31989.71,4.86,171.36,87.92,-6.14,-19.22,133.61
2010,29,32160.87,3.54,147.39,91.45,-4.07,-12.98,225.14
2010,30,32334.77,0.00,173.24,91.45,-14.60,-21.56,109.02
2010,31,32511.33,0.00,220.46,91.45,-16.54,-26.66,68.86
2010,32,32690.45,0.00,179.13,91.45,-18.58,-25.54,76.36
2010,33,32872.05,0.00,236.92,91.45,-20.56,-31.73,42.68
2010,34,33056.05,0.00,266.34,91.45,-12.09,-29.52,52.75
2010,35,33242.35,0.00,158.99,91.45,-17.19,-23.32,93.30
2010,36,33430.89,0.00,170.79,91.45,-14.19,-20.82,116.28
2010,37,33621.57,0.54,248.33,92.00,-5.20,-17.14,159.53
2010,38,33814.33,5.02,137.13,97.01,-1.21,-8.50,321.84
2010,39,34009.07,4.89,101.14,96.33,0.66,-4.37,441.71
2010,40,34205.73,0.00,186.55,96.33,-0.32,-7.39,350.65
2010,41,34404.23,0.00,258.14,96.33,-0.85,-12.22,239.30
2010,42,34604.50,0.00,258.18,96.33,3.45,-7.99,334.86
2010,43,34806.46,0.00,233.47,96.33,3.04,-6.32,380.84
2010,44,35010.06,3.01,170.00,99.34,1.69,-6.95,362.75
2010,45,35215.22,3.66,164.53,98.26,4.70,-3.45,473.51
2010,46,35421.87,1.30,166.53,97.82,0.52,-4.95,422.99
2010,47,35629.96,0.00,154.12,96.80,1.22,-3.58,469.00
2010,48,35839.41,0.34,241.75,95.63,5.05,-3.20,482.35
2010,49,36050.18,1.75,127.16,92.58,5.12,1.26,668.99
2010,50,36262.20,2.61,131.61,90.86,3.48,-1.90,531.13
2010,51,36475.41,0.55,177.61,89.49,2.59,-2.74,499.16
2010,52,36689.76,4.49,134.29,87.26,4.70,-0.68,581.07
2010,53,36905.19,0.00,179.84,84.42,6.01,0.75,644.60
2010,54,37121.66,0.00,68.17,82.42,0.36,-1.24,557.84
2010,55,37339.11,0.00,147.07,81.34,0.30,-3.41,474.77
2010,56,37557.49,0.00,142.65,80.07,0.58,-2.99,490.01
2010,57,37776.75,0.00,299.15,79.72,3.63,-5.15,416.42
2010,58,37996.86,2.31,146.64,77.80,3.39,-1.43,550.19
2010,59,38217.75,0.00,152.76,76.16,1.42,-2.10,523.36
2010,60,38439.39,0.00,308.96,76.00,2.75,-5.61,402.09
2010,61,38661.74,0.00,264.71,76.00,-0.34,-6.69,370.33
2010,62,38884.75,0.00,373.22,76.00,1.25,-11.05,262.91
2010,63,39108.38,0.00,348.05,76.00,-1.93,-11.49,253.83
2010,64,39332.60,0.00,403.06,76.00,1.23,-14.87,192.77
2010,65,39557.36,0.00,389.26,76.00,5.01,-7.97,335.39
2010,66,39782.63,0.00,388.77,76.00,3.26,-9.18,305.03
2010,67,40008.38,0.00,320.05,76.00,-0.44,-8.20,329.46
2010,68,40234.56,0.00,396.62,76.00,0.34,-11.74,248.81
2010,69,40461.14,0.00,363.31,76.00,-2.77,-12.24,239.08
2010,70,40688.09,0.00,428.45,76.00,1.04,-15.14,188.53
2010,71,40915.38,0.00,431.44,76.00,5.75,-10.90,266.23
2010,72,41142.96,0.00,424.28,76.00,2.92,-11.27,258.31
2010,73,41370.82,0.00,442.74,76.00,7.26,-10.71,270.13
2010,74,41598.92,0.00,414.70,75.98,7.08,-5.96,391.66
2010,75,41827.23,0.00,450.93,75.98,11.52,-8.07,332.71
2010,76,42055.71,0.00,404.63,75.71,6.84,-5.36,409.96
2010,77,42284.34,0.00,313.26,75.16,3.14,-4.70,431.07
2010,78,42513.09,2.98,293.33,78.15,0.80,-10.09,283.87
2010,79,42741.93,3.41,266.93,81.55,2.06,-7.23,355.01
2010,80,42970.82,0.00,437.90,81.55,-2.59,-16.03,175.08
2010,81,43199.75,0.00,471.91,81.55,3.30,-14.31,201.89
2010,82,43428.67,15.17,261.48,96.72,-0.14,-9.20,304.65
2010,83,43657.57,21.31,103.31,96.21,-1.69,-4.78,428.47
2010,84,43886.41,5.67,307.14,101.88,0.43,-11.04,263.30
2010,85,44115.16,0.00,369.85,101.88,-11.68,-21.19,112.62
2010,86,44343.79,0.00,502.48,101.88,-7.47,-26.08,72.65
2010,87,44572.27,0.00,488.83,101.88,-3.02,-19.93,125.63
2010,88,44800.58,16.89,161.69,101.21,0.95,-4.41,440.44
2010,89,45028.68,3.61,256.47,100.24,5.55,-3.70,464.69
2010,90,45256.54,4.09,153.46,98.67,2.81,-2.25,517.72
2010,91,45484.13,0.00,211.53,96.73,3.80,-1.39,551.48
2010,92,45711.41,0.00,191.48,94.68,3.43,-1.11,563.31
2010,93,45938.36,0.00,392.72,92.67,9.39,-1.21,558.97
2010,94,46164.95,0.00,398.81,89.58,12.13,1.36,673.77
2010,95,46391.13,6.34,298.71,87.95,8.32,-2.12,522.76
2010,96,46616.87,4.22,340.05,84.78,14.92,1.53,682.12
2010,97,46842.15,4.68,259.02,82.51,7.97,-0.58,585.49
2010,98,47066.91,0.00,376.71,80.63,7.83,-1.54,545.58
2010,99,47291.13,16.32,45.81,77.96,0.91,0.37,627.37
2010,100,47514.77,14.63,217.37,75.83,5.47,-0.93,570.80
2010,101,47737.78,0.00,285.43,74.33,3.58,-2.43,510.97
2010,102,47960.12,0.00,451.86,73.25,7.48,-3.43,474.00
2010,103,48181.77,0.00,527.42,73.25,4.98,-9.75,291.61
2010,104,48402.66,0.00,468.82,72.80,6.25,-4.94,423.22
2010,105,48622.77,0.00,457.74,72.51,5.01,-5.30,411.79
2010,106,48842.03,0.00,472.28,71.96,6.12,-4.69,431.37
2010,107,49060.41,3.74,340.01,70.55,7.56,-2.65,502.71
2010,108,49277.86,4.84,265.71,67.86,7.54,0.41,629.24
2010,109,49494.33,0.00,424.47,64.20,11.92,2.71,741.90
2010,110,49709.77,0.00,447.37,60.67,12.27,2.39,725.46
2010,111,49924.12,0.00,404.90,57.90,8.70,0.60,637.96
2010,112,50137.34,0.00,502.93,56.16,9.80,-1.86,532.97
2010,113,50349.36,0.00,335.63,52.90,8.22,1.77,693.81
2010,114,50560.13,0.00,483.40,49.77,12.43,1.45,678.17
2010,115,50769.59,0.00,547.03,47.84,13.62,-1.41,550.98
2010,116,50977.68,0.00,360.28,46.15,4.75,-1.97,528.61
2010,117,51184.33,0.00,518.77,45.67,6.74,-4.86,425.78
2010,118,51389.49,0.00,542.37,43.55,12.76,-0.94,531.33
2010,119,51593.09,0.00,438.37,41.50,7.66,-1.13,562.50
2010,120,51795.06,0.00,469.96,38.35,11.64,1.51,656.87
2010,121,51995.34,0.00,506.77,34.59,15.03,2.94,685.30
2010,122,52193.84,9.72,204.58,30.26,9.49,4.31,831.08
2010,123,52390.50,20.10,251.57,26.05,10.51,4.02,814.24
2010,124,52585.25,2.88,340.68,21.82,13.97,4.08,817.49
2010,125,52778.01,0.00,425.53,18.54,10.46,1.79,695.18
2010,126,52968.69,14.42,184.39,15.23,6.23,1.89,699.84
2010,127,53157.24,0.00,451.69,12.24,10.35,1.12,662.17
2010,128,53343.55,5.45,384.73,9.72,11.87,-0.01,610.41
2010,129,53527.55,13.42,229.70,6.15,8.20,2.49,730.76
2010,130,53709.16,0.00,422.41,4.16,7.18,-1.26,556.97
2010,131,53888.28,0.00,486.50,2.87,7.73,-2.93,492.11
2010,132,54064.84,0.00,443.86,0.63,8.52,-0.66,582.15
2010,133,54238.75,0.00,480.82,0.00,13.00,-0.22,601.15
2010,134,54409.92,0.00,423.78,0.00,9.39,-0.58,585.59
2010,135,54578.24,0.00,409.48,0.00,11.39,1.90,700.37
2010,136,54743.65,0.00,449.46,0.00,13.74,2.44,728.14
2010,137,54906.04,0.00,491.00,0.00,17.57,3.16,750.52
2010,138,55065.31,0.00,499.92,0.00,18.23,2.69,718.44
2010,139,55221.39,0.00,434.12,0.00,13.77,2.84,749.20
2010,140,55374.16,0.00,483.05,0.00,18.58,4.33,807.89
2010,141,55523.54,0.00,489.95,0.00,12.63,-1.50,547.15
2010,142,55669.44,0.00,510.76,0.00,20.78,3.28,721.06
2010,143,55811.75,0.00,487.16,0.00,23.28,7.35,945.48
2010,144,55950.38,18.56,332.35,0.00,19.84,7.13,1010.15
2010,145,56085.24,15.82,200.10,0.00,11.44,5.45,899.54
2010,146,56216.24,0.00,446.94,0.00,17.57,5.17,882.18
2010,147,56343.28,0.00,445.05,0.00,18.24,5.85,925.16
2010,148,56466.26,0.00,400.62,0.00,17.50,7.22,1016.70
2010,149,56585.10,1.46,465.62,0.00,19.16,5.53,904.94
2010,150,56699.71,0.00,379.13,0.00,13.15,3.86,804.86
2010,151,56809.99,0.00,431.65,0.00,14.93,3.58,789.07
2010,152,56915.87,0.00,267.15,0.00,12.45,6.36,957.97
2010,153,57017.25,4.76,114.90,0.00,9.61,6.35,957.51
2010,154,57114.06,0.00,424.70,0.00,15.73,4.68,852.93
2010,155,57206.21,0.00,361.98,0.00,13.53,4.85,863.15
2010,156,57293.62,0.00,372.96,0.00,14.41,5.23,886.32
2010,157,57376.23,17.59,220.94,0.00,14.32,7.45,1033.10
2010,158,57453.96,22.17,161.37,0.00,11.02,6.33,956.30
2010,159,57526.73,3.79,294.56,0.00,13.98,4.30,830.44
2010,160,57594.50,0.00,509.57,0.00,16.87,0.46,631.41
2010,161,57657.19,0.00,528.75,0.00,21.48,1.24,668.15
2010,162,57714.75,5.51,384.32,0.00,22.95,4.05,816.12
2010,163,57767.12,0.00,491.78,0.00,18.66,2.73,743.25
2010,164,57814.26,0.00,514.94,0.00,21.37,2.38,725.02
2010,165,57856.13,0.00,484.81,0.00,22.87,6.16,945.19
2010,166,57892.68,0.00,477.23,0.00,20.51,4.65,850.93
2010,167,57923.88,0.00,512.59,0.00,23.26,3.46,782.34
2010,168,57949.70,0.00,410.40,0.00,24.07,11.35,1342.55
2010,169,57970.11,0.36,413.50,0.00,24.87,11.83,1386.38
2010,170,57985.10,4.75,258.59,0.00,21.13,11.38,1345.55
2010,171,57994.65,0.00,399.52,0.00,22.56,10.65,1281.44
2010,172,57998.75,0.00,426.30,0.00,20.11,7.43,1031.63
2010,173,57997.40,0.00,489.84,0.00,22.75,5.73,917.46
2010,174,57990.59,0.75,409.22,0.00,22.20,10.02,1229.26
2010,175,57978.35,18.46,95.00,0.00,15.51,12.47,1445.67
2010,176,57960.67,0.00,424.36,0.00,19.97,7.45,1032.99
2010,177,57937.57,0.00,450.90,0.00,17.22,3.65,793.45
2010,178,57909.08,0.00,475.08,0.00,15.29,0.39,628.12
2010,179,57875.23,7.17,293.55,0.00,13.29,2.60,736.24
2010,180,57836.04,21.42,91.67,0.00,11.14,8.36,1098.49
2010,181,57791.56,6.98,220.66,0.00,15.90,8.42,1102.96
2010,182,57741.81,4.19,285.85,0.00,16.19,5.82,923.11
2010,183,57686.86,0.00,453.66,0.00,20.28,5.93,930.26
2010,184,57626.76,0.00,264.14,0.00,18.66,11.68,1372.56
2010,185,57561.54,0.00,257.97,0.00,18.58,11.81,1383.97
2010,186,57491.29,44.93,133.82,0.00,15.98,11.52,1358.33
