Latitude: 41.0434782608696  Longitude: -100.434782608696
X & Y on Lambert Conformal Conic: -34883.11 -154216.52
Tile: 11740
Elevation: 817 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,32781.99,0.00,102.70,12.76,-9.50,-13.91,208.61
2010,2,32825.01,0.00,153.39,12.76,-8.91,-15.74,179.27
2010,3,32871.55,0.00,201.42,12.76,-3.82,-13.39,217.62
2010,4,32921.57,0.00,122.87,12.76,-4.80,-10.15,282.61
2010,5,32975.03,0.00,89.39,12.76,-4.10,-7.85,338.35
2010,6,33031.90,0.85,152.22,13.61,-4.41,-11.09,262.09
2010,7,33092.14,0.00,141.01,13.61,-14.93,-20.94,115.11
2010,8,33155.70,0.00,271.04,13.61,-9.18,-24.02,87.60
2010,9,33222.54,0.00,297.77,13.61,-4.77,-24.61,83.08
2010,10,33292.61,0.00,309.91,13.61,9.47,-19.62,129.05
2010,11,33365.87,0.00,284.26,13.61,7.69,-9.36,300.83
2010,12,33442.26,0.00,279.87,13.61,9.71,-6.55,373.35
2010,13,33521.73,0.00,297.30,13.61,13.09,-6.52,355.99
2010,14,33604.24,0.00,273.71,13.27,9.77,-5.19,414.84
2010,15,33689.73,0.00,275.09,12.98,9.55,-5.31,410.84
2010,16,33778.14,0.00,301.19,12.98,12.60,-6.39,357.84
2010,17,33869.42,0.00,290.98,12.66,11.29,-5.25,398.27
2010,18,33963.51,0.00,269.92,12.46,8.02,-5.52,404.90
2010,19,34060.36,1.40,126.04,12.42,-0.91,-5.90,393.43
2010,20,34159.91,0.00,248.13,12.38,5.39,-5.91,392.95
2010,21,34262.09,0.00,165.94,11.38,3.07,-3.62,467.30
2010,22,34366.86,1.64,162.94,9.84,4.21,-2.33,514.56
2010,23,34474.14,0.00,226.09,8.32,7.25,-2.36,464.88
2010,24,34583.89,0.00,137.20,7.97,0.07,-5.19,415.35
2010,25,34696.04,0.00,201.28,7.97,0.80,-7.18,342.97
2010,26,34810.54,0.00,325.59,7.97,5.13,-12.39,169.56
