Latitude: 49.7391304347826  Longitude: -106.95652173913
X & Y on Lambert Conformal Conic: -480605.0 788672.27
Tile: 12457
Elevation: 791 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,28742.68,0.00,167.14,17.78,-13.94,-32.29,40.45
2010,2,28805.36,0.00,147.62,17.78,-6.32,-17.54,154.14
2010,3,28873.11,0.00,73.03,17.78,-12.04,-16.31,170.99
2010,4,28945.88,0.00,78.68,17.78,-13.04,-17.63,153.03
2010,5,29023.59,4.73,52.96,22.51,-13.24,-17.27,157.72
2010,6,29106.19,0.00,152.80,22.51,-17.80,-28.81,56.37
2010,7,29193.59,0.00,160.03,22.51,-22.11,-34.09,33.90
2010,8,29285.73,0.00,161.03,22.51,-14.12,-26.13,72.32
2010,9,29382.53,0.00,179.68,22.51,0.47,-19.01,136.02
2010,10,29483.90,0.00,138.95,22.51,1.30,-7.69,342.67
2010,11,29589.77,0.00,161.71,22.51,2.66,-9.20,304.64
2010,12,29700.05,0.00,114.75,20.69,5.17,-1.69,539.79
2010,13,29814.64,0.00,147.43,20.36,4.32,-5.20,414.81
2010,14,29933.48,0.00,151.25,20.36,2.45,-7.22,355.40
2010,15,30056.45,0.00,122.31,19.07,4.13,-2.93,492.03
2010,16,30183.48,0.00,148.72,18.54,4.45,-4.72,430.21
2010,17,30314.47,0.00,168.13,18.54,-0.75,-11.58,252.11
2010,18,30449.32,0.00,144.28,18.54,-0.18,-8.38,324.70
2010,19,30587.94,0.00,156.29,18.54,-0.75,-9.84,289.56
2010,20,30730.25,0.00,168.28,18.54,-0.95,-11.03,263.47
2010,21,30876.13,0.00,122.37,18.54,-3.76,-9.95,287.07
2010,22,31025.51,2.72,41.20,18.38,-3.12,-5.62,401.72
2010,23,31178.28,4.59,49.02,22.97,-4.26,-7.23,355.11
2010,24,31334.34,2.74,97.22,25.71,-6.31,-12.49,234.23
2010,25,31493.61,0.00,141.13,25.71,-12.47,-19.14,134.48
2010,26,31655.99,0.00,126.12,25.71,-14.28,-19.98,125.05
2010,27,31821.39,0.00,163.81,25.71,-16.26,-24.04,87.44
2010,28,31989.71,0.00,225.26,25.71,-12.28,-27.14,65.91
2010,29,32160.87,0.00,176.78,25.71,-13.23,-21.58,108.80
2010,30,32334.77,0.00,181.93,25.71,-11.03,-19.57,129.60
2010,31,32511.33,0.00,145.08,25.71,-13.59,-19.52,130.17
2010,32,32690.45,0.00,188.45,25.71,-12.19,-20.38,120.86
2010,33,32872.05,0.00,229.03,25.71,-6.95,-19.05,135.59
2010,34,33056.05,0.00,185.32,25.71,-7.79,-15.77,178.83
2010,35,33242.35,0.00,196.01,25.71,-7.32,-15.89,177.09
2010,36,33430.89,0.00,174.18,25.71,-5.61,-12.67,230.89
2010,37,33621.57,0.00,157.51,25.71,-5.54,-11.52,253.17
2010,38,33814.33,0.00,268.67,25.71,-7.69,-24.45,84.25
2010,39,34009.07,0.00,253.53,25.71,-17.39,-29.28,53.94
2010,40,34205.73,0.00,232.51,25.71,-15.20,-24.76,81.96
2010,41,34404.23,0.00,276.22,25.71,-8.25,-23.25,93.87
2010,42,34604.50,0.00,246.63,25.71,-5.59,-16.09,174.15
2010,43,34806.46,0.00,251.30,25.71,-6.87,-17.50,154.67
2010,44,35010.06,0.00,255.84,25.71,-12.65,-23.18,94.44
2010,45,35215.22,0.00,280.01,25.71,-12.54,-25.46,76.91
2010,46,35421.87,0.00,279.92,25.71,-8.64,-21.16,112.30
2010,47,35629.96,0.00,282.33,25.71,-3.04,-15.60,157.11
2010,48,35839.41,0.00,219.91,25.71,-3.36,-11.17,240.46
2010,49,36050.18,0.00,258.64,25.71,-4.04,-13.86,183.52
2010,50,36262.20,0.00,109.27,25.71,-6.20,-9.51,297.28
2010,51,36475.41,0.00,157.93,25.71,-6.85,-11.69,249.84
2010,52,36689.76,0.00,275.65,25.71,-8.81,-18.86,118.41
2010,53,36905.19,0.00,293.38,25.71,-7.75,-19.07,103.70
2010,54,37121.66,0.00,229.03,25.71,-7.66,-15.16,161.04
2010,55,37339.11,0.00,329.70,25.71,-1.10,-15.88,99.02
2010,56,37557.49,0.00,282.41,25.71,-2.57,-12.78,148.39
2010,57,37776.75,0.00,337.43,25.71,-0.99,-16.03,94.18
2010,58,37996.86,0.00,322.56,25.71,-1.32,-14.05,109.70
2010,59,38217.75,0.00,210.79,25.71,-3.41,-9.96,219.46
2010,60,38439.39,0.00,279.12,25.71,-2.14,-11.45,154.23
2010,61,38661.74,0.00,298.90,25.71,-2.22,-12.50,133.88
2010,62,38884.75,0.00,310.78,25.71,-1.13,-11.98,128.49
2010,63,39108.38,0.00,349.58,25.71,2.36,-11.17,103.87
2010,64,39332.60,0.00,344.90,25.71,3.44,-9.45,113.49
2010,65,39557.36,0.00,355.70,25.71,4.48,-9.19,105.25
2010,66,39782.63,0.00,311.97,25.71,1.61,-8.87,141.72
2010,67,40008.38,0.00,286.48,25.55,3.56,-5.61,183.05
2010,68,40234.56,0.00,132.19,24.78,-0.55,-4.17,397.67
2010,69,40461.14,0.00,119.92,23.76,-0.45,-3.59,431.11
2010,70,40688.09,0.00,310.83,23.76,1.91,-7.30,144.46
