Latitude: 38.8695652173913  Longitude: -83.0434782608696
X & Y on Lambert Conformal Conic: 1397642.84 -242316.51
Tile: 11569
Elevation: 224 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,33590.79,0.00,106.54,7.94,-3.12,-6.07,388.40
2010,2,33630.17,0.00,136.17,7.94,-5.98,-9.78,291.01
2010,3,33672.77,0.00,246.21,7.94,-5.87,-13.68,212.61
2010,4,33718.57,2.04,201.93,9.98,-3.72,-12.88,226.88
2010,5,33767.53,1.41,128.99,11.38,-5.50,-9.03,308.70
2010,6,33819.61,0.00,166.40,11.38,-4.32,-8.97,310.19
2010,7,33874.79,7.46,99.95,18.84,-4.05,-7.67,343.20
2010,8,33933.01,0.00,203.52,18.84,-6.78,-12.53,233.46
2010,9,33994.25,0.00,257.70,18.84,-4.35,-12.29,237.95
2010,10,34058.47,0.00,302.31,18.84,-4.43,-15.23,187.09
2010,11,34125.61,0.00,315.91,18.84,-2.39,-14.62,196.77
2010,12,34195.63,0.00,248.55,18.84,-1.64,-9.02,308.85
2010,13,34268.50,0.00,331.38,18.84,1.82,-12.99,224.82
2010,14,34344.15,0.00,340.63,18.84,7.41,-12.39,236.19
2010,15,34422.56,0.00,338.52,18.84,8.91,-8.77,315.00
2010,16,34503.66,6.08,227.54,15.98,12.11,0.81,647.59
2010,17,34587.40,10.40,141.40,12.77,6.86,1.66,688.35
2010,18,34673.75,0.00,225.98,9.62,7.96,1.50,680.67
2010,19,34762.63,0.00,265.40,7.41,7.27,-0.75,578.31
2010,20,34854.02,0.00,139.55,5.46,2.22,-1.36,552.88
2010,21,34947.84,3.34,204.72,3.44,7.11,-1.18,560.21
2010,22,35044.05,0.00,237.81,0.20,8.44,1.72,691.27
2010,23,35142.60,4.48,155.61,0.00,10.11,3.63,792.04
2010,24,35243.43,28.55,110.29,0.00,9.57,5.29,889.47
2010,25,35346.48,3.60,63.27,0.00,6.80,4.52,843.38
2010,26,35451.72,0.00,120.95,0.00,1.23,-2.03,526.09
2010,27,35559.07,0.00,242.66,0.00,2.63,-4.70,430.91
2010,28,35668.49,0.00,262.59,0.00,3.08,-5.12,417.47
2010,29,35779.92,0.00,209.25,0.00,-5.25,-10.99,264.30
2010,30,35893.32,0.00,242.70,0.00,-3.64,-10.55,273.60
2010,31,36008.62,0.00,340.56,0.00,0.85,-15.07,189.54
2010,32,36125.77,0.00,344.60,0.00,3.76,-13.74,211.60
2010,33,36244.72,0.00,341.42,0.00,6.44,-9.83,289.68
2010,34,36365.43,0.00,266.01,0.00,2.19,-6.32,380.93
2010,35,36487.83,3.33,188.21,0.00,4.21,-3.72,464.00
2010,36,36611.87,25.44,141.21,0.00,3.00,-2.49,508.50
2010,37,36737.51,0.00,66.03,0.00,-0.23,-1.80,535.28
2010,38,36864.70,0.00,221.61,0.00,-3.85,-10.16,282.38
2010,39,36993.38,5.35,216.85,5.35,-2.39,-10.09,283.86
2010,40,37123.51,6.38,257.16,11.73,1.87,-8.10,331.88
2010,41,37255.03,0.79,325.99,12.52,-2.01,-10.73,269.70
2010,42,37387.91,0.00,294.90,12.52,-2.32,-9.75,291.60
2010,43,37522.09,0.00,380.19,12.52,-0.75,-11.92,245.30
2010,44,37657.53,0.00,332.29,12.52,-1.62,-9.86,289.20
2010,45,37794.18,0.00,406.12,12.52,1.34,-10.80,268.36
2010,46,37931.99,7.42,260.72,19.94,-0.92,-9.29,302.34
2010,47,38070.94,0.84,208.75,20.77,-2.54,-6.83,366.31
2010,48,38210.96,0.00,290.72,20.77,0.29,-6.00,390.36
2010,49,38352.02,0.00,220.35,19.63,1.18,-3.29,479.17
2010,50,38494.08,0.00,414.20,19.63,5.00,-6.44,377.29
2010,51,38637.10,0.00,444.36,19.63,6.28,-8.12,331.35
2010,52,38781.03,1.12,458.46,19.55,12.62,-5.80,396.31
2010,53,38925.84,1.92,380.34,17.26,9.36,-0.55,586.76
2010,54,39071.49,1.21,120.95,14.79,2.30,-0.13,605.17
2010,55,39217.95,0.65,178.44,12.95,2.10,-1.61,542.98
2010,56,39365.17,0.00,292.74,12.95,-0.52,-6.90,364.34
2010,57,39513.11,3.92,260.31,16.86,0.69,-7.23,354.99
2010,58,39661.75,1.39,205.54,15.78,0.75,-3.42,474.48
2010,59,39811.06,0.00,208.01,14.14,2.08,-2.11,523.24
2010,60,39960.98,0.00,244.21,11.98,4.11,-0.85,574.00
2010,61,40111.50,0.00,249.33,10.71,1.86,-2.96,490.95
2010,62,40262.58,0.00,276.86,9.35,2.43,-2.77,498.22
2010,63,40414.19,0.00,435.22,8.44,5.98,-3.83,460.03
2010,64,40566.29,0.00,490.18,8.44,6.49,-7.34,352.20
2010,65,40718.86,0.00,503.64,8.44,8.73,-7.34,352.12
2010,66,40871.86,0.00,516.88,8.44,12.35,-8.54,320.72
2010,67,41025.27,0.00,512.52,7.63,16.13,-4.07,452.06
2010,68,41179.05,6.07,383.09,5.79,20.47,-1.64,541.69
2010,69,41333.18,0.00,504.99,3.14,19.68,0.33,625.29
2010,70,41487.63,1.12,428.94,0.00,18.15,3.00,757.60
2010,71,41642.37,26.42,321.25,0.00,20.17,4.58,846.95
2010,72,41797.37,8.78,104.47,0.00,9.89,6.56,971.84
2010,73,41952.61,1.53,149.30,0.00,8.30,4.85,862.67
2010,74,42108.06,0.00,179.73,0.00,8.23,4.09,818.29
2010,75,42263.69,0.00,387.45,0.00,14.62,3.92,808.58
2010,76,42419.48,0.00,428.72,0.00,17.73,4.35,832.99
2010,77,42575.39,0.00,470.30,0.00,19.55,1.40,675.92
2010,78,42731.41,0.00,481.46,0.00,20.24,-0.05,608.64
2010,79,42887.51,0.00,476.88,0.00,21.40,1.53,682.16
2010,80,43043.66,10.56,354.24,0.00,22.55,2.93,753.98
2010,81,43199.83,2.82,137.87,0.00,10.01,5.39,896.06
2010,82,43356.00,0.00,359.74,0.00,13.24,3.45,781.96
2010,83,43512.15,0.00,487.14,0.00,19.56,0.46,631.52
2010,84,43668.25,8.13,339.67,0.00,16.24,0.91,652.46
2010,85,43824.27,0.00,323.02,0.00,8.46,-0.24,600.20
2010,86,43980.18,4.01,376.61,0.00,17.12,-3.88,458.36
2010,87,44135.97,6.24,337.89,0.00,12.82,-2.34,514.32
2010,88,44291.60,0.00,128.05,0.00,10.15,6.88,993.11
2010,89,44447.05,0.00,411.10,0.00,15.99,2.89,751.39
2010,90,44602.29,0.00,505.05,0.00,22.72,0.52,634.23
2010,91,44757.29,0.00,523.97,0.00,28.79,0.06,597.85
2010,92,44912.03,0.00,498.82,0.00,30.20,5.82,901.49
2010,93,45066.48,0.00,464.06,0.00,25.41,6.03,936.69
2010,94,45220.61,0.00,487.23,0.00,24.73,3.35,776.48
2010,95,45374.40,7.53,357.05,0.00,27.50,6.46,964.60
2010,96,45527.81,0.00,422.17,0.00,30.43,13.16,1512.82
2010,97,45680.81,0.00,331.24,0.00,27.49,15.59,1770.52
2010,98,45833.38,3.75,129.33,0.00,19.55,14.22,1621.18
2010,99,45985.48,0.00,372.62,0.00,13.23,1.66,688.31
2010,100,46137.09,0.00,518.89,0.00,20.94,-0.87,573.04
2010,101,46288.17,0.00,527.45,0.00,24.64,0.78,632.64
2010,102,46438.69,0.00,513.22,0.00,24.34,2.01,696.47
2010,103,46588.62,0.00,486.46,0.00,24.78,4.55,842.42
2010,104,46737.92,0.00,464.17,0.00,25.23,6.35,957.49
2010,105,46886.56,0.00,498.20,0.00,29.70,6.93,960.30
2010,106,47034.51,8.51,342.30,0.00,27.50,8.43,1103.99
2010,107,47181.73,0.00,276.20,0.00,15.33,6.19,947.19
2010,108,47328.19,0.00,439.41,0.00,16.28,0.34,625.99
2010,109,47473.84,0.00,467.92,0.00,17.85,0.21,620.05
2010,110,47618.65,0.00,484.78,0.00,20.24,1.30,671.11
2010,111,47762.59,0.00,437.47,0.00,21.21,4.86,863.30
2010,112,47905.61,0.00,460.55,0.00,22.04,4.13,820.59
2010,113,48047.67,0.00,359.84,0.00,18.21,5.86,925.55
2010,114,48188.73,9.30,260.80,0.00,23.07,10.84,1298.26
2010,115,48328.76,4.66,236.46,0.00,23.32,12.34,1433.21
2010,116,48467.70,4.16,67.51,0.00,13.37,11.12,1322.30
2010,117,48605.52,0.00,287.43,0.00,13.65,4.78,858.42
2010,118,48742.18,0.00,497.07,0.00,17.73,-1.09,545.55
2010,119,48877.62,0.00,536.45,0.00,22.80,-0.09,549.05
2010,120,49011.80,0.00,544.05,0.00,28.82,3.93,696.20
2010,121,49144.68,38.39,254.25,0.00,22.03,10.68,1284.43
2010,122,49276.21,83.85,152.37,0.00,20.13,13.82,1579.02
2010,123,49406.34,0.00,299.29,0.00,25.47,15.74,1787.12
2010,124,49535.02,0.00,409.81,0.00,25.16,11.42,1349.30
2010,125,49662.21,0.00,508.60,0.00,28.68,8.74,1127.16
2010,126,49787.85,0.00,434.84,0.00,24.84,10.16,1240.22
2010,127,49911.90,2.94,400.88,0.00,30.30,7.37,1026.86
2010,128,50034.31,0.00,235.01,0.00,15.71,8.80,1131.91
2010,129,50155.02,0.00,369.34,0.00,15.40,4.13,820.50
2010,130,50273.97,3.69,377.90,0.00,18.65,0.88,650.86
2010,131,50391.13,3.50,396.80,0.00,23.41,3.21,769.06
2010,132,50506.43,29.04,256.86,0.00,21.36,11.01,1312.96
2010,133,50619.83,0.00,413.68,0.00,28.40,14.63,1664.59
2010,134,50731.27,10.85,279.39,0.00,27.29,15.51,1760.94
2010,135,50840.69,0.00,422.04,0.00,25.19,12.00,1402.19
2010,136,50948.05,24.77,220.89,0.00,22.08,13.85,1581.76
2010,137,51053.29,5.12,152.31,0.00,18.85,13.47,1544.06
2010,138,51156.35,1.42,178.37,0.00,18.91,14.34,1632.96
2010,139,51257.18,1.74,241.79,0.00,18.74,12.63,1461.26
2010,140,51355.74,3.67,334.62,0.00,23.77,10.93,1305.83
2010,141,51451.95,30.30,287.98,0.00,22.03,11.85,1388.20
2010,142,51545.78,0.00,367.34,0.00,25.51,15.70,1783.09
2010,143,51637.17,0.00,473.26,0.00,28.26,13.83,1579.82
2010,144,51726.06,0.00,468.04,0.00,28.05,13.88,1585.52
2010,145,51812.41,0.00,431.43,0.00,27.33,14.89,1692.02
2010,146,51896.16,0.00,435.21,0.00,29.23,16.03,1820.31
