Latitude: 36.695652173913  Longitude: -115.652173913043
X & Y on Lambert Conformal Conic: -1334567.39 -490419.78
Tile: 11373
Elevation: 921 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,34343.64,0.00,253.58,0.00,12.42,-0.69,580.75
2010,2,34379.70,0.00,285.03,0.00,17.04,-0.40,593.21
2010,3,34418.72,0.00,264.14,0.00,16.36,1.97,704.13
2010,4,34460.67,0.00,270.62,0.00,14.97,0.16,617.95
2010,5,34505.51,0.00,293.64,0.00,15.96,-2.15,521.65
2010,6,34553.23,0.00,295.57,0.00,18.89,-0.03,609.32
2010,7,34603.78,0.00,238.35,0.00,16.04,4.31,830.81
2010,8,34657.13,0.00,237.84,0.00,11.70,0.43,630.08
2010,9,34713.25,0.00,298.85,0.00,16.23,-2.02,526.55
2010,10,34772.11,0.00,286.30,0.00,18.19,1.85,697.68
2010,11,34833.65,0.00,274.14,0.00,16.10,1.67,688.91
2010,12,34897.85,0.00,274.15,0.00,15.31,1.13,662.58
2010,13,34964.66,0.93,246.10,0.00,12.05,0.61,638.12
2010,14,35034.04,0.00,260.57,0.00,13.67,1.13,662.68
2010,15,35105.95,0.00,263.96,0.00,13.16,0.53,634.48
2010,16,35180.35,0.00,265.62,0.00,13.27,0.63,639.03
2010,17,35257.18,0.00,301.71,0.00,12.54,-3.44,473.76
2010,18,35336.41,4.59,68.69,0.00,8.85,5.34,893.02
2010,19,35417.99,0.00,165.98,0.00,8.86,2.24,717.83
2010,20,35501.87,0.00,175.54,0.00,7.11,0.19,618.98
2010,21,35588.01,6.11,103.40,0.00,7.02,1.73,691.77
2010,22,35676.35,0.00,164.54,0.00,8.89,2.48,730.04
2010,23,35766.85,0.00,211.55,0.00,8.76,0.32,625.13
2010,24,35859.47,0.00,272.63,0.00,9.83,-2.01,526.84
2010,25,35954.15,0.00,267.44,0.00,10.51,-0.90,571.99
2010,26,36050.84,0.00,259.67,0.00,10.31,-0.49,589.21
2010,27,36149.50,4.38,145.55,0.00,10.71,3.24,770.79
2010,28,36250.07,0.00,233.14,0.00,12.62,3.34,775.92
2010,29,36352.51,0.00,248.90,0.00,11.98,2.01,706.06
2010,30,36456.78,0.00,293.75,0.00,13.09,0.43,629.89
2010,31,36562.81,0.00,305.03,0.00,13.41,0.05,612.83
2010,32,36670.57,0.00,314.23,0.00,13.15,-0.63,583.32
2010,33,36780.01,0.00,301.07,0.00,14.12,1.52,681.55
2010,34,36891.07,0.00,323.30,0.00,15.11,0.86,650.01
2010,35,37003.71,0.00,317.59,0.00,13.70,0.44,630.53
2010,36,37117.89,3.94,176.13,0.00,12.08,3.87,805.83
2010,37,37233.55,8.89,96.86,0.00,9.44,5.37,894.43
2010,38,37350.66,0.00,175.98,0.00,9.60,4.07,817.14
2010,39,37469.16,0.00,246.82,0.00,11.88,3.97,811.00
2010,40,37589.02,2.02,109.90,0.00,8.80,4.62,848.89
2010,41,37710.18,0.00,307.61,0.00,12.88,2.81,747.12
2010,42,37832.61,0.00,361.90,0.00,14.98,1.20,665.99
2010,43,37956.25,0.00,367.57,0.00,15.66,1.45,677.98
2010,44,38081.08,0.00,381.53,0.00,18.60,2.40,725.89
2010,45,38207.04,0.00,366.33,0.00,18.51,4.33,831.96
2010,46,38334.10,0.00,381.23,0.00,19.93,4.09,818.26
2010,47,38462.21,0.00,372.21,0.00,19.05,4.72,855.17
2010,48,38591.34,0.00,366.19,0.00,19.22,5.34,892.71
2010,49,38721.44,0.00,387.25,0.00,19.70,3.68,794.62
2010,50,38852.48,0.00,345.17,0.00,17.24,5.04,874.22
2010,51,38984.42,0.00,283.82,0.00,14.19,5.23,885.98
2010,52,39117.23,0.00,323.74,0.00,13.22,2.59,735.68
2010,53,39250.86,3.53,193.48,0.00,9.45,1.76,693.55
2010,54,39385.28,0.00,360.35,0.00,12.20,0.01,611.03
2010,55,39520.46,1.41,327.37,0.00,12.36,2.00,705.49
2010,56,39656.37,0.00,381.75,0.00,15.03,1.54,682.40
2010,57,39792.96,0.00,335.41,0.00,14.10,3.34,776.16
2010,58,39930.20,0.00,220.35,0.00,10.73,4.49,841.70
2010,59,40068.07,0.00,399.10,0.00,16.78,2.31,721.45
2010,60,40206.53,0.00,364.11,0.00,15.85,3.88,806.28
2010,61,40345.55,0.00,386.84,0.00,17.31,4.06,816.44
2010,62,40485.10,0.00,363.37,0.00,16.63,4.97,870.39
2010,63,40625.15,0.00,291.35,0.00,12.24,4.03,814.77
2010,64,40765.67,0.00,422.19,0.00,15.44,0.75,644.72
2010,65,40906.63,0.95,391.58,0.00,16.66,4.08,817.54
2010,66,41048.00,0.00,279.27,0.00,13.20,5.55,905.70
2010,67,41189.76,0.00,342.96,0.00,14.09,4.09,817.99
2010,68,41331.87,2.57,252.72,0.00,11.42,1.76,693.42
2010,69,41474.31,0.00,319.30,0.00,9.55,0.71,642.93
2010,70,41617.06,0.00,413.08,0.00,13.56,0.22,620.35
2010,71,41760.08,0.00,457.07,0.00,17.02,-0.01,610.47
2010,72,41903.35,0.00,403.19,0.00,14.89,2.09,710.05
2010,73,42046.84,0.00,447.86,0.00,16.97,1.22,667.04
2010,74,42190.54,0.00,442.55,0.00,20.37,4.75,857.07
2010,75,42334.40,0.00,461.32,0.00,22.39,4.93,867.87
2010,76,42478.42,0.00,474.19,0.00,24.25,5.18,873.01
2010,77,42622.56,0.00,475.61,0.00,24.13,5.15,864.84
2010,78,42766.79,0.00,438.43,0.00,20.82,5.77,919.97
2010,79,42911.10,0.00,429.70,0.00,19.00,5.07,823.46
2010,80,43055.46,0.00,477.43,0.00,21.06,4.21,537.35
2010,81,43199.84,0.00,498.80,0.00,22.44,3.99,331.23
2010,82,43344.22,0.00,409.90,0.00,18.53,6.36,368.45
2010,83,43488.58,0.00,442.15,0.00,18.59,4.81,307.25
2010,84,43632.89,0.00,448.66,0.00,19.69,5.61,326.08
2010,85,43777.13,0.00,412.47,0.00,18.21,5.95,352.88
2010,86,43921.27,0.00,426.41,0.00,17.40,4.68,313.87
2010,87,44065.28,0.00,503.55,0.00,20.75,3.03,268.76
2010,88,44209.15,0.00,495.89,0.00,23.21,5.77,329.97
2010,89,44352.84,0.00,397.02,0.00,23.43,11.60,502.87
2010,90,44496.34,0.00,371.07,0.00,16.06,5.53,392.97
2010,91,44639.61,0.00,457.91,0.00,15.14,1.05,230.98
2010,92,44782.63,0.00,431.60,0.00,16.94,4.13,292.02
2010,93,44925.38,0.00,450.11,0.00,18.82,4.99,311.44
2010,94,45067.82,0.00,479.27,0.00,18.41,3.14,270.89
2010,95,45209.93,18.07,273.09,0.00,15.16,4.86,516.64
2010,96,45351.69,0.00,487.40,0.00,16.90,1.03,316.57
2010,97,45493.06,0.00,475.88,0.00,19.15,3.77,375.05
2010,98,45634.02,0.00,519.33,0.00,23.04,4.44,327.51
2010,99,45774.54,0.00,519.98,0.00,24.75,5.79,346.09
2010,100,45914.59,0.00,476.89,0.00,24.38,8.34,461.37
2010,101,46054.14,0.00,377.09,0.00,22.08,10.71,716.11
2010,102,46193.17,12.91,230.30,0.00,16.70,7.82,882.50
2010,103,46331.63,0.00,462.89,0.00,18.18,3.56,465.28
2010,104,46469.50,0.00,512.76,0.00,22.16,4.47,416.18
2010,105,46606.74,0.00,522.50,0.00,25.29,6.77,453.57
2010,106,46743.34,0.00,485.25,0.00,26.24,10.18,608.57
2010,107,46879.24,0.00,537.51,0.00,28.11,8.47,469.23
