Latitude: 49.7391304347826  Longitude: -87.3913043478261
X & Y on Lambert Conformal Conic: 868789.87 834407.48
Tile: 12467
Elevation: 336 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,28742.68,0.00,125.07,66.90,-21.56,-30.84,46.51
2010,2,28805.36,0.00,131.09,66.90,-23.58,-33.36,36.43
2010,3,28873.11,0.00,149.20,66.90,-17.14,-29.41,53.28
2010,4,28945.88,0.00,115.40,66.90,-13.23,-21.29,111.64
2010,5,29023.59,0.00,111.18,66.90,-12.55,-20.16,123.12
2010,6,29106.19,0.00,79.58,66.90,-14.40,-19.51,130.34
2010,7,29193.59,0.00,113.48,66.90,-13.44,-21.09,113.58
2010,8,29285.73,0.00,142.60,66.90,-16.30,-26.75,68.34
2010,9,29382.53,0.00,179.59,66.90,-9.91,-29.20,54.34
2010,10,29483.90,0.00,102.45,66.90,-8.95,-15.47,183.38
2010,11,29589.77,0.00,146.99,66.90,-11.17,-21.60,108.58
2010,12,29700.05,0.00,178.42,66.90,-2.97,-19.54,129.94
2010,13,29814.64,0.00,157.92,66.90,0.26,-11.45,254.65
2010,14,29933.48,0.00,135.35,66.90,-1.28,-10.21,281.28
2010,15,30056.45,0.00,169.12,66.90,-1.60,-14.43,199.86
2010,16,30183.48,0.00,107.32,66.90,-0.69,-7.19,356.34
2010,17,30314.47,0.00,125.66,66.90,1.31,-6.44,377.44
2010,18,30449.32,0.00,126.18,66.90,-5.69,-13.19,221.32
2010,19,30587.94,0.00,163.24,66.90,-9.58,-20.14,123.34
2010,20,30730.25,0.00,198.98,66.90,-5.60,-22.32,101.91
2010,21,30876.13,0.00,193.61,66.90,-0.10,-14.82,193.64
2010,22,31025.51,0.00,179.71,66.90,-4.06,-15.83,177.97
2010,23,31178.28,0.00,140.66,66.90,-1.08,-9.04,308.30
2010,24,31334.34,9.02,36.36,64.98,0.89,-1.45,549.34
2010,25,31493.61,2.98,160.42,67.96,0.68,-16.05,174.76
2010,26,31655.99,0.00,160.29,67.96,-14.71,-23.34,93.13
2010,27,31821.39,0.00,138.40,67.96,-17.91,-24.88,81.07
2010,28,31989.71,0.00,151.34,67.96,-21.69,-29.31,53.81
2010,29,32160.87,0.00,227.67,67.96,-14.31,-30.21,49.41
2010,30,32334.77,0.00,191.64,67.96,-11.62,-21.95,105.36
2010,31,32511.33,0.00,131.94,67.96,-17.20,-23.28,93.61
2010,32,32690.45,0.00,141.19,67.96,-15.45,-21.84,106.32
2010,33,32872.05,0.00,209.77,67.96,-11.21,-22.14,103.54
2010,34,33056.05,0.00,227.39,67.96,-10.30,-23.00,95.92
2010,35,33242.35,0.00,234.13,67.96,-7.81,-21.11,113.35
2010,36,33430.89,0.00,247.26,67.96,-9.99,-25.15,79.09
2010,37,33621.57,0.00,260.13,67.96,-8.16,-25.77,74.75
2010,38,33814.33,0.00,237.77,67.96,-7.01,-20.21,122.66
2010,39,34009.07,0.00,232.08,67.96,-12.10,-23.93,88.27
2010,40,34205.73,0.00,254.29,67.96,-10.88,-25.14,79.19
2010,41,34404.23,0.00,175.11,67.96,-10.72,-18.36,143.84
2010,42,34604.50,0.00,234.37,67.96,-8.06,-19.22,133.58
2010,43,34806.46,0.00,247.26,67.96,-7.37,-19.41,131.46
2010,44,35010.06,0.00,173.46,67.96,-7.42,-14.45,199.51
2010,45,35215.22,4.20,140.56,72.16,-5.68,-13.17,221.72
2010,46,35421.87,0.00,188.13,72.16,-2.06,-9.51,297.26
2010,47,35629.96,0.00,122.21,72.16,-3.74,-8.19,329.57
2010,48,35839.41,0.00,236.13,72.16,-1.23,-10.91,266.00
2010,49,36050.18,0.00,242.38,72.16,-2.90,-12.69,230.39
2010,50,36262.20,0.00,318.01,72.16,-1.28,-18.73,139.34
2010,51,36475.41,0.00,332.57,72.16,-0.09,-21.51,109.50
2010,52,36689.76,0.00,330.07,72.16,-0.78,-19.65,128.68
2010,53,36905.19,0.00,327.45,72.16,-0.33,-17.95,148.96
2010,54,37121.66,0.00,313.35,72.16,-4.62,-19.72,127.90
2010,55,37339.11,0.00,300.99,72.16,-13.38,-26.47,70.09
2010,56,37557.49,0.00,344.84,72.16,-9.76,-28.41,58.55
2010,57,37776.75,0.00,351.20,72.16,-3.16,-23.05,95.57
2010,58,37996.86,0.00,266.02,72.16,-0.51,-11.41,255.46
2010,59,38217.75,0.00,227.09,72.16,-3.34,-11.84,246.84
2010,60,38439.39,0.00,347.42,72.16,-1.94,-18.83,118.34
2010,61,38661.74,0.00,377.57,72.16,2.16,-20.90,85.71
2010,62,38884.75,0.00,322.39,72.16,0.09,-14.31,164.75
2010,63,39108.38,0.00,328.68,72.16,1.71,-12.99,174.19
2010,64,39332.60,0.00,384.08,72.16,5.50,-16.33,111.11
2010,65,39557.36,0.00,285.04,72.16,3.43,-8.08,263.50
2010,66,39782.63,0.00,330.15,71.58,9.68,-4.61,271.88
2010,67,40008.38,0.00,321.05,70.79,9.11,-4.12,289.62
2010,68,40234.56,1.44,269.82,70.07,5.81,-4.28,341.00
2010,69,40461.14,0.00,272.39,67.70,9.77,-0.35,411.64
2010,70,40688.09,0.00,231.29,65.65,6.96,-1.12,444.29
2010,71,40915.38,0.00,270.10,62.50,11.20,1.49,448.28
2010,72,41142.96,0.00,304.75,59.70,11.88,0.67,377.31
2010,73,41370.82,0.00,355.46,57.47,13.34,-0.70,285.03
2010,74,41598.92,0.00,371.61,55.89,12.96,-2.22,244.70
2010,75,41827.23,0.00,289.35,53.65,9.64,-0.68,359.54
2010,76,42055.71,0.00,291.82,51.17,10.29,-0.10,365.26
2010,77,42284.34,0.00,188.70,49.27,4.79,-1.47,467.15
2010,78,42513.09,0.00,273.67,49.27,-0.16,-9.40,232.04
2010,79,42741.93,0.00,316.21,49.27,-0.47,-11.42,182.33
2010,80,42970.82,0.00,286.86,49.27,2.29,-7.14,250.55
2010,81,43199.75,0.00,407.44,49.27,5.50,-10.02,135.92
2010,82,43428.67,0.00,339.59,47.96,8.31,-2.88,252.13
2010,83,43657.57,2.57,324.70,50.53,2.42,-14.32,132.76
2010,84,43886.41,0.00,309.53,50.53,-11.09,-20.39,116.85
2010,85,44115.16,0.00,444.77,50.53,-3.54,-20.39,79.79
2010,86,44343.79,6.26,167.72,50.29,0.83,-5.43,393.70
2010,87,44572.27,0.00,358.97,50.29,-1.27,-11.86,188.28
2010,88,44800.58,0.00,468.44,50.29,4.32,-13.37,118.23
2010,89,45028.68,0.00,331.30,47.68,9.88,0.20,374.80
2010,90,45256.54,0.00,430.85,44.09,16.85,2.56,259.32
2010,91,45484.13,0.00,477.20,42.26,16.12,-1.64,187.39
2010,92,45711.41,0.00,391.61,37.57,16.81,5.16,315.36
