Latitude: 45.3913043478261  Longitude: -83.0434782608696
X & Y on Lambert Conformal Conic: 1258098.12 434664.02
Tile: 12109
Elevation: 175 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,30953.85,1.14,145.61,13.35,-6.89,-12.31,237.65
2010,2,31005.42,1.25,135.64,14.60,-14.38,-19.23,133.44
2010,3,31061.20,2.31,150.95,16.91,-8.65,-17.73,151.77
2010,4,31121.13,0.71,141.90,17.61,-7.65,-12.76,229.11
2010,5,31185.16,0.00,119.28,17.61,-6.15,-10.30,279.23
2010,6,31253.26,0.00,150.67,17.61,-4.31,-9.80,290.46
2010,7,31325.36,0.33,143.35,17.94,-4.11,-9.21,304.27
2010,8,31401.41,0.00,87.25,17.94,-8.25,-11.09,262.08
2010,9,31481.35,0.00,210.59,17.94,-6.46,-15.63,181.03
2010,10,31565.12,0.00,230.71,17.94,-0.92,-13.60,213.97
2010,11,31652.67,1.20,172.59,19.14,-2.87,-9.15,305.85
2010,12,31743.92,0.00,223.64,19.14,-1.51,-11.80,247.71
2010,13,31838.81,0.00,196.12,19.14,0.35,-7.21,355.79
2010,14,31937.28,0.00,149.20,17.37,3.34,-1.78,535.88
2010,15,32039.26,0.00,93.93,15.29,1.95,-1.05,565.78
2010,16,32144.67,0.00,183.42,14.44,2.60,-3.99,454.68
2010,17,32253.45,0.00,167.70,13.65,1.58,-4.12,450.23
2010,18,32365.52,3.22,129.87,12.33,3.06,-2.85,495.22
2010,19,32480.82,3.60,104.58,11.89,-0.56,-4.96,422.63
2010,20,32599.27,0.00,210.73,11.89,-3.12,-10.68,270.95
2010,21,32720.80,0.00,231.19,11.89,-1.12,-10.14,282.66
2010,22,32845.33,0.00,213.34,11.89,1.18,-6.41,378.38
2010,23,32972.79,0.00,202.33,11.50,1.76,-5.07,418.88
2010,24,33103.11,4.14,126.94,9.52,4.02,-1.28,556.14
2010,25,33236.20,0.40,80.56,6.52,3.43,1.15,663.63
2010,26,33372.01,0.73,131.40,5.35,0.59,-3.21,482.04
2010,27,33510.45,1.97,116.68,7.31,-5.49,-8.70,316.66
2010,28,33651.45,1.42,149.34,8.73,-10.21,-14.34,201.45
2010,29,33794.94,0.00,237.56,8.73,-11.82,-19.46,130.84
2010,30,33940.84,0.00,282.73,8.73,-5.58,-17.77,151.19
2010,31,34089.09,1.54,253.21,10.27,-3.60,-12.10,241.67
2010,32,34239.61,0.00,275.11,10.27,-3.69,-14.01,206.99
2010,33,34392.33,0.00,278.20,10.27,-3.03,-13.36,218.28
2010,34,34547.18,0.00,241.54,10.27,-2.80,-10.31,278.89
2010,35,34704.10,0.00,294.92,10.27,0.77,-11.54,252.89
2010,36,34863.01,0.00,239.15,10.27,-1.74,-9.09,307.18
2010,37,35023.85,0.00,219.37,10.27,-5.38,-11.70,249.68
2010,38,35186.56,0.00,277.49,10.27,-3.79,-13.17,221.66
2010,39,35351.06,0.00,295.64,10.27,-3.21,-13.87,209.34
2010,40,35517.30,1.89,265.44,12.16,-4.60,-12.69,230.44
2010,41,35685.22,0.76,156.91,12.92,-5.34,-9.32,301.56
2010,42,35854.74,0.00,295.72,12.92,-2.99,-12.47,234.65
2010,43,36025.82,0.00,308.24,12.92,-3.49,-13.73,211.73
2010,44,36198.39,0.00,247.61,12.92,-3.56,-10.31,279.00
2010,45,36372.39,0.00,240.11,12.92,-2.39,-8.84,313.29
2010,46,36547.77,1.72,218.17,14.64,-3.54,-9.10,306.95
2010,47,36724.48,1.24,222.73,15.88,-2.48,-8.11,331.75
2010,48,36902.46,0.00,282.39,15.88,1.65,-6.23,383.47
2010,49,37081.65,0.00,286.68,15.82,2.18,-5.86,394.68
2010,50,37262.01,0.00,257.25,15.63,1.12,-5.54,404.36
2010,51,37443.49,0.00,323.98,15.63,2.64,-7.02,360.93
2010,52,37626.03,0.00,346.81,15.63,0.79,-10.30,279.17
2010,53,37809.59,1.82,235.23,17.45,-2.36,-8.00,334.47
2010,54,37994.12,0.00,225.51,17.32,-0.38,-5.70,399.43
2010,55,38179.58,0.30,310.86,17.62,-1.20,-9.46,298.40
2010,56,38365.92,2.40,213.38,20.02,-5.19,-12.26,238.71
2010,57,38553.10,3.68,227.90,23.69,-1.83,-9.63,294.50
2010,58,38741.07,0.00,261.17,23.28,1.33,-5.01,421.08
2010,59,38929.80,0.00,248.48,22.00,2.92,-2.97,490.69
2010,60,39119.25,0.00,301.82,22.00,0.38,-6.94,363.28
2010,61,39309.37,0.00,386.57,22.00,1.62,-9.94,275.25
2010,62,39500.12,0.00,398.51,22.00,3.07,-9.33,275.46
2010,63,39691.47,0.00,352.31,22.00,0.69,-8.32,320.01
2010,64,39883.39,0.00,416.67,22.00,2.71,-10.92,239.74
2010,65,40075.83,0.00,436.26,22.00,7.50,-9.68,231.93
2010,66,40268.77,0.00,420.40,21.16,10.03,-3.99,340.75
2010,67,40462.16,0.00,422.00,19.66,11.75,-2.44,362.08
2010,68,40655.98,0.00,411.51,18.30,10.01,-2.75,368.26
2010,69,40850.18,3.17,294.64,16.78,8.91,-2.38,458.09
2010,70,41044.75,0.51,307.22,13.29,9.79,2.30,627.26
2010,71,41239.64,3.65,101.43,9.32,6.39,3.47,783.21
2010,72,41434.82,1.20,287.77,5.16,10.61,3.91,660.17
2010,73,41630.27,0.00,199.43,0.88,8.51,4.19,806.81
2010,74,41825.95,0.00,387.79,0.00,14.82,1.82,446.16
2010,75,42021.84,0.00,417.28,0.00,14.16,-2.72,308.65
2010,76,42217.90,0.00,423.76,0.00,15.84,-2.42,298.58
2010,77,42414.10,0.00,406.06,0.00,14.98,-0.01,368.22
2010,78,42610.42,0.00,336.39,0.00,9.57,-0.24,450.75
2010,79,42806.83,0.00,193.22,0.00,2.03,-2.77,498.05
2010,80,43003.29,0.00,390.74,0.00,5.01,-7.36,263.99
2010,81,43199.79,0.00,402.03,0.00,7.10,-6.06,273.53
2010,82,43396.28,0.00,390.47,0.00,10.00,-2.27,346.36
2010,83,43592.74,0.00,419.22,0.00,11.99,-2.67,305.90
2010,84,43789.15,0.00,244.06,0.00,1.96,-4.33,428.22
2010,85,43985.47,0.00,286.05,0.00,-1.70,-9.13,295.53
2010,86,44181.67,0.00,410.24,0.00,6.59,-6.57,257.97
2010,87,44377.73,0.00,377.38,0.00,9.10,-2.16,357.33
2010,88,44573.62,0.00,321.73,0.00,6.64,-2.19,409.99
2010,89,44769.30,0.00,428.55,0.00,10.02,-4.48,268.06
2010,90,44964.75,0.00,443.88,0.00,15.85,-0.33,287.01
2010,91,45159.94,0.00,424.13,0.00,18.59,4.16,362.45
2010,92,45354.83,0.00,424.95,0.00,21.80,7.31,403.50
2010,93,45549.39,6.35,307.91,0.00,19.95,6.26,537.23
2010,94,45743.60,0.50,403.86,0.00,16.77,4.00,402.81
2010,95,45937.42,2.45,303.87,0.00,18.12,5.26,556.86
2010,96,46130.81,21.87,120.37,0.00,9.74,5.71,916.10
2010,97,46323.74,11.22,135.87,0.00,9.07,4.64,850.11
2010,98,46516.19,4.92,107.34,0.00,3.26,0.04,612.30
2010,99,46708.11,0.15,232.64,0.00,3.19,-2.17,520.94
2010,100,46899.46,0.00,444.83,0.00,10.95,-2.34,417.24
2010,101,47090.22,0.00,472.84,0.00,14.35,-1.70,402.82
2010,102,47280.34,0.00,414.06,0.00,10.50,-1.39,460.56
2010,103,47469.78,0.00,387.72,0.00,11.72,0.86,548.81
2010,104,47658.51,0.00,468.27,0.00,14.47,-1.07,416.11
2010,105,47846.49,0.00,501.63,0.00,24.58,3.82,489.10
2010,106,48033.67,0.00,322.93,0.00,14.92,6.49,848.39
2010,107,48220.01,0.42,236.05,0.00,6.52,0.98,655.45
2010,108,48405.47,0.00,390.23,0.00,12.91,2.60,604.36
2010,109,48590.01,0.00,465.10,0.00,15.05,0.75,454.77
2010,110,48773.57,0.00,480.69,0.00,16.22,0.77,422.35
2010,111,48956.11,0.00,283.23,0.00,7.91,1.11,633.63
2010,112,49137.59,0.00,397.52,0.00,8.19,-2.05,434.51
2010,113,49317.95,0.00,492.63,0.00,12.62,-2.77,338.51
2010,114,49497.15,0.00,463.55,0.00,15.15,1.47,457.19
2010,115,49675.13,0.00,345.45,0.00,14.42,5.66,715.89
2010,116,49851.84,0.00,408.20,0.00,15.46,4.60,588.96
2010,117,50027.23,0.00,354.96,0.00,9.93,1.21,541.63
2010,118,50201.23,0.00,439.14,0.00,13.87,1.91,460.24
2010,119,50373.81,0.00,499.46,0.00,15.02,-0.43,338.49
2010,120,50544.89,4.31,344.00,0.00,19.82,6.57,686.24
2010,121,50714.41,3.39,349.53,0.00,24.00,9.94,846.19
2010,122,50882.33,3.69,179.09,0.00,16.10,10.48,1267.58
2010,123,51048.57,0.00,484.41,0.00,22.53,8.26,622.62
2010,124,51213.08,4.21,322.84,0.00,17.99,6.64,783.75
2010,125,51375.79,0.25,436.41,0.00,19.23,7.80,710.12
2010,126,51536.64,0.00,322.29,0.00,13.22,5.70,787.17
2010,127,51695.56,16.50,151.51,0.00,6.75,2.36,723.68
2010,128,51852.48,11.70,141.75,0.00,5.06,1.00,656.51
2010,129,52007.34,0.00,419.64,0.00,10.20,-0.36,537.92
2010,130,52160.06,0.00,466.20,0.00,12.55,0.00,511.91
2010,131,52310.58,0.00,416.82,0.00,11.04,0.81,574.51
2010,132,52458.84,0.00,399.32,0.00,14.72,5.00,751.54
2010,133,52604.75,10.80,208.21,0.00,11.21,5.08,876.94
2010,134,52748.24,0.00,362.61,0.00,13.86,5.59,852.13
2010,135,52889.24,0.00,404.92,0.00,14.92,5.65,809.55
2010,136,53027.69,0.00,517.78,0.00,18.73,3.74,603.62
2010,137,53163.50,0.00,528.52,0.00,20.42,3.98,589.02
2010,138,53296.61,0.00,543.81,0.00,24.20,5.14,595.85
2010,139,53426.93,0.00,515.72,0.00,24.22,8.09,753.10
2010,140,53554.39,0.00,517.20,0.00,27.04,10.31,846.98
2010,141,53678.93,1.73,430.69,0.00,21.91,10.51,1004.51
2010,142,53800.47,1.95,314.07,0.00,20.48,12.90,1379.71
2010,143,53918.92,0.00,392.60,0.00,22.51,12.65,1222.31
2010,144,54034.23,0.00,446.30,0.00,25.86,13.76,1183.88
2010,145,54146.31,0.00,470.30,0.00,26.99,13.51,1116.92
2010,146,54255.10,0.00,491.38,0.00,28.26,13.31,1056.94
2010,147,54360.52,0.00,454.52,0.00,27.88,14.88,1216.40
2010,148,54462.50,0.00,456.50,0.00,27.12,14.17,1140.28
2010,149,54560.98,0.00,417.98,0.00,23.89,12.98,1143.98
2010,150,54655.88,0.00,513.17,0.00,28.36,12.02,901.00
2010,151,54747.14,1.02,441.72,0.00,26.30,14.24,1174.08
2010,152,54834.69,1.57,504.53,0.00,25.26,9.82,815.89
2010,153,54918.47,3.17,225.29,0.00,21.35,13.97,1594.94
2010,154,54998.42,1.17,332.22,0.00,18.87,10.95,1188.60
2010,155,55074.48,6.76,344.71,0.00,20.54,8.05,961.37
2010,156,55146.59,12.74,230.98,0.00,19.99,12.56,1454.83
2010,157,55214.69,2.49,171.90,0.00,16.16,10.92,1304.76
2010,158,55278.74,0.00,390.63,0.00,17.19,7.46,959.28
2010,159,55338.68,11.91,359.51,0.00,19.53,5.85,876.30
2010,160,55394.46,7.49,282.01,0.00,20.42,10.84,1297.79
2010,161,55446.04,0.00,320.23,0.00,19.50,11.71,1374.82
2010,162,55493.38,21.30,286.18,0.00,20.63,10.91,1304.51
2010,163,55536.45,5.76,207.10,0.00,19.51,12.89,1486.49
2010,164,55575.19,0.00,367.79,0.00,23.33,13.78,1554.97
2010,165,55609.59,0.00,314.76,0.00,21.06,13.32,1528.16
2010,166,55639.61,29.79,323.61,0.00,21.80,10.25,1247.64
2010,167,55665.23,12.35,152.07,0.00,16.44,11.98,1399.95
2010,168,55686.43,0.00,480.75,0.00,23.23,9.74,1174.23
2010,169,55703.19,0.00,466.70,0.00,24.89,11.95,1359.42
2010,170,55715.49,0.00,426.53,0.00,28.38,16.75,1874.66
2010,171,55723.33,0.00,394.04,0.00,23.52,13.84,1581.21
2010,172,55726.70,10.44,325.20,0.00,24.32,12.98,1495.27
2010,173,55725.59,7.83,239.17,0.00,22.34,14.95,1699.42
2010,174,55720.01,4.68,231.39,0.00,23.30,16.20,1840.33
2010,175,55709.95,0.00,370.73,0.00,24.45,15.60,1771.13
2010,176,55695.44,5.97,301.46,0.00,19.87,10.65,1281.44
2010,177,55676.48,4.22,257.61,0.00,21.06,13.53,1549.94
2010,178,55653.09,1.75,373.10,0.00,20.16,12.00,1402.09
2010,179,55625.28,5.53,314.49,0.00,23.93,13.95,1592.12
2010,180,55593.09,0.00,369.90,0.00,17.35,9.69,1202.20
2010,181,55556.53,0.00,466.80,0.00,19.73,8.70,1124.39
2010,182,55515.64,0.00,511.74,0.00,22.30,8.44,1104.72
2010,183,55470.45,0.00,525.00,0.00,25.03,9.07,1145.47
2010,184,55421.00,0.00,504.60,0.00,29.03,13.36,1499.03
2010,185,55367.33,0.00,461.96,0.00,29.05,16.06,1824.26
2010,186,55309.49,10.16,266.73,0.00,29.63,20.73,2444.50
2010,187,55247.51,0.00,416.39,0.00,30.45,19.06,2204.88
2010,188,55181.44,1.50,356.54,0.00,27.67,18.90,2183.24
2010,189,55111.35,3.97,251.38,0.00,26.95,19.02,2199.02
2010,190,55037.27,0.00,411.17,0.00,27.52,17.03,1939.87
2010,191,54959.28,0.00,470.52,0.00,26.35,13.32,1497.36
2010,192,54877.42,0.00,461.12,0.00,27.64,14.71,1640.19
2010,193,54791.76,0.00,318.92,0.00,25.11,17.60,2011.41
2010,194,54702.37,0.00,403.59,0.00,25.91,15.65,1777.22
2010,195,54609.29,0.00,471.85,0.00,28.55,14.54,1606.95
2010,196,54512.61,0.15,351.49,0.00,27.07,18.28,2099.69
2010,197,54412.39,0.00,461.86,0.00,29.53,15.59,1726.50
2010,198,54308.69,0.00,372.91,0.00,26.94,17.33,1977.50
2010,199,54201.60,5.55,232.76,0.00,21.36,14.27,1626.25
2010,200,54091.17,0.00,354.50,0.00,24.80,16.21,1842.38
2010,201,53977.48,30.98,290.96,0.00,26.20,16.34,1857.37
2010,202,53860.60,0.00,389.93,0.00,27.00,16.97,1932.66
2010,203,53740.61,9.95,254.49,0.00,23.53,15.50,1759.98
2010,204,53617.58,0.00,360.86,0.00,26.81,17.69,2022.52
2010,205,53491.58,0.70,310.57,0.00,25.54,18.07,2072.13
2010,206,53362.69,0.00,409.47,0.00,26.27,15.46,1756.09
2010,207,53230.98,0.00,454.58,0.00,28.53,14.97,1701.48
2010,208,53096.52,1.82,445.49,0.00,29.59,16.08,1826.89
2010,209,52959.40,0.00,342.61,0.00,27.36,18.43,2119.74
2010,210,52819.67,0.00,417.52,0.00,25.03,13.61,1557.78
2010,211,52677.43,0.00,386.09,0.00,22.99,13.04,1501.27
2010,212,52532.73,4.32,237.31,0.00,20.90,13.41,1538.03
2010,213,52385.65,2.29,254.78,0.00,24.49,16.16,1836.06
2010,214,52236.26,5.14,244.11,0.00,25.36,17.49,1997.76
2010,215,52084.64,0.00,367.78,0.00,29.43,19.71,2295.48
2010,216,51930.85,0.00,348.15,0.00,29.02,20.01,2338.07
2010,217,51774.96,0.82,393.94,0.00,26.60,16.35,1858.48
2010,218,51617.04,0.00,414.95,0.00,21.87,11.39,1346.45
2010,219,51457.16,8.34,363.49,0.00,23.21,8.58,1115.30
2010,220,51295.38,8.42,327.99,0.00,27.44,14.66,1667.55
2010,221,51131.77,21.40,266.02,0.00,26.17,17.08,1946.02
2010,222,50966.39,0.00,400.80,0.00,28.70,17.45,1993.06
2010,223,50799.31,0.00,355.94,0.00,27.81,18.37,2111.08
2010,224,50630.59,0.00,339.82,0.00,28.61,19.59,2278.68
2010,225,50460.29,0.00,327.17,0.00,27.67,19.28,2235.06
2010,226,50288.46,0.00,277.74,0.00,27.72,20.79,2453.24
2010,227,50115.17,0.00,363.91,0.00,29.77,19.84,2314.74
2010,228,49940.47,4.88,299.63,0.00,25.31,14.66,1667.24
2010,229,49764.42,0.00,392.77,0.00,22.26,12.18,1418.24
2010,230,49587.08,0.00,476.94,0.00,26.00,10.01,1227.79
2010,231,49408.49,11.39,251.88,0.00,21.90,13.59,1555.40
2010,232,49228.70,23.70,315.66,0.00,22.55,10.81,1295.42
2010,233,49047.78,6.23,248.68,0.00,25.09,16.44,1869.02
2010,234,48865.77,0.00,142.99,0.00,21.11,17.84,2041.95
2010,235,48682.72,0.00,178.31,0.00,20.87,16.77,1909.23
2010,236,48498.67,1.53,315.24,0.00,22.70,14.95,1698.67
2010,237,48313.67,0.00,327.15,0.00,22.04,14.07,1604.82
2010,238,48127.76,0.00,389.86,0.00,20.78,10.77,1292.37
2010,239,47941.00,0.00,463.58,0.00,25.19,9.47,1184.48
2010,240,47753.42,0.00,440.54,0.00,29.68,14.25,1624.09
2010,241,47565.07,0.00,415.72,0.00,28.39,14.99,1702.88
2010,242,47375.98,0.00,414.81,0.00,32.49,17.49,1998.12
2010,243,47186.19,0.00,351.88,0.00,31.02,19.93,2327.53
