Latitude: 49.7391304347826  Longitude: -98.2608695652174
X & Y on Lambert Conformal Conic: 120281.93 769874.0
Tile: 12461
Elevation: 295 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,28742.68,0.00,138.49,48.25,-23.28,-32.53,39.51
2010,2,28805.36,0.00,153.16,48.25,-21.92,-33.19,37.02
2010,3,28873.11,0.00,122.18,48.25,-17.51,-24.85,81.26
2010,4,28945.88,0.75,80.95,49.01,-14.04,-18.45,142.66
2010,5,29023.59,2.38,33.01,51.39,-12.85,-15.06,189.71
2010,6,29106.19,1.18,125.45,52.58,-14.43,-21.83,106.47
2010,7,29193.59,0.00,100.28,52.58,-22.38,-27.80,61.97
2010,8,29285.73,0.00,142.70,52.58,-19.06,-27.81,61.90
2010,9,29382.53,0.00,171.72,52.58,-11.76,-25.21,78.69
2010,10,29483.90,0.00,138.29,52.58,-6.08,-14.25,202.94
2010,11,29589.77,0.00,162.95,52.58,-6.46,-17.42,155.74
2010,12,29700.05,0.00,159.28,52.58,0.74,-9.77,291.21
2010,13,29814.64,0.00,173.63,52.58,3.45,-9.48,297.89
2010,14,29933.48,0.00,120.26,52.58,-1.63,-8.00,334.46
2010,15,30056.45,0.00,158.21,52.58,2.64,-7.07,359.54
2010,16,30183.48,0.00,155.38,51.80,5.16,-4.16,448.87
2010,17,30314.47,0.00,128.86,51.80,0.22,-6.46,376.97
2010,18,30449.32,0.00,163.33,51.80,-5.34,-14.52,198.45
2010,19,30587.94,0.00,166.82,51.80,-6.67,-15.98,175.80
2010,20,30730.25,0.00,151.25,51.80,-3.54,-11.34,256.89
2010,21,30876.13,0.00,128.08,51.80,-3.75,-9.84,289.51
