Latitude: 49.7391304347826  Longitude: -115.652173913043
X & Y on Lambert Conformal Conic: -1076273.75 869895.54
Tile: 12453
Elevation: 953 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,28742.68,3.85,98.00,24.80,2.07,-7.29,353.57
2010,2,28805.36,0.00,123.18,23.99,5.07,-4.07,451.82
2010,3,28873.11,2.05,69.99,22.54,2.66,-2.56,505.91
2010,4,28945.88,7.54,52.10,21.34,0.47,-3.15,484.37
2010,5,29023.59,2.06,49.52,20.72,-1.13,-4.50,437.36
2010,6,29106.19,0.00,134.02,20.72,-9.21,-19.29,132.81
2010,7,29193.59,0.00,134.72,20.72,-13.38,-23.03,95.73
2010,8,29285.73,0.00,141.17,20.72,-10.21,-21.34,111.12
2010,9,29382.53,0.00,144.51,20.72,-4.17,-16.14,173.41
2010,10,29483.90,0.00,133.44,20.72,1.72,-7.45,349.07
2010,11,29589.77,0.00,115.44,19.54,3.58,-3.20,482.53
2010,12,29700.05,3.45,69.01,17.09,4.51,-0.18,602.88
2010,13,29814.64,1.55,111.38,15.15,4.82,-1.38,552.06
2010,14,29933.48,0.00,105.06,12.70,5.48,-0.16,603.53
2010,15,30056.45,3.10,73.22,10.03,5.25,0.36,627.03
2010,16,30183.48,0.00,120.81,8.70,4.00,-2.85,495.22
2010,17,30314.47,1.57,102.89,8.08,0.63,-4.50,437.34
2010,18,30449.32,2.74,89.47,6.76,3.14,-2.88,494.21
2010,19,30587.94,0.00,116.56,6.52,0.53,-5.42,407.98
2010,20,30730.25,0.00,110.46,5.67,1.46,-3.97,455.50
2010,21,30876.13,0.00,105.63,5.52,-0.71,-5.66,400.59
2010,22,31025.51,0.00,143.56,5.52,0.82,-7.14,357.61
2010,23,31178.28,0.00,136.08,5.52,-0.82,-7.75,341.01
2010,24,31334.34,0.00,122.77,5.52,-1.10,-6.88,364.92
2010,25,31493.61,0.00,103.92,5.43,-1.31,-5.79,396.75
2010,26,31655.99,0.00,130.70,5.13,0.83,-5.29,412.22
2010,27,31821.39,0.00,160.37,5.13,-1.66,-9.88,288.61
2010,28,31989.71,0.00,163.52,5.13,-0.80,-8.93,311.03
2010,29,32160.87,0.00,162.72,5.05,1.88,-5.80,396.35
2010,30,32334.77,2.70,119.03,7.76,0.36,-6.42,377.99
2010,31,32511.33,1.55,133.90,7.20,0.62,-4.68,431.68
2010,32,32690.45,0.00,154.17,6.05,2.96,-3.25,480.54
2010,33,32872.05,0.00,135.95,4.39,3.10,-2.06,525.02
2010,34,33056.05,0.00,185.04,3.54,4.27,-3.97,455.38
2010,35,33242.35,0.00,177.82,2.32,4.27,-3.09,486.36
2010,36,33430.89,0.00,183.58,1.82,2.64,-4.83,426.70
2010,37,33621.57,0.00,139.52,0.38,2.36,-2.55,506.31
2010,38,33814.33,0.00,115.67,0.00,2.55,-1.71,538.84
2010,39,34009.07,0.00,92.23,0.00,1.16,-1.97,528.37
2010,40,34205.73,0.00,129.70,0.00,1.47,-3.00,489.70
2010,41,34404.23,0.00,180.93,0.00,3.20,-3.78,461.90
2010,42,34604.50,0.00,190.78,0.00,3.98,-3.42,474.62
2010,43,34806.46,0.00,192.76,0.00,5.98,-1.53,546.07
2010,44,35010.06,0.00,213.85,0.00,7.94,-1.26,556.79
2010,45,35215.22,1.01,174.85,0.00,5.29,-0.90,571.95
2010,46,35421.87,0.67,145.34,0.00,4.77,0.04,612.57
2010,47,35629.96,0.53,175.73,0.00,4.50,-1.35,553.24
2010,48,35839.41,0.00,227.00,0.00,7.23,-1.72,538.43
2010,49,36050.18,0.00,218.88,0.00,5.93,-2.16,521.20
2010,50,36262.20,0.00,251.59,0.00,4.18,-6.55,374.15
2010,51,36475.41,0.00,263.47,0.00,4.36,-8.06,332.99
2010,52,36689.76,0.00,271.05,0.00,4.05,-9.46,298.40
2010,53,36905.19,0.00,281.81,0.00,5.70,-9.36,300.69
2010,54,37121.66,0.00,282.06,0.00,5.89,-8.59,319.37
2010,55,37339.11,0.00,233.06,0.00,4.33,-4.25,445.75
2010,56,37557.49,0.00,264.68,0.00,8.37,-2.78,497.78
2010,57,37776.75,0.00,270.59,0.00,8.15,-3.35,477.15
2010,58,37996.86,0.00,244.36,0.00,9.14,0.01,611.10
2010,59,38217.75,0.00,294.85,0.00,10.61,-3.73,442.65
2010,60,38439.39,0.00,298.50,0.00,10.29,-4.30,415.52
2010,61,38661.74,0.00,288.33,0.00,9.25,-3.09,458.99
2010,62,38884.75,0.00,304.36,0.00,11.43,-3.07,439.66
2010,63,39108.38,0.00,289.48,0.00,11.81,-0.71,528.30
2010,64,39332.60,0.00,320.33,0.00,11.45,-4.97,372.65
2010,65,39557.36,0.00,323.61,0.00,11.32,-5.43,357.99
2010,66,39782.63,0.00,331.42,0.00,12.18,-5.83,339.82
2010,67,40008.38,1.94,259.94,0.00,8.46,-1.68,521.51
2010,68,40234.56,0.00,223.55,0.00,5.90,-2.25,517.58
2010,69,40461.14,0.00,294.96,0.00,6.17,-6.08,367.50
2010,70,40688.09,3.63,146.20,0.00,4.33,-2.64,503.09
2010,71,40915.38,3.02,176.24,0.00,8.94,0.13,616.48
2010,72,41142.96,0.00,254.28,0.00,8.44,-1.06,514.57
2010,73,41370.82,0.00,331.20,0.00,9.96,-4.86,325.22
2010,74,41598.92,0.00,342.58,0.00,11.66,-4.03,328.75
2010,75,41827.23,1.74,353.89,0.00,14.63,-2.74,336.54
2010,76,42055.71,0.80,282.25,0.00,11.07,-0.14,496.33
2010,77,42284.34,0.00,286.51,0.00,7.40,-3.87,395.96
2010,78,42513.09,0.00,316.35,0.00,8.51,-4.57,347.49
2010,79,42741.93,0.00,362.77,0.00,11.61,-5.88,276.35
2010,80,42970.82,3.19,205.10,0.00,10.29,-0.51,547.46
2010,81,43199.75,1.25,291.27,0.00,11.00,-0.38,475.49
2010,82,43428.67,0.00,344.43,0.00,11.98,-2.67,364.67
2010,83,43657.57,0.00,353.84,0.00,13.08,-2.16,364.21
2010,84,43886.41,0.00,358.63,0.00,12.27,-3.13,339.39
2010,85,44115.16,0.00,279.31,0.00,12.19,1.79,558.96
