Latitude: 47.5652173913043  Longitude: -72.1739130434783
X & Y on Lambert Conformal Conic: 1964957.48 867925.8
Tile: 12294
Elevation: 478 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,29905.94,6.39,113.49,147.04,-5.28,-13.89,209.06
2010,2,29962.66,4.43,55.57,151.47,-5.63,-9.35,300.93
2010,3,30023.99,2.40,106.75,153.87,-0.56,-8.43,323.55
2010,4,30089.87,2.76,63.19,153.61,-1.11,-5.38,409.25
2010,5,30160.26,0.00,85.39,153.42,-1.26,-5.55,404.11
2010,6,30235.08,0.00,63.48,153.42,-3.93,-6.97,362.30
2010,7,30314.29,0.00,80.48,153.42,-6.33,-10.22,280.93
2010,8,30397.81,0.00,152.75,153.42,-7.41,-15.45,183.65
2010,9,30485.59,0.00,171.50,153.42,-15.46,-24.72,82.21
2010,10,30577.55,0.00,221.86,153.42,-12.99,-29.45,53.09
2010,11,30673.62,0.00,188.69,153.42,-9.07,-19.64,128.80
2010,12,30773.72,0.00,170.52,153.42,-12.67,-21.46,109.91
2010,13,30877.80,0.00,231.24,153.42,-10.42,-27.98,60.95
2010,14,30985.75,0.00,240.28,153.42,-5.71,-29.07,55.02
2010,15,31097.52,0.00,131.62,153.42,-2.04,-8.25,328.11
2010,16,31213.02,2.27,178.06,155.70,-1.54,-18.61,140.76
2010,17,31332.17,0.00,244.30,155.70,-7.32,-26.05,72.85
2010,18,31454.88,0.00,103.05,155.70,-5.19,-9.68,293.23
2010,19,31581.09,1.94,71.93,157.64,-3.96,-6.95,362.96
2010,20,31710.69,0.00,107.00,157.64,-2.05,-6.65,371.40
2010,21,31843.62,0.00,196.51,157.64,-4.33,-13.81,210.30
2010,22,31979.79,0.00,250.07,157.64,-7.27,-22.80,97.66
2010,23,32119.11,0.00,265.96,157.64,-6.70,-27.37,64.54
2010,24,32261.50,6.72,199.01,164.36,0.35,-17.96,148.79
2010,25,32406.88,34.23,173.91,164.33,5.94,-5.92,392.66
2010,26,32555.16,3.92,110.91,163.32,2.48,-3.61,467.70
2010,27,32706.26,2.81,124.44,166.14,-5.14,-11.83,246.96
2010,28,32860.11,8.25,124.42,174.38,-6.95,-13.45,216.59
2010,29,33016.61,3.36,134.80,177.74,-15.03,-21.98,105.00
2010,30,33175.69,0.00,259.25,177.74,-14.56,-26.63,69.06
2010,31,33337.27,0.00,267.05,177.74,-13.15,-25.83,74.31
2010,32,33501.27,0.00,250.82,177.74,-16.69,-27.72,62.46
2010,33,33667.61,0.00,307.44,177.74,-14.27,-34.97,31.07
2010,34,33836.22,0.00,305.25,177.74,-8.95,-27.90,61.43
2010,35,34007.01,0.00,245.64,177.74,-12.60,-23.51,91.65
2010,36,34179.92,0.00,193.90,177.74,-14.13,-21.95,105.31
2010,37,34354.86,0.00,125.29,177.74,-12.09,-16.82,163.90
2010,38,34531.78,4.83,125.54,182.57,-9.26,-15.63,180.99
2010,39,34710.60,0.00,162.21,182.57,-5.38,-11.44,254.95
2010,40,34891.24,0.00,292.61,182.57,0.48,-12.97,225.26
2010,41,35073.64,0.00,333.36,182.57,-0.86,-19.96,125.34
2010,42,35257.74,0.00,235.74,182.57,-4.74,-13.91,208.61
2010,43,35443.47,0.00,200.34,182.57,-2.27,-9.47,298.09
2010,44,35630.76,0.00,273.32,182.57,0.01,-10.36,277.90
2010,45,35819.55,1.65,122.41,184.22,-4.73,-8.58,319.66
2010,46,36009.79,2.26,179.38,186.47,-2.23,-10.16,282.23
2010,47,36201.40,3.41,138.25,189.88,-1.68,-7.20,355.83
2010,48,36394.35,0.00,263.36,189.88,0.57,-7.97,335.41
2010,49,36588.56,0.00,178.98,189.37,0.55,-4.78,428.38
2010,50,36783.98,0.00,238.01,189.37,0.47,-6.88,364.90
2010,51,36980.57,0.00,168.89,189.37,-1.44,-6.24,383.22
2010,52,37178.26,0.00,288.24,189.37,0.96,-7.90,337.10
2010,53,37377.01,0.00,280.02,189.00,3.01,-5.11,417.60
2010,54,37576.76,0.00,179.62,187.77,1.44,-3.08,486.62
2010,55,37777.47,12.46,98.49,186.31,0.56,-2.52,507.38
2010,56,37979.09,21.02,75.50,184.95,-0.58,-2.78,497.91
2010,57,38181.58,10.92,132.95,183.68,1.14,-2.96,491.24
2010,58,38384.89,4.44,172.13,182.15,3.02,-2.37,513.06
2010,59,38588.98,0.00,184.80,180.79,1.38,-2.75,498.74
2010,60,38793.80,0.00,354.08,180.71,3.45,-5.81,396.06
2010,61,38999.32,0.00,430.65,180.71,2.31,-12.69,230.46
2010,62,39205.49,0.00,447.97,180.71,1.43,-16.65,166.18
2010,63,39412.27,0.00,409.61,180.71,0.95,-10.59,272.88
2010,64,39619.63,0.00,460.27,180.71,2.49,-16.11,173.84
2010,65,39827.53,0.00,466.76,180.71,6.54,-14.60,197.11
2010,66,40035.94,0.00,463.56,180.71,6.44,-11.60,251.68
2010,67,40244.81,0.00,374.11,180.71,2.26,-7.26,354.38
2010,68,40454.11,0.00,384.66,180.71,-2.50,-12.22,239.38
2010,69,40663.82,0.00,486.83,180.71,2.28,-18.45,142.74
2010,70,40873.89,0.00,487.44,180.71,4.62,-15.22,187.25
2010,71,41084.29,0.00,498.83,180.71,7.78,-16.01,175.32
2010,72,41294.99,0.00,500.87,180.71,9.93,-13.57,214.56
2010,73,41505.96,0.00,496.93,180.71,9.96,-10.95,265.07
2010,74,41717.17,0.00,492.24,180.71,11.03,-8.46,322.74
2010,75,41928.59,0.00,501.61,180.71,10.66,-10.36,277.78
2010,76,42140.18,0.00,497.71,180.71,9.20,-10.54,274.00
2010,77,42351.92,0.00,373.12,180.42,5.42,-5.32,411.20
2010,78,42563.78,0.00,450.49,180.42,5.55,-9.03,308.54
2010,79,42775.73,0.00,415.67,180.42,1.83,-10.67,271.05
2010,80,42987.73,0.00,514.27,180.42,3.15,-17.01,161.18
2010,81,43199.77,0.00,481.51,180.42,6.10,-10.95,265.07
2010,82,43411.80,11.80,101.24,192.23,-3.07,-6.38,379.09
2010,83,43623.81,0.00,291.20,192.23,1.77,-6.04,389.06
2010,84,43835.75,0.00,544.32,192.23,7.80,-15.07,189.56
2010,85,44047.61,0.00,437.74,192.23,-10.38,-23.81,89.28
2010,86,44259.35,0.00,549.05,192.23,-3.09,-25.81,74.48
2010,87,44470.95,4.71,293.93,196.93,3.24,-8.84,313.27
2010,88,44682.37,9.69,132.37,195.32,2.71,-2.16,521.09
2010,89,44893.58,0.00,418.13,195.32,6.95,-6.34,380.36
2010,90,45104.55,0.00,386.51,193.06,11.53,-0.62,583.61
2010,91,45315.25,0.00,477.05,191.54,14.18,-2.38,512.61
2010,92,45525.65,0.00,550.65,190.39,19.67,-3.26,438.36
2010,93,45735.72,0.00,554.33,187.78,24.43,0.22,534.54
2010,94,45945.43,0.00,413.94,184.93,14.17,0.79,646.90
2010,95,46154.73,13.61,230.10,183.33,6.62,-2.20,519.66
2010,96,46363.61,0.00,442.06,181.20,13.02,-0.93,570.78
2010,97,46572.01,3.74,274.38,179.13,9.67,-1.06,565.03
2010,98,46779.91,10.98,313.71,178.90,7.07,-5.46,406.88
2010,99,46987.28,3.99,193.11,176.24,7.31,0.33,625.50
2010,100,47194.06,0.00,224.47,174.24,4.53,-1.25,557.51
2010,101,47400.23,0.00,369.76,173.09,6.49,-3.25,480.50
2010,102,47605.75,0.00,468.94,173.09,6.66,-6.26,382.60
2010,103,47810.57,0.00,580.21,173.09,9.42,-9.92,287.77
2010,104,48014.66,0.00,560.00,173.09,10.23,-7.24,354.78
2010,105,48217.97,0.00,557.91,173.09,8.49,-8.38,324.71
2010,106,48420.46,8.98,206.67,171.14,4.98,-1.36,552.75
2010,107,48622.09,6.00,210.58,169.55,4.14,-2.22,518.97
2010,108,48822.80,2.16,277.06,167.73,6.91,-1.66,540.63
2010,109,49022.56,0.00,526.53,166.06,12.24,-2.02,526.48
2010,110,49221.31,0.00,569.15,164.54,14.18,-2.37,503.16
2010,111,49419.00,0.00,498.64,163.47,8.99,-3.47,472.85
2010,112,49615.59,0.00,449.84,161.39,9.90,-1.03,566.60
2010,113,49811.01,0.00,556.47,160.68,11.26,-4.31,443.66
2010,114,50005.23,8.46,456.49,169.14,12.45,-6.23,383.64
2010,115,50198.17,0.00,567.14,167.60,13.55,-2.35,504.93
2010,116,50389.80,0.00,569.58,167.24,10.19,-5.15,392.92
2010,117,50580.04,4.06,211.10,165.32,4.52,-1.43,550.11
2010,118,50768.83,0.00,477.38,163.44,9.90,-1.53,540.76
2010,119,50956.13,0.00,426.61,162.15,6.70,-2.92,492.65
2010,120,51141.86,0.00,565.60,159.72,14.90,-0.21,512.57
2010,121,51325.96,0.00,647.36,158.23,19.82,-2.46,385.47
2010,122,51508.36,10.33,378.90,152.54,20.54,7.55,992.28
2010,123,51689.01,13.61,327.84,147.15,16.91,6.83,989.92
2010,124,51867.83,0.00,553.06,143.35,17.26,3.05,678.94
2010,125,52044.75,6.51,435.05,140.47,16.78,0.85,641.17
2010,126,52219.70,10.56,368.14,136.62,14.96,3.18,767.35
2010,127,52392.61,0.00,337.27,134.60,5.84,-1.19,559.74
2010,128,52563.41,9.21,341.75,133.75,6.00,-3.98,455.00
2010,129,52732.02,1.66,252.76,132.44,2.13,-2.87,494.40
2010,130,52898.37,0.00,380.29,132.02,2.87,-5.01,420.98
2010,131,53062.37,0.00,613.82,132.02,10.18,-6.73,357.47
2010,132,53223.96,0.00,593.19,131.89,9.94,-5.71,390.81
2010,133,53383.04,0.00,655.62,131.89,14.55,-6.65,336.22
2010,134,53539.55,2.20,434.48,129.51,15.00,-0.32,596.55
2010,135,53693.40,1.44,566.19,126.79,14.95,0.47,596.37
2010,136,53844.51,0.00,657.41,126.00,18.29,-4.11,392.14
2010,137,53992.80,0.00,661.15,124.49,22.01,-2.41,425.72
2010,138,54138.19,0.00,647.24,121.39,25.08,1.39,545.29
2010,139,54280.58,0.00,640.15,118.22,24.61,1.55,555.77
2010,140,54419.91,0.00,549.35,114.55,18.47,2.74,677.78
2010,141,54556.08,0.00,637.93,113.36,19.01,-3.18,414.52
2010,142,54689.02,0.00,637.47,110.17,25.40,1.61,553.94
2010,143,54818.63,0.00,528.59,103.46,26.36,9.96,1065.29
2010,144,54944.84,0.00,579.90,96.77,30.09,9.94,994.20
2010,145,55067.57,10.59,386.72,88.52,30.80,13.63,1501.24
2010,146,55186.72,0.00,514.67,81.71,26.36,10.22,1088.60
2010,147,55302.23,0.00,574.72,77.86,22.40,3.17,619.41
2010,148,55414.01,0.00,603.35,74.80,23.07,1.27,504.09
2010,149,55521.97,0.00,452.14,69.22,20.86,7.30,890.17
2010,150,55626.05,0.00,462.79,65.45,16.64,2.96,675.90
2010,151,55726.17,12.18,421.11,63.55,17.07,-1.46,514.02
2010,152,55822.25,3.16,320.18,57.50,21.22,8.40,1101.78
