Latitude: 41.0434782608696  Longitude: -87.3913043478261
X & Y on Lambert Conformal Conic: 1007766.76 -77996.25
Tile: 11747
Elevation: 201 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,32781.99,0.00,213.09,47.13,-10.02,-17.03,161.01
2010,2,32825.01,0.00,189.72,47.13,-11.49,-17.42,155.70
2010,3,32871.55,0.00,265.06,47.13,-8.69,-18.99,136.27
2010,4,32921.57,0.00,235.69,47.13,-8.35,-16.41,169.52
2010,5,32975.03,0.00,219.69,47.13,-7.82,-14.98,191.01
2010,6,33031.90,2.73,194.97,49.86,-7.23,-16.72,165.18
2010,7,33092.14,4.92,216.45,54.78,-4.00,-16.52,167.97
2010,8,33155.70,0.00,255.89,54.78,-3.61,-12.60,232.15
2010,9,33222.54,0.00,237.90,54.78,-7.54,-15.29,186.11
2010,10,33292.61,0.00,305.45,54.78,-6.47,-21.43,110.21
2010,11,33365.87,0.00,309.27,54.78,-3.29,-19.39,131.68
2010,12,33442.26,0.00,223.26,54.78,-1.89,-8.85,313.08
2010,13,33521.73,0.00,294.71,54.78,0.90,-11.16,260.77
2010,14,33604.24,0.00,292.68,54.78,3.45,-8.31,326.42
2010,15,33689.73,0.00,130.85,53.03,1.82,-1.83,534.06
2010,16,33778.14,0.00,83.40,51.76,-0.80,-2.98,490.24
2010,17,33869.42,0.00,119.23,50.81,-0.52,-3.74,463.26
2010,18,33963.51,0.00,152.60,50.13,-0.20,-4.39,441.18
2010,19,34060.36,0.00,147.45,49.38,-0.22,-4.21,447.04
2010,20,34159.91,1.15,256.51,50.53,0.28,-7.64,343.93
2010,21,34262.09,10.04,126.25,49.58,0.82,-3.74,463.32
