Latitude: 32.3478260869565  Longitude: -85.2173913043478
X & Y on Lambert Conformal Conic: 1343245.8 -961910.99
Tile: 11028
Elevation: 134 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,35712.82,0.98,190.55,0.00,10.55,2.60,736.22
2010,2,35743.00,0.00,212.81,0.00,6.26,-2.56,505.98
2010,3,35775.65,0.00,263.69,0.00,5.74,-5.84,395.12
2010,4,35810.76,0.00,204.67,0.00,2.04,-6.22,383.94
2010,5,35848.31,0.00,260.07,0.00,3.69,-7.48,348.18
2010,6,35888.26,0.00,302.26,0.00,5.85,-8.36,325.21
2010,7,35930.59,3.05,252.97,3.05,7.69,-6.63,371.92
2010,8,35975.28,0.00,251.33,3.05,2.74,-6.40,378.58
2010,9,36022.30,0.00,294.39,3.05,3.05,-8.14,330.84
2010,10,36071.61,0.00,310.51,3.05,3.67,-8.38,324.74
2010,11,36123.20,0.00,371.39,3.05,7.54,-9.40,299.77
2010,12,36177.01,0.00,365.57,3.05,9.07,-7.20,355.98
2010,13,36233.03,0.00,377.25,3.05,10.53,-6.95,362.83
2010,14,36291.22,0.00,387.12,3.05,12.65,-6.15,385.91
2010,15,36351.54,2.00,402.61,2.13,18.71,-3.81,460.83
2010,16,36413.96,36.70,224.91,0.00,16.40,2.57,734.53
2010,17,36478.45,2.21,143.39,0.00,15.65,7.97,1070.10
2010,18,36544.96,0.00,304.08,0.00,18.38,4.25,827.15
2010,19,36613.46,0.00,345.37,0.00,19.20,0.95,654.19
2010,20,36683.91,52.96,237.91,0.00,17.51,2.68,740.42
2010,21,36756.27,9.53,218.13,0.00,19.80,6.81,988.51
2010,22,36830.51,0.00,213.88,0.00,16.94,8.44,1104.53
