Latitude: 34.5217391304348  Longitude: -111.304347826087
X & Y on Lambert Conformal Conic: -997916.81 -780302.19
Tile: 11195
Elevation: 2172 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,35048.73,0.00,370.07,33.83,9.57,-6.95,362.94
2010,2,35081.74,0.00,362.79,33.03,11.62,-4.10,450.88
2010,3,35117.46,0.00,337.76,32.55,8.08,-4.85,425.95
2010,4,35155.86,0.00,369.04,32.55,9.41,-6.57,373.68
2010,5,35196.92,0.00,379.80,32.55,11.61,-6.07,388.15
2010,6,35240.61,0.00,352.95,31.18,11.48,-2.74,499.05
2010,7,35286.90,0.00,340.95,30.29,9.05,-3.88,458.37
2010,8,35335.76,0.00,365.13,30.29,8.16,-6.71,369.75
2010,9,35387.17,0.00,387.16,30.29,11.35,-6.65,371.32
2010,10,35441.07,0.00,343.11,29.64,8.29,-4.46,438.81
2010,11,35497.46,0.00,374.11,29.61,9.55,-5.92,392.69
2010,12,35556.28,0.00,380.86,29.21,11.24,-5.04,419.94
2010,13,35617.50,0.00,297.40,27.21,8.62,-1.24,557.97
2010,14,35681.08,0.00,214.03,25.50,4.45,-1.94,529.76
2010,15,35746.99,0.00,357.11,24.99,8.47,-4.78,428.30
2010,16,35815.19,0.00,327.25,23.45,8.89,-2.33,514.69
2010,17,35885.63,0.00,328.22,22.50,7.35,-3.74,463.29
2010,18,35958.27,23.01,93.46,20.52,2.11,-1.29,555.53
2010,19,36033.08,44.19,105.10,18.60,2.45,-1.42,550.44
2010,20,36110.02,28.98,134.82,17.21,2.37,-2.68,501.28
2010,21,36189.03,85.56,136.77,15.40,3.43,-1.69,539.48
2010,22,36270.08,46.57,64.62,14.23,-1.14,-3.22,481.84
2010,23,36353.12,10.35,192.06,24.57,-0.07,-7.35,351.71
2010,24,36438.11,0.00,408.88,24.57,3.27,-12.50,233.99
2010,25,36525.01,0.00,422.23,24.57,7.89,-9.74,291.74
2010,26,36613.77,0.00,355.04,23.47,8.18,-3.38,475.89
2010,27,36704.35,9.83,126.51,21.12,4.10,-0.41,592.92
2010,28,36796.70,0.00,163.48,19.39,2.44,-1.88,532.02
2010,29,36890.78,0.00,314.43,18.06,6.48,-2.83,495.87
2010,30,36986.55,0.00,368.29,17.59,6.89,-4.89,424.91
2010,31,37083.96,0.00,371.08,16.87,7.39,-4.29,444.65
2010,32,37182.96,0.00,384.53,16.34,7.49,-4.72,430.15
2010,33,37283.53,0.00,338.16,14.64,7.76,-1.95,529.29
2010,34,37385.60,0.00,321.04,13.02,6.59,-2.14,521.85
2010,35,37489.14,0.00,320.20,10.98,7.29,-1.15,561.36
2010,36,37594.11,0.00,320.91,8.89,7.24,-1.02,566.77
2010,37,37700.46,20.75,261.11,7.14,7.19,-1.84,533.73
2010,38,37808.15,23.69,198.29,5.99,2.77,-3.26,480.13
2010,39,37917.14,0.00,380.96,5.99,3.35,-6.25,382.95
2010,40,38027.39,0.00,403.33,5.99,4.22,-6.24,383.16
2010,41,38138.85,0.00,364.06,5.44,3.86,-4.67,431.97
2010,42,38251.50,0.00,472.58,5.44,6.97,-8.24,328.36
