Latitude: 38.8695652173913  Longitude: -111.304347826087
X & Y on Lambert Conformal Conic: -935340.99 -321388.63
Tile: 11555
Elevation: 1867 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,33590.79,0.00,269.58,8.04,1.08,-10.18,281.90
2010,2,33630.17,0.00,286.64,8.04,0.05,-12.43,235.41
2010,3,33672.77,0.00,293.47,8.04,0.14,-12.86,227.25
2010,4,33718.57,0.00,282.46,8.04,1.19,-10.82,267.84
2010,5,33767.53,0.00,264.94,8.04,1.06,-9.63,294.38
2010,6,33819.61,0.00,242.18,8.04,1.16,-8.12,331.40
2010,7,33874.79,0.00,258.77,8.04,-0.89,-10.99,264.35
2010,8,33933.01,0.00,314.82,8.04,1.48,-13.20,221.01
2010,9,33994.25,0.00,274.78,8.04,1.63,-9.39,300.06
2010,10,34058.47,0.00,287.97,8.04,1.85,-10.01,285.63
2010,11,34125.61,0.00,312.39,8.04,3.72,-10.21,281.25
2010,12,34195.63,0.00,264.95,8.04,-0.33,-10.38,277.44
2010,13,34268.50,2.07,200.84,10.11,0.80,-9.40,299.78
2010,14,34344.15,0.00,322.29,10.11,3.04,-11.26,258.59
2010,15,34422.56,0.00,321.38,10.11,2.13,-11.82,247.25
2010,16,34503.66,0.00,283.20,10.11,3.09,-7.75,341.09
2010,17,34587.40,0.00,288.41,10.11,2.44,-8.59,319.39
2010,18,34673.75,2.73,157.45,12.84,-0.53,-7.59,345.40
2010,19,34762.63,4.90,153.91,12.20,2.42,-4.46,438.78
2010,20,34854.02,4.49,169.25,11.61,3.05,-4.61,433.98
2010,21,34947.84,5.59,108.41,10.61,0.98,-3.62,467.56
2010,22,35044.05,1.07,203.02,10.37,1.17,-5.43,407.83
2010,23,35142.60,2.51,208.61,12.88,-0.07,-9.76,291.43
2010,24,35243.43,0.00,321.67,12.88,1.50,-10.60,272.65
2010,25,35346.48,0.00,326.58,12.88,-1.02,-13.19,221.20
2010,26,35451.72,0.00,321.48,12.88,0.28,-11.43,255.20
2010,27,35559.07,3.28,180.98,16.15,-0.39,-8.06,332.92
2010,28,35668.49,0.00,325.59,16.15,2.32,-9.38,300.35
2010,29,35779.92,0.00,359.75,16.15,2.58,-11.55,252.62
2010,30,35893.32,0.00,317.60,16.15,-1.35,-12.10,241.62
2010,31,36008.62,0.00,293.45,16.15,-0.43,-9.82,289.95
2010,32,36125.77,0.00,280.00,16.15,-1.22,-9.82,289.94
2010,33,36244.72,0.00,316.71,16.15,-1.01,-11.07,262.57
2010,34,36365.43,0.00,358.83,16.15,0.50,-11.87,246.28
2010,35,36487.83,0.00,347.51,16.15,0.66,-10.83,267.70
2010,36,36611.87,0.18,300.27,16.33,0.54,-8.49,322.01
2010,37,36737.51,4.18,209.99,20.51,1.61,-6.49,375.87
2010,38,36864.70,4.08,174.01,20.39,0.53,-5.70,399.47
2010,39,36993.38,0.00,367.00,20.39,0.67,-10.85,267.18
2010,40,37123.51,0.00,383.54,20.39,-1.62,-13.92,208.42
2010,41,37255.03,0.00,405.48,20.39,1.60,-12.28,238.28
2010,42,37387.91,2.50,308.71,22.89,3.52,-10.98,264.42
2010,43,37522.09,0.00,392.06,22.89,3.43,-9.15,305.71
2010,44,37657.53,0.00,367.42,22.89,4.33,-6.58,373.49
2010,45,37794.18,0.00,409.11,22.89,5.04,-8.20,328.47
2010,46,37931.99,0.00,356.14,22.89,2.21,-7.76,340.90
2010,47,38070.94,0.00,388.29,22.89,1.82,-9.54,296.58
2010,48,38210.96,0.00,389.17,22.89,2.81,-8.57,319.98
2010,49,38352.02,3.16,296.94,26.05,2.80,-8.95,310.62
2010,50,38494.08,6.67,237.49,32.71,1.43,-6.79,367.36
2010,51,38637.10,5.02,187.65,32.31,1.15,-5.03,420.44
2010,52,38781.03,1.36,303.34,33.67,-0.43,-8.03,333.62
2010,53,38925.84,0.00,416.43,33.67,-1.26,-13.19,221.31
2010,54,39071.49,0.00,472.64,33.67,0.58,-15.46,183.60
2010,55,39217.95,0.87,368.44,34.54,-1.10,-10.67,270.99
2010,56,39365.17,0.96,441.04,35.50,3.59,-9.38,300.25
2010,57,39513.11,0.00,421.28,35.50,2.07,-9.71,292.51
2010,58,39661.75,0.00,334.26,35.32,2.69,-5.56,403.59
2010,59,39811.06,0.00,392.49,34.61,5.87,-4.31,443.80
2010,60,39960.98,0.00,411.78,34.00,6.29,-4.56,430.08
2010,61,40111.50,0.00,394.84,33.70,4.73,-5.29,412.18
2010,62,40262.58,0.00,380.93,33.17,4.71,-4.72,430.19
2010,63,40414.19,7.41,315.36,32.77,5.91,-5.05,419.75
2010,64,40566.29,1.87,436.51,34.64,4.17,-7.14,357.72
2010,65,40718.86,0.00,451.06,34.64,5.27,-6.60,370.11
2010,66,40871.86,4.26,291.40,33.91,5.11,-4.25,445.69
2010,67,41025.27,0.00,421.42,32.85,7.05,-3.48,462.92
2010,68,41179.05,0.00,319.06,31.85,3.58,-3.61,467.94
2010,69,41333.18,0.89,388.32,32.74,2.79,-6.21,384.20
