Latitude: 47.5652173913043  Longitude: -106.95652173913
X & Y on Lambert Conformal Conic: -499890.13 557964.71
Tile: 12277
Elevation: 746 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,29905.94,0.00,145.40,34.68,-11.02,-20.41,120.56
2010,2,29962.66,0.00,173.72,34.68,0.25,-13.24,220.33
2010,3,30023.99,0.00,117.15,34.68,-8.48,-15.40,184.42
2010,4,30089.87,0.00,137.93,34.68,-10.45,-18.92,137.12
2010,5,30160.26,5.69,52.83,40.38,-10.17,-13.96,207.85
2010,6,30235.08,0.00,182.97,40.38,-14.70,-28.26,59.35
2010,7,30314.29,0.00,180.48,40.38,-21.72,-34.49,32.58
2010,8,30397.81,0.00,190.71,40.38,-13.22,-27.78,62.10
2010,9,30485.59,0.00,203.83,40.38,0.70,-19.45,130.91
2010,10,30577.55,0.00,151.82,40.18,3.80,-5.53,404.74
2010,11,30673.62,0.00,193.54,40.18,4.31,-10.51,274.58
2010,12,30773.72,0.00,153.39,38.78,6.68,-2.67,501.99
2010,13,30877.80,0.00,163.74,38.05,5.87,-4.28,444.93
2010,14,30985.75,0.00,190.28,38.05,3.87,-9.25,303.33
2010,15,31097.52,0.00,192.46,38.05,7.15,-6.26,382.69
2010,16,31213.02,0.00,138.42,35.85,6.93,-0.75,578.32
2010,17,31332.17,0.00,151.84,35.67,2.82,-5.58,403.20
2010,18,31454.88,0.00,188.84,35.67,4.17,-7.57,345.81
2010,19,31581.09,0.00,193.94,35.67,3.33,-8.69,317.06
2010,20,31710.69,0.00,183.64,35.67,1.49,-9.06,307.99
2010,21,31843.62,0.00,182.02,35.67,-1.64,-11.75,248.66
2010,22,31979.79,3.79,82.01,39.46,-1.33,-6.47,376.45
2010,23,32119.11,7.91,45.03,39.42,-3.32,-5.91,393.18
2010,24,32261.50,5.46,50.39,44.88,-5.09,-7.97,335.42
2010,25,32406.88,0.00,165.52,44.88,-8.55,-16.45,169.03
2010,26,32555.16,0.00,178.75,44.88,-9.73,-18.33,144.12
2010,27,32706.26,0.00,200.04,44.88,-10.70,-20.71,117.38
2010,28,32860.11,0.00,251.34,44.88,-7.55,-24.58,83.26
2010,29,33016.61,0.00,218.97,44.88,-7.67,-18.93,136.97
2010,30,33175.69,0.00,208.86,44.88,-9.56,-19.65,128.67
2010,31,33337.27,0.00,103.31,44.88,-10.88,-14.97,191.25
2010,32,33501.27,0.00,202.09,44.88,-9.49,-18.41,143.14
2010,33,33667.61,0.00,265.83,44.88,-2.14,-18.69,139.76
2010,34,33836.22,0.00,243.65,44.88,-1.91,-14.39,200.56
2010,35,34007.01,2.00,211.91,46.87,-5.36,-14.92,192.04
2010,36,34179.92,0.00,130.36,46.87,-4.00,-9.04,308.49
2010,37,34354.86,0.00,88.47,46.87,-4.06,-7.21,355.74
2010,38,34531.78,0.00,264.38,46.87,-4.74,-17.33,156.96
2010,39,34710.60,0.00,279.70,46.87,-15.00,-28.52,57.97
2010,40,34891.24,0.00,283.38,46.87,-11.69,-25.45,76.96
2010,41,35073.64,0.00,304.13,46.87,-1.58,-19.59,129.43
2010,42,35257.74,0.00,289.55,46.87,-0.94,-15.17,188.00
2010,43,35443.47,1.26,288.10,48.13,1.21,-12.47,234.53
2010,44,35630.76,0.00,284.42,48.13,-6.38,-18.91,137.18
2010,45,35819.55,0.00,308.86,48.13,-11.38,-26.34,70.92
2010,46,36009.79,0.00,322.22,48.13,-7.88,-25.16,78.99
2010,47,36201.40,0.00,329.78,48.13,-0.59,-19.79,127.15
2010,48,36394.35,2.31,157.24,50.44,-0.36,-7.91,336.81
2010,49,36588.56,0.00,281.36,50.44,-1.40,-12.73,229.72
2010,50,36783.98,0.00,167.89,50.44,-3.48,-9.03,308.66
2010,51,36980.57,0.00,231.88,50.44,-2.44,-10.44,276.17
2010,52,37178.26,0.00,295.97,50.44,-5.46,-16.89,162.82
2010,53,37377.01,0.00,335.04,50.44,-5.60,-20.68,117.74
2010,54,37576.76,0.00,267.50,50.44,-3.86,-13.71,212.00
2010,55,37777.47,0.00,364.75,50.44,4.08,-16.11,148.47
2010,56,37979.09,0.00,258.52,50.23,4.07,-5.51,386.27
2010,57,38181.58,0.00,324.39,50.23,4.70,-8.89,269.93
2010,58,38384.89,0.00,317.06,50.23,1.72,-10.74,246.43
2010,59,38588.98,0.00,242.74,50.23,-0.04,-8.27,327.54
2010,60,38793.80,0.00,350.06,50.23,2.92,-11.61,215.42
2010,61,38999.32,0.00,324.05,50.23,3.20,-9.26,265.18
2010,62,39205.49,0.00,334.99,50.23,2.63,-10.43,233.58
2010,63,39412.27,0.00,342.66,50.23,3.64,-9.58,231.66
2010,64,39619.63,0.00,306.63,50.23,2.66,-8.09,278.57
2010,65,39827.53,0.00,348.04,50.23,3.80,-9.31,232.01
2010,66,40035.94,0.00,315.21,50.23,4.90,-6.23,302.02
2010,67,40244.81,0.00,335.76,49.71,7.65,-4.75,307.92
2010,68,40454.11,0.00,187.48,49.29,0.79,-5.01,420.92
2010,69,40663.82,0.00,159.07,48.55,0.46,-4.23,446.55
2010,70,40873.89,0.00,367.65,48.55,5.73,-7.38,244.45
2010,71,41084.29,0.00,390.24,47.94,9.91,-4.56,262.51
2010,72,41294.99,0.00,340.81,45.80,10.26,-0.90,375.58
2010,73,41505.96,0.00,261.16,44.29,5.19,-2.41,429.58
2010,74,41717.17,0.00,418.90,44.27,9.80,-5.94,220.52
2010,75,41928.59,0.00,435.79,42.61,15.47,-2.05,245.26
2010,76,42140.18,0.00,421.02,39.54,16.93,1.30,310.45
2010,77,42351.92,0.00,337.75,37.59,8.66,-1.35,369.08
2010,78,42563.78,0.00,239.09,36.94,1.94,-4.45,398.59
2010,79,42775.73,0.00,459.21,36.94,11.92,-6.29,181.35
2010,80,42987.73,0.00,454.95,34.53,17.61,-0.26,214.83
2010,81,43199.77,1.20,354.76,31.15,12.89,2.04,374.36
2010,82,43411.80,0.00,316.11,29.08,8.03,-1.06,374.52
2010,83,43623.81,0.00,455.33,28.00,13.29,-3.45,195.71
2010,84,43835.75,0.00,422.09,26.58,11.32,-2.61,237.31
2010,85,44047.61,0.00,433.45,24.95,12.18,-2.11,231.86
2010,86,44259.35,0.00,472.39,23.31,15.69,-2.10,188.19
2010,87,44470.95,0.00,482.09,20.88,18.84,-0.22,209.43
2010,88,44682.37,0.00,473.84,16.99,21.47,3.27,273.61
2010,89,44893.58,0.00,345.53,12.63,14.52,4.39,333.75
2010,90,45104.55,0.00,424.68,10.19,13.39,-0.19,209.91
2010,91,45315.25,0.00,344.29,7.64,9.81,0.06,239.49
2010,92,45525.65,0.00,430.94,5.45,12.80,-0.79,200.23
2010,93,45735.72,0.00,435.05,3.34,12.74,-0.97,197.46
2010,94,45945.43,0.00,467.69,2.26,12.44,-3.42,162.61
2010,95,46154.73,0.00,479.82,0.93,14.00,-2.83,170.48
2010,96,46363.61,0.00,444.64,0.00,14.87,-3.32,164.01
2010,97,46572.01,0.00,389.99,0.00,14.66,1.04,230.91
2010,98,46779.91,0.00,460.79,0.00,18.60,-1.80,185.02
2010,99,46987.28,0.00,376.83,0.00,11.22,-1.95,182.76
2010,100,47194.06,0.00,414.95,0.00,11.60,-3.86,157.02
2010,101,47400.23,0.00,420.98,0.00,11.36,-4.37,150.69
2010,102,47605.75,0.00,303.37,0.00,11.12,1.49,238.94
2010,103,47810.57,2.50,141.00,0.00,7.67,2.00,519.01
2010,104,48014.66,0.00,268.30,0.00,9.32,1.24,290.15
2010,105,48217.97,0.00,372.94,0.00,14.00,1.95,247.47
2010,106,48420.46,0.00,490.75,0.00,18.96,-2.95,168.88
2010,107,48622.09,0.00,446.00,0.00,21.49,4.56,301.61
2010,108,48822.80,0.00,470.59,0.00,22.34,2.76,263.34
2010,109,49022.56,0.00,441.86,0.00,22.35,5.62,326.36
2010,110,49221.31,0.00,452.49,0.00,21.99,4.63,303.21
2010,111,49419.00,0.00,453.15,0.00,22.44,4.94,310.24
2010,112,49615.59,0.00,457.73,0.00,23.39,5.30,318.74
2010,113,49811.01,0.00,348.74,0.00,15.21,3.95,288.04
2010,114,50005.23,0.00,490.32,0.00,19.96,-0.80,200.18
2010,115,50198.17,1.67,326.03,0.00,11.11,0.89,228.10
2010,116,50389.80,0.00,423.46,0.00,11.43,-3.09,166.93
2010,117,50580.04,0.00,507.43,0.00,19.44,-2.61,173.49
2010,118,50768.83,4.60,318.03,0.00,18.72,4.12,291.81
2010,119,50956.13,7.57,198.78,0.00,9.84,2.02,281.70
2010,120,51141.86,16.38,97.45,0.00,6.54,3.02,655.03
2010,121,51325.96,10.19,124.07,0.00,7.45,2.81,723.20
2010,122,51508.36,0.29,265.28,0.00,8.75,1.22,492.67
2010,123,51689.01,4.81,365.91,0.00,19.93,1.70,322.86
2010,124,51867.83,7.01,211.34,0.00,9.14,1.11,580.36
2010,125,52044.75,1.10,241.97,0.00,5.72,-0.84,520.47
2010,126,52219.70,1.85,236.91,0.00,5.59,-0.62,529.75
2010,127,52392.61,1.99,334.42,0.00,8.20,-0.83,426.96
2010,128,52563.41,0.00,493.97,0.00,13.26,-3.07,247.06
2010,129,52732.02,0.00,434.42,0.00,14.79,1.97,386.18
2010,130,52898.37,0.00,488.48,0.00,16.08,0.22,294.69
2010,131,53062.37,0.00,461.19,0.00,15.39,1.36,342.67
2010,132,53223.96,0.00,401.12,0.00,15.24,3.93,467.56
2010,133,53383.04,0.00,494.81,0.00,18.28,1.73,305.18
2010,134,53539.55,0.00,519.06,0.00,23.10,3.84,292.28
2010,135,53693.40,0.00,515.77,0.00,25.85,6.54,349.29
2010,136,53844.51,0.00,510.20,0.00,26.26,7.68,379.68
2010,137,53992.80,0.00,524.28,0.00,28.34,8.10,391.38
2010,138,54138.19,0.00,512.67,0.00,30.36,11.18,488.15
2010,139,54280.58,0.00,450.13,0.00,26.54,12.13,542.46
2010,140,54419.91,8.99,364.31,0.00,25.13,8.37,555.98
2010,141,54556.08,1.19,483.88,0.00,19.76,3.85,377.34
2010,142,54689.02,2.44,228.95,0.00,13.31,5.02,775.42
2010,143,54818.63,0.00,494.26,0.00,18.66,2.32,356.23
2010,144,54944.84,21.88,167.44,0.00,11.91,6.15,944.28
2010,145,55067.57,21.41,301.90,0.00,15.16,3.68,700.82
2010,146,55186.72,0.00,505.58,0.00,21.86,4.43,579.46
2010,147,55302.23,4.07,266.30,0.00,20.22,10.28,1202.19
2010,148,55414.01,7.10,142.29,0.00,13.50,8.82,1133.88
2010,149,55521.97,0.00,313.66,0.00,14.05,6.02,913.11
2010,150,55626.05,2.24,383.50,0.00,19.66,1.98,615.32
2010,151,55726.17,0.00,469.76,0.00,20.02,5.10,689.09
2010,152,55822.25,0.00,329.16,0.00,16.32,7.23,963.97
2010,153,55914.21,0.00,426.29,0.00,22.65,9.77,971.24
2010,154,56002.00,2.06,289.12,0.00,23.75,12.11,1338.58
2010,155,56085.53,0.00,457.52,0.00,22.00,7.39,807.27
2010,156,56164.75,0.00,408.74,0.00,22.65,10.06,1018.36
2010,157,56239.59,0.00,481.83,0.00,23.90,7.28,764.24
2010,158,56309.98,0.00,359.40,0.00,23.07,12.29,1247.20
2010,159,56375.87,0.00,404.02,0.00,21.34,9.05,965.34
2010,160,56437.21,6.39,373.60,0.00,23.85,5.91,800.26
2010,161,56493.94,6.41,288.36,0.00,23.01,11.13,1285.89
2010,162,56546.02,6.13,236.21,0.00,17.67,8.74,1127.58
2010,163,56593.39,0.00,346.61,0.00,17.75,7.96,1034.33
2010,164,56636.02,0.00,480.79,0.00,21.74,6.01,767.96
2010,165,56673.88,0.00,458.78,0.00,23.19,8.67,930.59
2010,166,56706.92,8.79,362.42,0.00,25.78,9.20,1058.61
2010,167,56735.12,24.24,329.42,0.00,25.92,11.93,1340.42
2010,168,56758.46,8.11,174.01,0.00,15.71,9.88,1217.81
2010,169,56776.91,4.71,215.84,0.00,15.36,8.17,1084.65
2010,170,56790.45,0.00,481.68,0.00,21.48,6.65,905.62
2010,171,56799.08,12.93,367.41,0.00,26.06,9.58,1187.72
2010,172,56802.79,0.00,455.98,0.00,25.47,11.23,1255.36
2010,173,56801.57,0.00,434.27,0.00,23.55,10.72,1245.99
2010,174,56795.42,0.00,449.96,0.00,26.58,12.32,1347.79
2010,175,56784.35,0.00,490.45,0.00,31.04,13.12,1346.16
