Latitude: 36.695652173913  Longitude: -89.5652173913043
X & Y on Lambert Conformal Conic: 892621.92 -560095.6
Tile: 11386
Elevation: 91 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,34343.64,0.00,200.40,0.00,0.85,-6.11,387.19
2010,2,34379.70,0.00,184.36,0.00,-3.19,-9.36,300.65
2010,3,34418.72,0.00,215.43,0.00,-2.63,-10.14,282.71
2010,4,34460.67,0.00,214.43,0.00,-4.51,-11.90,245.61
2010,5,34505.51,0.00,257.66,0.00,-3.09,-12.90,226.64
2010,6,34553.23,0.00,286.63,0.00,-0.59,-13.02,224.43
2010,7,34603.78,0.00,233.39,0.00,-2.46,-10.69,270.56
2010,8,34657.13,0.00,136.46,0.00,-8.04,-12.26,238.58
2010,9,34713.25,0.00,197.96,0.00,-6.85,-13.30,219.35
2010,10,34772.11,0.00,287.03,0.00,-2.84,-14.60,197.08
2010,11,34833.65,0.00,318.94,0.00,5.06,-13.92,208.50
2010,12,34897.85,0.00,270.46,0.00,2.74,-7.60,345.15
2010,13,34964.66,0.00,305.38,0.00,5.86,-8.31,326.63
2010,14,35034.04,0.00,312.07,0.00,9.54,-6.23,383.68
2010,15,35105.95,0.00,291.59,0.00,11.30,-1.18,560.42
2010,16,35180.35,9.96,182.06,0.00,9.95,1.34,673.03
2010,17,35257.18,0.00,212.22,0.00,9.42,2.36,723.82
2010,18,35336.41,0.00,303.86,0.00,11.72,-1.59,543.63
2010,19,35417.99,14.29,240.70,0.00,14.70,-1.96,528.79
2010,20,35501.87,23.54,165.76,0.00,14.40,6.89,993.57
2010,21,35588.01,10.19,121.90,0.00,15.63,10.39,1259.74
2010,22,35676.35,0.00,126.68,0.00,7.90,4.14,820.94
2010,23,35766.85,10.81,191.89,0.00,12.99,4.13,820.27
2010,24,35859.47,0.00,231.82,0.00,14.39,6.68,979.62
2010,25,35954.15,0.00,158.00,0.00,6.08,1.47,679.10
2010,26,36050.84,0.00,163.88,0.00,3.33,-1.37,552.53
2010,27,36149.50,0.00,291.28,0.00,5.85,-4.12,450.37
2010,28,36250.07,0.00,185.39,0.00,2.62,-2.66,502.06
2010,29,36352.51,23.79,57.72,0.00,-3.40,-5.28,412.24
2010,30,36456.78,0.00,174.60,0.00,-2.15,-6.94,363.22
2010,31,36562.81,0.00,354.34,0.00,0.52,-14.69,195.69
2010,32,36670.57,0.00,358.50,0.00,3.75,-12.51,233.79
2010,33,36780.01,0.00,328.32,0.00,4.32,-7.93,336.32
2010,34,36891.07,0.00,304.49,0.00,4.39,-6.07,388.34
2010,35,37003.71,11.58,178.92,0.00,4.07,-3.13,485.05
2010,36,37117.89,11.31,134.69,0.00,5.32,0.28,623.38
2010,37,37233.55,0.00,80.95,0.00,2.31,0.36,626.71
2010,38,37350.66,0.00,209.33,0.00,2.87,-2.86,494.70
2010,39,37469.16,8.18,134.58,0.00,2.21,-2.53,506.91
2010,40,37589.02,0.00,101.05,0.00,-1.21,-3.61,467.97
2010,41,37710.18,0.00,284.46,0.00,1.93,-5.68,399.94
2010,42,37832.61,0.00,304.36,0.00,1.31,-6.93,363.41
2010,43,37956.25,0.00,339.96,0.00,3.57,-6.23,383.41
2010,44,38081.08,0.00,323.49,0.00,4.93,-3.76,462.63
2010,45,38207.04,2.46,231.56,0.00,5.30,-2.55,506.25
2010,46,38334.10,0.00,177.15,0.00,-1.33,-5.12,417.39
2010,47,38462.21,0.00,248.35,0.00,0.34,-5.17,415.99
2010,48,38591.34,0.00,382.23,0.00,5.41,-5.69,399.73
2010,49,38721.44,0.00,400.27,0.00,7.98,-4.70,430.78
2010,50,38852.48,0.00,412.32,0.00,10.95,-3.87,458.66
2010,51,38984.42,0.00,418.02,0.00,15.40,-1.76,536.84
2010,52,39117.23,6.68,284.60,0.00,16.41,4.50,842.03
2010,53,39250.86,0.00,176.63,0.00,6.82,2.98,756.35
2010,54,39385.28,0.00,253.24,0.00,4.14,-1.45,549.35
2010,55,39520.46,0.00,282.19,0.00,1.49,-4.79,428.03
2010,56,39656.37,0.00,390.82,0.00,3.13,-7.48,348.31
2010,57,39792.96,0.00,425.50,0.00,6.74,-6.81,366.72
2010,58,39930.20,0.00,422.37,0.00,8.73,-4.69,431.34
2010,59,40068.07,0.00,410.00,0.00,9.25,-3.22,481.76
2010,60,40206.53,0.00,332.56,0.00,6.74,-1.62,542.21
2010,61,40345.55,0.00,248.68,0.00,6.17,0.60,637.78
2010,62,40485.10,0.00,372.16,0.00,7.06,-2.24,518.29
2010,63,40625.15,0.00,448.49,0.00,9.95,-4.73,430.05
2010,64,40765.67,0.00,458.16,0.00,11.53,-4.65,432.45
2010,65,40906.63,0.00,463.34,0.00,13.51,-3.88,458.32
2010,66,41048.00,0.00,464.20,0.00,18.68,-0.41,592.64
2010,67,41189.76,7.87,341.88,0.00,19.30,1.64,687.30
2010,68,41331.87,4.41,261.00,0.00,14.89,5.36,893.94
2010,69,41474.31,16.34,301.35,0.00,20.46,7.65,1047.15
2010,70,41617.06,3.73,234.05,0.00,19.31,10.59,1276.52
2010,71,41760.08,5.76,178.27,0.00,11.97,6.03,936.45
2010,72,41903.35,3.33,169.84,0.00,10.11,4.60,848.21
2010,73,42046.84,0.00,274.11,0.00,11.44,4.70,853.97
2010,74,42190.54,0.00,217.89,0.00,11.15,6.01,935.44
2010,75,42334.40,0.00,227.47,0.00,10.91,5.60,909.36
2010,76,42478.42,0.00,375.53,0.00,15.16,5.09,877.39
2010,77,42622.56,0.00,399.76,0.00,16.95,5.64,911.66
2010,78,42766.79,0.00,445.44,0.00,18.53,4.54,844.14
2010,79,42911.10,24.51,331.08,0.00,19.19,5.51,903.54
2010,80,43055.46,40.06,191.53,0.00,12.53,6.54,969.98
2010,81,43199.84,0.00,272.13,0.00,10.18,4.06,816.60
2010,82,43344.22,0.00,470.51,0.00,17.58,3.26,771.46
2010,83,43488.58,5.14,352.34,0.00,18.96,4.25,827.14
2010,84,43632.89,18.84,233.15,0.00,14.87,7.37,1026.95
2010,85,43777.13,0.00,456.34,0.00,15.38,2.09,710.14
2010,86,43921.27,15.27,375.39,0.00,18.32,1.15,663.91
2010,87,44065.28,0.00,303.45,0.00,12.22,5.04,874.33
2010,88,44209.15,0.00,411.80,0.00,15.49,4.74,856.22
2010,89,44352.84,0.00,503.69,0.00,20.62,3.50,784.72
2010,90,44496.34,0.00,506.00,0.00,23.94,5.65,912.02
2010,91,44639.61,0.00,420.75,0.00,24.66,12.09,1410.20
2010,92,44782.63,19.91,283.52,0.00,24.32,13.66,1562.83
2010,93,44925.38,0.00,392.63,0.00,21.46,10.74,1289.60
2010,94,45067.82,0.00,478.87,0.00,25.08,9.55,1190.98
2010,95,45209.93,0.00,424.96,0.00,25.46,13.14,1510.93
2010,96,45351.69,0.00,339.83,0.00,25.10,16.33,1856.39
2010,97,45493.06,30.99,156.33,0.00,22.05,17.26,1969.46
2010,98,45634.02,0.00,307.41,0.00,16.33,9.54,1190.05
2010,99,45774.54,0.00,515.58,0.00,21.23,5.42,897.74
2010,100,45914.59,0.00,516.92,0.00,22.33,6.07,939.16
2010,101,46054.14,0.00,510.07,0.00,24.90,8.33,1096.70
2010,102,46193.17,0.00,507.39,0.00,26.15,9.20,1162.98
2010,103,46331.63,0.00,499.07,0.00,27.98,11.01,1312.63
2010,104,46469.50,0.00,485.25,0.00,28.30,12.01,1402.39
2010,105,46606.74,0.00,501.22,0.00,29.60,11.49,1355.07
2010,106,46743.34,0.00,451.62,0.00,28.78,14.06,1604.48
2010,107,46879.24,0.00,279.50,0.00,19.63,12.44,1442.59
2010,108,47014.42,0.00,459.42,0.00,19.11,5.84,924.13
2010,109,47148.85,0.00,417.18,0.00,17.77,6.52,969.18
2010,110,47282.48,0.00,464.26,0.00,22.63,8.64,1119.64
2010,111,47415.29,0.00,494.20,0.00,23.35,7.34,1024.69
2010,112,47547.23,3.87,322.03,0.00,22.53,10.02,1228.94
2010,113,47678.27,42.97,295.83,0.00,25.40,14.01,1599.02
2010,114,47808.38,41.38,199.00,0.00,22.29,15.30,1738.06
2010,115,47937.51,0.00,219.80,0.00,19.57,14.09,1606.60
2010,116,48065.62,2.29,131.01,0.00,16.01,11.98,1400.21
2010,117,48192.68,0.00,346.25,0.00,16.18,7.74,1053.20
2010,118,48318.65,0.00,496.99,0.00,21.57,6.83,989.51
2010,119,48443.47,0.00,528.07,0.00,25.66,8.17,1084.45
2010,120,48567.12,36.74,289.19,0.00,25.23,14.94,1697.84
2010,121,48689.55,33.78,175.49,0.00,23.69,17.96,2057.78
2010,122,48810.72,0.00,254.28,0.00,24.59,18.36,2110.31
2010,123,48930.58,0.00,492.14,0.00,26.58,11.91,1393.25
2010,124,49049.08,0.00,473.14,0.00,26.84,13.21,1517.82
2010,125,49166.19,0.00,451.90,0.00,28.61,15.62,1773.33
2010,126,49281.86,0.00,405.32,0.00,28.04,16.96,1932.05
2010,127,49396.04,0.00,435.56,0.00,29.59,16.91,1925.10
2010,128,49508.69,0.00,461.39,0.00,22.20,9.48,1185.35
2010,129,49619.75,0.00,400.81,0.00,17.19,7.32,1023.75
2010,130,49729.19,11.17,311.55,0.00,17.86,7.64,1046.34
2010,131,49836.95,0.00,507.74,0.00,24.41,9.59,1194.03
2010,132,49942.99,0.00,414.59,0.00,27.81,16.69,1899.42
2010,133,50047.26,0.00,359.58,0.00,29.31,19.97,2332.82
2010,134,50149.71,0.00,271.90,0.00,24.91,18.61,2143.10
2010,135,50250.29,0.00,333.45,0.00,24.74,17.11,1949.71
2010,136,50348.95,25.05,301.39,0.00,26.21,16.60,1888.53
2010,137,50445.65,0.00,387.48,0.00,25.03,15.97,1813.90
2010,138,50540.33,0.00,413.70,0.00,23.27,13.72,1568.87
2010,139,50632.95,16.80,350.19,0.00,23.33,11.95,1397.40
2010,140,50723.45,9.74,314.66,0.00,23.28,13.68,1564.44
2010,141,50811.80,0.00,475.53,0.00,26.48,14.50,1650.78
2010,142,50897.94,0.00,506.21,0.00,29.99,15.65,1776.69
2010,143,50981.83,0.00,479.54,0.00,33.06,19.20,2224.19
2010,144,51063.41,5.93,319.36,0.00,32.69,21.22,2519.44
2010,145,51142.65,0.00,454.41,0.00,30.76,18.42,2118.24
2010,146,51219.49,4.56,312.97,0.00,31.21,20.05,2344.60
2010,147,51293.89,8.60,330.63,0.00,31.55,19.32,2240.79
2010,148,51365.80,0.00,420.59,0.00,30.18,19.12,2212.79
2010,149,51435.19,0.00,436.47,0.00,30.80,19.18,2220.41
2010,150,51502.01,19.78,307.70,0.00,30.60,19.96,2331.34
2010,151,51566.21,0.00,386.11,0.00,30.03,20.20,2366.52
2010,152,51627.76,0.00,452.48,0.00,32.90,19.84,2313.87
2010,153,51686.62,15.86,311.97,0.00,32.73,21.28,2529.46
2010,154,51742.75,0.00,423.76,0.00,31.45,20.05,2344.93
2010,155,51796.11,0.00,433.64,0.00,32.28,20.34,2387.34
2010,156,51846.67,0.00,390.60,0.00,32.00,21.70,2595.38
2010,157,51894.39,0.00,298.72,0.00,29.61,22.44,2714.26
2010,158,51939.24,0.00,472.88,0.00,30.85,17.75,2030.23
2010,159,51981.19,11.70,330.50,0.00,30.87,19.09,2208.71
2010,160,52020.22,0.00,416.59,0.00,32.97,21.61,2581.00
2010,161,52056.29,0.00,387.16,0.00,32.01,21.99,2641.32
2010,162,52089.38,0.00,288.76,0.00,29.93,23.08,2821.26
2010,163,52119.46,0.00,399.46,0.00,34.95,23.93,2970.66
2010,164,52146.52,0.00,413.18,0.00,35.40,23.63,2916.53
2010,165,52170.54,0.00,399.13,0.00,35.23,23.95,2973.37
2010,166,52191.49,0.00,393.43,0.00,34.88,23.86,2957.03
2010,167,52209.37,0.00,400.18,0.00,33.85,22.78,2771.75
