Latitude: 43.2173913043478  Longitude: -80.8695652173913
X & Y on Lambert Conformal Conic: 1469088.98 245193.25
Tile: 11930
Elevation: 344 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,31907.20,5.02,121.73,49.93,-3.20,-8.01,334.15
2010,2,31954.26,3.24,105.26,53.17,-10.43,-14.37,200.85
2010,3,32005.15,1.95,220.19,55.12,-7.26,-14.55,197.90
2010,4,32059.84,2.10,104.92,57.22,-7.80,-11.69,249.81
2010,5,32118.29,1.00,220.39,58.22,-4.21,-11.41,255.57
2010,6,32180.45,0.00,125.78,58.22,-3.59,-7.04,360.48
2010,7,32246.29,6.61,71.11,64.82,-3.50,-6.00,390.35
2010,8,32315.75,0.00,158.21,64.82,-5.91,-10.27,279.87
2010,9,32388.77,0.00,253.01,64.82,-8.97,-17.87,149.92
2010,10,32465.32,0.00,281.71,64.82,-5.57,-20.24,122.28
2010,11,32545.32,1.98,193.89,66.80,-6.48,-11.93,245.13
2010,12,32628.74,0.00,220.52,66.80,-4.52,-11.08,262.37
2010,13,32715.51,0.00,223.17,66.80,-2.03,-8.70,316.77
2010,14,32805.56,0.00,266.13,66.80,2.76,-7.02,361.04
2010,15,32898.85,0.00,110.28,64.89,1.37,-1.44,549.61
2010,16,32995.31,0.00,68.20,63.44,-0.95,-2.55,506.20
2010,17,33094.88,0.00,135.41,62.21,0.36,-3.08,486.56
2010,18,33197.49,0.00,108.48,61.72,-2.18,-4.83,426.70
2010,19,33303.08,0.85,162.16,61.07,-0.33,-4.45,439.12
2010,20,33411.59,0.00,201.39,61.07,-4.23,-9.47,298.15
2010,21,33522.95,0.00,295.82,61.07,-0.03,-11.55,252.72
2010,22,33637.09,0.00,238.27,60.44,2.18,-4.49,437.80
2010,23,33753.96,0.00,262.02,60.44,1.19,-6.53,374.89
2010,24,33873.47,13.35,173.50,58.38,5.20,-1.10,563.54
2010,25,33995.58,4.42,165.04,56.27,4.78,-0.99,568.21
2010,26,34120.20,1.90,78.65,55.43,-2.30,-3.99,454.73
