Latitude: 38.8695652173913  Longitude: -93.9130434782609
X & Y on Lambert Conformal Conic: 504741.86 -366440.47
Tile: 11564
Elevation: 252 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2010,1,33590.79,0.00,185.33,0.00,-8.57,-15.03,190.18
2010,2,33630.17,3.00,179.15,3.00,-11.60,-19.46,130.84
2010,3,33672.77,2.20,193.20,5.21,-10.18,-19.03,135.80
2010,4,33718.57,0.00,244.52,5.21,-11.44,-19.47,130.72
2010,5,33767.53,0.00,295.55,5.21,-8.38,-20.15,123.31
2010,6,33819.61,8.07,223.23,13.28,-7.74,-19.39,131.63
2010,7,33874.79,0.00,154.27,13.28,-12.05,-16.44,169.18
2010,8,33933.01,0.00,202.29,13.28,-12.71,-18.68,139.92
2010,9,33994.25,0.00,262.40,13.28,-9.68,-18.27,144.90
2010,10,34058.47,0.00,331.87,13.28,-3.61,-22.20,103.01
2010,11,34125.61,0.00,333.39,13.28,-1.74,-20.47,119.94
2010,12,34195.63,0.00,300.65,13.28,-2.88,-14.02,206.74
2010,13,34268.50,0.00,334.21,13.28,7.08,-12.17,240.41
2010,14,34344.15,0.00,285.12,12.38,6.23,-3.86,459.08
2010,15,34422.56,0.00,111.52,11.32,-0.46,-3.47,472.60
2010,16,34503.66,0.00,186.15,10.14,2.10,-3.19,482.70
2010,17,34587.40,0.00,208.70,8.67,3.56,-2.51,507.93
2010,18,34673.75,0.00,184.56,6.45,4.52,-0.71,579.88
2010,19,34762.63,2.20,177.52,3.82,7.45,0.27,622.97
2010,20,34854.02,0.00,257.86,0.83,9.26,1.11,661.73
2010,21,34947.84,2.10,59.96,0.00,3.34,1.07,659.90
2010,22,35044.05,0.00,177.97,0.00,6.38,0.84,648.88
2010,23,35142.60,2.72,175.58,0.00,9.36,1.39,675.06
2010,24,35243.43,0.00,136.10,0.00,5.48,1.46,678.83
2010,25,35346.48,0.00,86.93,0.00,-0.34,-2.71,500.30
2010,26,35451.72,0.00,235.94,0.00,1.24,-6.21,384.16
2010,27,35559.07,0.00,293.41,0.00,4.60,-6.41,378.40
2010,28,35668.49,0.83,140.85,0.83,-5.01,-8.47,322.39
2010,29,35779.92,2.96,77.08,3.79,-6.53,-8.93,310.97
2010,30,35893.32,0.00,321.44,3.79,-0.17,-9.98,286.43
2010,31,36008.62,0.00,358.23,3.79,2.80,-10.23,280.74
2010,32,36125.77,0.00,337.24,3.79,2.73,-8.17,330.10
2010,33,36244.72,0.00,275.22,3.36,2.55,-4.99,421.68
2010,34,36365.43,0.00,364.52,3.36,4.78,-8.29,327.11
2010,35,36487.83,1.39,328.40,4.75,2.35,-7.43,349.56
2010,36,36611.87,6.17,49.84,2.50,0.63,-0.64,582.94
2010,37,36737.51,0.00,72.57,0.36,0.51,-0.92,571.23
2010,38,36864.70,6.11,95.42,0.00,0.66,-2.50,508.07
2010,39,36993.38,2.08,136.12,0.00,1.08,-3.48,472.27
2010,40,37123.51,0.00,359.10,0.00,-3.15,-16.40,169.78
2010,41,37255.03,0.00,359.07,0.00,-1.96,-14.53,198.30
2010,42,37387.91,0.00,355.44,0.00,1.36,-10.62,272.15
2010,43,37522.09,0.00,316.66,0.00,2.85,-5.77,397.33
2010,44,37657.53,0.00,295.82,0.00,3.84,-3.67,465.61
2010,45,37794.18,0.86,155.65,0.00,-2.63,-5.95,391.70
2010,46,37931.99,0.00,269.89,0.00,-3.14,-9.40,299.78
2010,47,38070.94,0.00,311.87,0.00,-0.97,-8.72,316.16
2010,48,38210.96,0.00,387.57,0.00,4.39,-9.55,288.13
2010,49,38352.02,0.00,399.27,0.00,8.25,-8.90,286.53
2010,50,38494.08,8.00,316.14,8.00,6.22,-6.21,384.20
2010,51,38637.10,15.49,89.30,5.42,2.44,0.16,617.68
2010,52,38781.03,11.00,78.20,3.34,0.83,-1.06,565.07
2010,53,38925.84,0.00,290.28,3.34,-1.93,-7.82,339.28
2010,54,39071.49,0.00,428.20,3.34,0.83,-10.65,271.44
2010,55,39217.95,0.00,415.93,3.34,-3.33,-13.88,209.20
2010,56,39365.17,0.00,465.49,3.34,1.81,-13.68,212.53
2010,57,39513.11,0.00,472.50,3.34,4.88,-11.94,244.62
2010,58,39661.75,0.00,425.22,3.34,4.14,-7.39,350.80
2010,59,39811.06,0.00,437.04,3.34,4.53,-7.89,337.35
2010,60,39960.98,0.00,393.44,3.34,3.66,-6.18,384.95
2010,61,40111.50,0.00,369.03,2.48,4.77,-3.95,456.19
2010,62,40262.58,0.00,450.14,2.44,6.76,-5.90,379.00
2010,63,40414.19,0.00,483.17,2.44,9.58,-6.56,340.70
2010,64,40566.29,0.00,497.22,2.05,14.07,-5.07,357.63
2010,65,40718.86,0.00,494.53,0.06,17.77,-1.27,453.53
2010,66,40871.86,0.00,348.81,0.00,14.54,4.25,796.84
2010,67,41025.27,5.40,325.44,0.00,19.22,1.51,656.29
2010,68,41179.05,5.34,278.70,0.00,14.77,2.82,747.91
2010,69,41333.18,18.97,227.21,0.00,17.01,7.96,1068.99
2010,70,41487.63,0.96,78.69,0.00,6.94,5.29,889.96
2010,71,41642.37,3.01,109.62,0.00,6.62,3.10,762.79
2010,72,41797.37,8.40,110.62,0.00,6.26,2.82,747.84
2010,73,41952.61,0.00,263.48,0.00,9.29,2.82,747.71
2010,74,42108.06,0.00,195.94,0.00,9.47,4.86,863.46
2010,75,42263.69,1.77,129.77,0.00,6.41,3.54,787.24
2010,76,42419.48,0.00,246.94,0.00,8.85,3.04,759.85
2010,77,42575.39,0.00,463.44,0.00,16.48,0.22,598.30
2010,78,42731.41,5.48,359.28,0.00,19.02,-0.02,609.88
2010,79,42887.51,15.23,66.97,0.00,-0.44,-2.06,524.89
2010,80,43043.66,0.00,324.67,0.00,5.77,-1.74,537.71
2010,81,43199.83,0.00,460.67,0.00,13.01,-1.29,555.60
2010,82,43356.00,0.00,501.31,0.00,21.49,-0.81,547.92
2010,83,43512.15,19.21,317.49,0.00,13.67,1.14,663.21
2010,84,43668.25,0.00,323.60,0.00,13.15,4.84,862.18
2010,85,43824.27,0.00,438.62,0.00,13.49,0.43,630.29
2010,86,43980.18,14.86,311.98,0.00,12.69,1.12,662.05
2010,87,44135.97,0.00,324.76,0.00,12.02,4.12,819.66
2010,88,44291.60,0.00,494.22,0.00,17.32,0.26,622.23
2010,89,44447.05,0.00,517.49,0.00,24.72,1.32,654.73
2010,90,44602.29,0.00,469.98,0.00,26.23,9.43,1140.15
2010,91,44757.29,0.00,395.38,0.00,27.37,14.94,1698.39
2010,92,44912.03,8.24,126.26,0.00,20.32,16.10,1829.43
2010,93,45066.48,0.00,461.55,0.00,18.01,4.07,817.19
2010,94,45220.61,0.00,516.70,0.00,26.94,5.69,847.41
2010,95,45374.40,5.82,357.67,0.00,24.72,8.78,1130.90
2010,96,45527.81,27.99,325.11,0.00,24.76,11.65,1369.74
2010,97,45680.81,4.60,217.67,0.00,17.51,10.57,1275.23
2010,98,45833.38,0.00,469.73,0.00,16.25,2.92,753.34
2010,99,45985.48,0.00,523.45,0.00,21.89,2.79,746.07
2010,100,46137.09,0.00,518.59,0.00,24.04,4.62,839.57
2010,101,46288.17,0.00,486.41,0.00,25.47,8.48,1103.63
2010,102,46438.69,0.00,473.37,0.00,26.66,10.09,1231.15
2010,103,46588.62,0.00,454.75,0.00,27.01,11.40,1347.67
2010,104,46737.92,0.00,415.17,0.00,26.67,13.09,1505.69
2010,105,46886.56,0.00,428.71,0.00,27.14,12.56,1454.26
2010,106,47034.51,1.56,176.43,0.00,17.12,12.32,1431.48
2010,107,47181.73,0.00,447.79,0.00,18.78,4.67,852.01
2010,108,47328.19,0.00,470.98,0.00,18.97,3.80,801.62
2010,109,47473.84,0.00,452.90,0.00,20.99,6.24,950.37
2010,110,47618.65,0.00,481.36,0.00,21.71,5.03,873.75
2010,111,47762.59,0.00,467.22,0.00,22.45,6.55,970.90
2010,112,47905.61,58.90,219.36,0.00,16.00,7.96,1069.45
2010,113,48047.67,7.73,341.01,0.00,25.01,9.87,1216.28
2010,114,48188.73,27.28,87.27,0.00,17.28,14.37,1636.21
2010,115,48328.76,3.46,108.34,0.00,15.02,11.42,1348.78
2010,116,48467.70,3.60,131.87,0.00,13.94,9.58,1192.97
2010,117,48605.52,0.00,442.08,0.00,18.61,5.63,910.79
2010,118,48742.18,0.00,494.18,0.00,21.16,5.27,888.56
2010,119,48877.62,0.00,526.14,0.00,27.32,7.98,1070.53
2010,120,49011.80,19.41,145.20,0.00,20.79,15.84,1799.11
2010,121,49144.68,7.12,277.04,0.00,19.02,9.31,1171.45
2010,122,49276.21,3.07,308.78,0.00,21.18,9.66,1199.53
2010,123,49406.34,0.00,417.19,0.00,21.94,10.22,1245.54
2010,124,49535.02,0.00,481.12,0.00,25.97,10.97,1309.00
2010,125,49662.21,0.00,429.10,0.00,24.00,11.88,1390.68
2010,126,49787.85,0.00,478.57,0.00,23.57,9.29,1170.06
2010,127,49911.90,0.00,310.62,0.00,18.03,10.29,1251.49
2010,128,50034.31,0.00,387.16,0.00,15.31,5.59,908.52
2010,129,50155.02,7.72,262.81,0.00,15.02,6.65,977.33
2010,130,50273.97,35.31,228.71,0.00,14.66,7.76,1054.59
2010,131,50391.13,6.61,328.13,0.00,19.46,8.49,1108.62
2010,132,50506.43,24.11,344.61,0.00,24.03,11.79,1382.20
2010,133,50619.83,7.44,185.94,0.00,17.48,12.14,1415.18
2010,134,50731.27,1.30,473.68,0.00,19.27,7.46,1033.25
2010,135,50840.69,7.67,173.54,0.00,13.89,9.23,1165.38
